query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,total_time_all_three,total_time_ce_jn,total_time_cm_jn,total_time_jn
q1-001.sql,0.014417,ce_jn,success,tee_join_enumerator.jn_io_weight,4.0,0.017357,0.014417,0.018201000000000002,0.019469
q1-002.sql,0.015065,cm_jn,success,tee_join_enumerator.jn_io_weight,4.0,0.01663,0.017602,0.015065,0.016236
q1-003.sql,0.013895999999999999,cm_jn,success,tee_join_enumerator.jn_io_weight,4.0,0.015636,0.016604,0.013895999999999999,0.016838
q1-004.sql,0.015683,jn,success,tee_join_enumerator.jn_io_weight,4.0,0.018503,0.016539,0.025276,0.015683
q1-005.sql,0.016807,all_three,success,tee_join_enumerator.jn_io_weight,4.0,0.016807,0.017211999999999998,0.020359000000000002,0.017224
q1-006.sql,0.016728,jn,success,tee_join_enumerator.jn_io_weight,4.0,0.017182,0.01957,0.017913,0.016728
q1-007.sql,0.014823,cm_jn,success,tee_join_enumerator.jn_io_weight,4.0,0.017473000000000002,0.01727,0.014823,0.017162
q1-008.sql,0.017241,jn,success,tee_join_enumerator.jn_io_weight,4.0,0.017835,0.017995,0.017885,0.017241
q1-009.sql,0.015085,ce_jn,success,tee_join_enumerator.jn_io_weight,4.0,0.016805,0.015085,0.017551,0.019005
q1-010.sql,0.016815,ce_jn,success,tee_join_enumerator.jn_io_weight,4.0,0.043174,0.016815,0.031185,0.017917000000000002
q10-001.sql,0.1994,cm_jn,success,tee_join_enumerator.jn_io_weight,4.0,0.215414,0.20347300000000001,0.1994,0.207048
q10-002.sql,0.193896,ce_jn,success,tee_join_enumerator.jn_io_weight,4.0,0.217552,0.193896,0.211522,0.19882099999999997
q10-003.sql,0.17571199999999998,ce_jn,success,tee_join_enumerator.jn_io_weight,4.0,0.18970900000000002,0.17571199999999998,0.178171,0.17827199999999999
q10-004.sql,0.181814,ce_jn,success,tee_join_enumerator.jn_io_weight,4.0,0.19043,0.181814,0.18799700000000003,0.182881
q10-005.sql,0.17716,ce_jn,success,tee_join_enumerator.jn_io_weight,4.0,0.190996,0.17716,0.18108,0.18197199999999997
q10-006.sql,0.179215,all_three,success,tee_join_enumerator.jn_io_weight,4.0,0.179215,0.180873,0.186744,0.184168
q10-007.sql,0.24495,jn,success,tee_join_enumerator.jn_io_weight,4.0,0.266152,0.248521,0.256262,0.24495
q10-008.sql,0.24737800000000001,cm_jn,success,tee_join_enumerator.jn_io_weight,4.0,0.25123799999999996,0.249131,0.24737800000000001,0.249469
q10-009.sql,0.17506000000000002,cm_jn,success,tee_join_enumerator.jn_io_weight,4.0,0.182201,0.180796,0.17506000000000002,0.191431
q10-010.sql,0.34131999999999996,ce_jn,success,tee_join_enumerator.jn_io_weight,4.0,0.357448,0.34131999999999996,0.35072800000000004,0.411873
q11-001.sql,1.483113,all_three,success,tee_join_enumerator.jn_io_weight,4.0,1.483113,1.7218550000000001,1.602523,1.564762
q11-002.sql,0.046477,ce_jn,success,tee_join_enumerator.jn_io_weight,4.0,0.053604000000000006,0.046477,0.049667,0.055497000000000005
q11-003.sql,0.059655,all_three,success,tee_join_enumerator.jn_io_weight,4.0,0.059655,0.064221,0.085942,0.06652700000000002
q11-004.sql,1.2136520000000002,all_three,success,tee_join_enumerator.jn_io_weight,4.0,1.2136520000000002,1.236695,1.4518270000000002,1.379046
q11-005.sql,0.049703,all_three,success,tee_join_enumerator.jn_io_weight,4.0,0.049703,0.063888,0.053057999999999994,0.061331
q11-006.sql,0.4827,all_three,success,tee_join_enumerator.jn_io_weight,4.0,0.4827,0.5152969999999999,0.5672900000000001,0.527304
q11-007.sql,0.19932999999999998,ce_jn,success,tee_join_enumerator.jn_io_weight,4.0,0.215759,0.19932999999999998,0.209469,0.218471
q11-008.sql,0.12415899999999999,ce_jn,success,tee_join_enumerator.jn_io_weight,4.0,0.132527,0.12415899999999999,0.13387800000000002,0.138061
q11-009.sql,0.040025000000000005,ce_jn,success,tee_join_enumerator.jn_io_weight,4.0,0.081323,0.040025000000000005,0.083236,0.044104
q11-010.sql,0.236486,all_three,success,tee_join_enumerator.jn_io_weight,4.0,0.236486,0.239346,0.264496,0.269293
q12-001.sql,0.9319590000000001,jn,success,tee_join_enumerator.jn_io_weight,4.0,1.067381,0.941762,1.219206,0.9319590000000001
q12-002.sql,0.087269,ce_jn,success,tee_join_enumerator.jn_io_weight,4.0,0.409673,0.087269,0.107533,0.099885
q12-003.sql,0.11893100000000001,jn,success,tee_join_enumerator.jn_io_weight,4.0,0.612459,0.12176700000000001,0.120502,0.11893100000000001
q12-004.sql,0.624536,ce_jn,success,tee_join_enumerator.jn_io_weight,4.0,1.7510709999999998,0.624536,0.7684110000000001,0.6745460000000001
q12-005.sql,0.041981000000000004,ce_jn,success,tee_join_enumerator.jn_io_weight,4.0,0.103013,0.041981000000000004,0.052379999999999996,0.044905
q12-006.sql,0.6677239999999999,ce_jn,success,tee_join_enumerator.jn_io_weight,4.0,3.4287170000000002,0.6677239999999999,1.1181949999999998,0.9352790000000001
q12-007.sql,0.293267,ce_jn,success,tee_join_enumerator.jn_io_weight,4.0,0.380731,0.293267,0.32891400000000004,0.304338
q12-008.sql,0.5065780000000001,ce_jn,success,tee_join_enumerator.jn_io_weight,4.0,0.9438369999999999,0.5065780000000001,0.53373,0.626729
q12-009.sql,0.992397,ce_jn,success,tee_join_enumerator.jn_io_weight,4.0,1.015974,0.992397,1.044509,1.005882
q12-010.sql,5.970681,jn,success,tee_join_enumerator.jn_io_weight,4.0,10.063039,7.889102,7.757617,5.970681
q13-001.sql,0.53153,jn,success,tee_join_enumerator.jn_io_weight,4.0,0.9118620000000001,0.657625,0.9152819999999999,0.53153
q13-002.sql,6.4556499999999994,jn,success,tee_join_enumerator.jn_io_weight,4.0,7.661262000000001,23.714662,7.59928,6.4556499999999994
q13-003.sql,1.623645,jn,success,tee_join_enumerator.jn_io_weight,4.0,9.275222,12.40302,9.379116,1.623645
q13-004.sql,4.771319,jn,success,tee_join_enumerator.jn_io_weight,4.0,60.0,60.0,39.516679,4.771319
q13-005.sql,60.0,all_three,error,tee_join_enumerator.jn_io_weight,4.0,60.0,60.0,60.0,60.0
q13-006.sql,7.6036909999999995,ce_jn,success,tee_join_enumerator.jn_io_weight,4.0,33.337923999999994,7.6036909999999995,40.673057,21.026788
q13-007.sql,1.974222,cm_jn,success,tee_join_enumerator.jn_io_weight,4.0,3.847204,5.040565,1.974222,2.9692270000000005
q13-008.sql,2.7073650000000002,jn,success,tee_join_enumerator.jn_io_weight,4.0,60.0,60.0,16.852415,2.7073650000000002
q13-009.sql,22.785234,cm_jn,success,tee_join_enumerator.jn_io_weight,4.0,60.0,55.021798000000004,22.785234,55.051345999999995
q13-010.sql,0.23371099999999997,ce_jn,success,tee_join_enumerator.jn_io_weight,4.0,0.531288,0.23371099999999997,0.513192,0.26848
q14-001.sql,60.0,all_three,error,tee_join_enumerator.jn_io_weight,4.0,60.0,60.0,60.0,60.0
