query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,total_time_all_three,total_time_ce_jn,total_time_cm_jn,total_time_jn
q1-001.sql,0.012408000000000002,all_three,success,tee_join_enumerator.jn_generation_limit,30,0.012408000000000002,0.018158,0.016429,0.018032000000000003
q1-002.sql,0.015378,all_three,success,tee_join_enumerator.jn_generation_limit,30,0.015378,0.017102000000000003,0.020438,0.01711
q1-003.sql,0.015464,all_three,success,tee_join_enumerator.jn_generation_limit,30,0.015464,0.019153999999999997,0.019169,0.02116
q1-004.sql,0.01723,jn,success,tee_join_enumerator.jn_generation_limit,30,0.01838,0.017439999999999997,0.023334999999999998,0.01723
q1-005.sql,0.016350999999999997,all_three,success,tee_join_enumerator.jn_generation_limit,30,0.016350999999999997,0.019554000000000002,0.020311999999999997,0.018962000000000003
q1-006.sql,0.015796,ce_jn,success,tee_join_enumerator.jn_generation_limit,30,0.021336,0.015796,0.019256999999999996,0.016741
q1-007.sql,0.014799,all_three,success,tee_join_enumerator.jn_generation_limit,30,0.014799,0.015486999999999999,0.018113999999999998,0.017482
q1-008.sql,0.015155,all_three,success,tee_join_enumerator.jn_generation_limit,30,0.015155,0.016769,0.01822,0.016954
q1-009.sql,0.013842,all_three,success,tee_join_enumerator.jn_generation_limit,30,0.013842,0.018636,0.017166,0.017488
q1-010.sql,0.017533999999999998,jn,success,tee_join_enumerator.jn_generation_limit,30,0.036169,0.017615,0.03289,0.017533999999999998
q10-001.sql,0.231216,all_three,success,tee_join_enumerator.jn_generation_limit,30,0.231216,0.232721,0.24916899999999997,0.23134100000000002
q10-002.sql,0.236856,all_three,success,tee_join_enumerator.jn_generation_limit,30,0.236856,0.23824700000000001,0.250598,0.24232499999999998
q10-003.sql,0.20806,ce_jn,success,tee_join_enumerator.jn_generation_limit,30,0.211592,0.20806,0.21815600000000002,0.21169499999999997
q10-004.sql,0.20866200000000001,jn,success,tee_join_enumerator.jn_generation_limit,30,0.22088799999999997,0.211867,0.209634,0.20866200000000001
q10-005.sql,0.207059,jn,success,tee_join_enumerator.jn_generation_limit,30,0.21755200000000002,0.208394,0.220154,0.207059
q10-006.sql,0.209777,ce_jn,success,tee_join_enumerator.jn_generation_limit,30,0.21661999999999998,0.209777,0.21669,0.23064800000000002
q10-007.sql,0.263097,ce_jn,success,tee_join_enumerator.jn_generation_limit,30,0.268952,0.263097,0.268342,0.297282
q10-008.sql,0.278609,all_three,success,tee_join_enumerator.jn_generation_limit,30,0.278609,0.28199399999999997,0.291018,0.28849400000000003
