query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,total_time_all_three,total_time_ce_jn,total_time_cm_jn,total_time_jn
q1-001.sql,0.014551999999999999,cm_jn,success,tee_join_enumerator.jn_generation_limit,15,0.017245,0.018839,0.014551999999999999,0.017025
q1-002.sql,0.015916,jn,success,tee_join_enumerator.jn_generation_limit,15,0.017645,0.018285000000000003,0.018015,0.015916
q1-003.sql,0.015841,ce_jn,success,tee_join_enumerator.jn_generation_limit,15,0.017319,0.015841,0.016925,0.018163
q1-004.sql,0.017117,ce_jn,success,tee_join_enumerator.jn_generation_limit,15,0.021142,0.017117,0.023306000000000004,0.022679
q1-005.sql,0.015342999999999999,ce_jn,success,tee_join_enumerator.jn_generation_limit,15,0.016153,0.015342999999999999,0.017404000000000003,0.019968000000000003
q1-006.sql,0.016051000000000003,all_three,success,tee_join_enumerator.jn_generation_limit,15,0.016051000000000003,0.01666,0.017183,0.016941
q1-007.sql,0.015339,ce_jn,success,tee_join_enumerator.jn_generation_limit,15,0.016351,0.015339,0.016264,0.016168000000000002
q1-008.sql,0.012230000000000001,ce_jn,success,tee_join_enumerator.jn_generation_limit,15,0.016121,0.012230000000000001,0.017507,0.017807999999999997
q1-009.sql,0.014524000000000002,jn,success,tee_join_enumerator.jn_generation_limit,15,0.017361,0.015849,0.017975,0.014524000000000002
q1-010.sql,0.017155,ce_jn,success,tee_join_enumerator.jn_generation_limit,15,0.026345999999999998,0.017155,0.032389999999999995,0.029442
q10-001.sql,0.17329299999999997,ce_jn,success,tee_join_enumerator.jn_generation_limit,15,0.18656499999999998,0.17329299999999997,0.17975600000000003,0.17982700000000001
q10-002.sql,0.173865,ce_jn,success,tee_join_enumerator.jn_generation_limit,15,0.18958599999999998,0.173865,0.18673800000000002,0.179233
q10-003.sql,0.156969,jn,success,tee_join_enumerator.jn_generation_limit,15,0.15967199999999998,0.15816400000000003,0.16388000000000003,0.156969
q10-004.sql,0.156902,cm_jn,success,tee_join_enumerator.jn_generation_limit,15,0.16235,0.16223699999999996,0.156902,0.163629
q10-005.sql,0.155911,all_three,success,tee_join_enumerator.jn_generation_limit,15,0.155911,0.156624,0.16058699999999998,0.1626
q10-006.sql,0.162191,all_three,success,tee_join_enumerator.jn_generation_limit,15,0.162191,0.163234,0.163571,0.167318
q10-007.sql,0.200044,cm_jn,success,tee_join_enumerator.jn_generation_limit,15,0.21509999999999999,0.200849,0.200044,0.207763
q10-008.sql,0.21541200000000002,ce_jn,success,tee_join_enumerator.jn_generation_limit,15,0.23145699999999997,0.21541200000000002,0.217037,0.22014299999999998
q10-009.sql,0.156606,cm_jn,success,tee_join_enumerator.jn_generation_limit,15,0.162744,0.157838,0.156606,0.158434
q10-010.sql,0.298815,jn,success,tee_join_enumerator.jn_generation_limit,15,0.32711799999999996,0.31215499999999996,0.304421,0.298815
q11-001.sql,1.5281129999999998,ce_jn,success,tee_join_enumerator.jn_generation_limit,15,1.539442,1.5281129999999998,1.6505,1.584577
q11-002.sql,0.046374,jn,success,tee_join_enumerator.jn_generation_limit,15,0.054846,0.066667,0.055172000000000006,0.046374
q11-003.sql,0.07414499999999999,jn,success,tee_join_enumerator.jn_generation_limit,15,0.078286,0.084215,0.087872,0.07414499999999999
q11-004.sql,1.333429,ce_jn,success,tee_join_enumerator.jn_generation_limit,15,1.3593110000000002,1.333429,1.5119019999999999,1.3572009999999999
q11-005.sql,0.047082,all_three,success,tee_join_enumerator.jn_generation_limit,15,0.047082,0.058872,0.111108,0.11052500000000001
q11-006.sql,0.48474,jn,success,tee_join_enumerator.jn_generation_limit,15,0.492365,0.48872799999999994,0.577594,0.48474
q11-007.sql,0.21356399999999998,all_three,success,tee_join_enumerator.jn_generation_limit,15,0.21356399999999998,0.227051,0.22837799999999997,0.231452
q11-008.sql,0.28141,ce_jn,success,tee_join_enumerator.jn_generation_limit,15,0.28530700000000003,0.28141,0.29647,0.29004800000000003
q11-009.sql,0.070047,ce_jn,success,tee_join_enumerator.jn_generation_limit,15,0.07665000000000001,0.070047,0.08439300000000001,0.07026800000000001
q11-010.sql,0.18442499999999998,jn,success,tee_join_enumerator.jn_generation_limit,15,0.217527,0.25674499999999995,0.208147,0.18442499999999998
