query_name,planning_time_s,execution_time_s,total_time_s,sweep_run,sweep_param,sweep_value,status,tee_io_overhead_pct,tee_cpu_overhead_pct,tee_gather_overhead_pct,tee_memoize_overhead_pct
10a.sql,0.010037,0.425831,0.43586800000000003,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
10b.sql,0.011063,0.243615,0.254678,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
10c.sql,0.010935,1.965634,1.976569,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
11a.sql,0.012433999999999999,0.162938,0.175372,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
11b.sql,0.012525,0.110428,0.12295299999999999,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
11c.sql,0.01196,0.059895000000000004,0.071855,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
11d.sql,0.011115,0.147316,0.158431,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
12a.sql,0.01085,0.145038,0.155888,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
12b.sql,0.010615,0.07412600000000001,0.08474100000000001,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
12c.sql,0.012686999999999999,0.544805,0.557492,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
13a.sql,0.019361999999999997,1.239658,1.25902,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
13b.sql,0.020125,0.573173,0.593298,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
13c.sql,0.020074,0.5780919999999999,0.598166,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
13d.sql,0.014218999999999999,1.8054480000000002,1.8196670000000001,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
