query_name,planning_time_s,execution_time_s,total_time_s,sweep_run,sweep_param,sweep_value,status,tee_io_overhead_pct,tee_cpu_overhead_pct,tee_gather_overhead_pct,tee_memoize_overhead_pct
10a.sql,0.008635,0.43550599999999995,0.44414099999999995,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
10b.sql,0.011219,0.256769,0.267988,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
10c.sql,0.005001,1.9664760000000001,1.9714770000000001,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
11a.sql,0.013529,0.162155,0.175684,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
11b.sql,0.012267,0.111098,0.123365,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
11c.sql,0.014789,0.059044,0.073833,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
11d.sql,0.0147,0.15220699999999998,0.16690699999999997,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
12a.sql,0.01351,0.164619,0.17812899999999998,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
12b.sql,0.013160999999999999,0.07905200000000001,0.09221300000000002,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
12c.sql,0.010261,0.528553,0.538814,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
13a.sql,0.020604,1.2120419999999998,1.232646,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
13b.sql,0.020433,0.586332,0.606765,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
13c.sql,0.020251,0.564216,0.5844670000000001,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
13d.sql,0.01449,1.7870219999999999,1.8015119999999998,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
14a.sql,0.013139,1.201184,1.214323,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
14b.sql,0.009921,0.175334,0.185255,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
14c.sql,0.01391,0.650277,0.664187,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
15a.sql,0.020515000000000002,0.258791,0.279306,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
15b.sql,0.023289999999999998,0.027943000000000003,0.051233,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
15c.sql,0.025050999999999997,0.7300549999999999,0.7551059999999999,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
