query_name,planning_time_s,execution_time_s,total_time_s,sweep_run,sweep_param,sweep_value,status
q1-001.sql,0.0011979999999999998,0.016673999999999998,0.017872,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q1-002.sql,0.00146,0.013878,0.015338,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q1-003.sql,0.0012980000000000001,0.015199,0.016497,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q1-004.sql,0.002041,0.015545,0.017586,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q1-005.sql,0.0018160000000000001,0.0157,0.017516,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q1-006.sql,0.001939,0.016436,0.018375,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q1-007.sql,0.00172,0.014531,0.016251,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q1-008.sql,0.001563,0.015362,0.016925,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q1-009.sql,0.00158,0.017268000000000002,0.018848000000000004,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q1-010.sql,0.00151,0.015404,0.016914,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q10-001.sql,0.057963,0.15976300000000002,0.21772600000000003,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q10-002.sql,0.05133,0.15190299999999998,0.203233,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q10-003.sql,0.050642000000000006,0.13550700000000002,0.186149,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q10-004.sql,0.051349,0.13089599999999998,0.182245,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q10-005.sql,0.057534999999999996,0.123465,0.181,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q10-006.sql,0.055948,0.12407299999999999,0.180021,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q10-007.sql,0.04703,0.196826,0.24385600000000002,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q10-008.sql,0.05374,0.212852,0.266592,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q10-009.sql,0.054968,0.131553,0.186521,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q10-010.sql,0.057969,0.37097800000000003,0.428947,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q11-001.sql,0.002555,1.6424269999999999,1.644982,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q11-002.sql,0.0023580000000000003,0.043598,0.045956,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q11-003.sql,0.001992,0.075738,0.07773,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q11-004.sql,0.001895,1.3489749999999998,1.3508699999999998,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q11-005.sql,0.002356,0.060020000000000004,0.062376,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q11-006.sql,0.001906,0.516471,0.518377,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q11-007.sql,0.0023889999999999996,0.20430299999999998,0.206692,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q11-008.sql,0.002353,0.13882499999999998,0.14117799999999997,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q11-009.sql,0.002021,0.040015,0.042036000000000004,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q11-010.sql,0.002076,0.295489,0.297565,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q12-001.sql,0.010756,0.961806,0.972562,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q12-002.sql,0.01063,0.082428,0.093058,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q12-003.sql,0.012099,0.101922,0.114021,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q12-004.sql,0.009406000000000001,0.64951,0.6589160000000001,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q12-005.sql,0.01115,0.032783,0.043933,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q12-006.sql,0.00992,0.867968,0.877888,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q12-007.sql,0.010279,0.290914,0.301193,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q12-008.sql,0.010443,0.641084,0.651527,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q12-009.sql,0.011122,0.97313,0.984252,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q12-010.sql,0.011366,6.248481,6.259847,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q13-001.sql,0.050893,0.49498000000000003,0.545873,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q13-002.sql,0.043633000000000005,8.566001,8.609634,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q13-003.sql,0.04653,1.573286,1.619816,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q13-004.sql,0.046977,4.688352,4.735329,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q13-005.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,3.0,error
q13-006.sql,0.047314999999999996,11.578068,11.625383,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q13-007.sql,0.048417,2.951555,2.999972,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q13-008.sql,0.053133,2.695783,2.748916,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q13-009.sql,0.046081000000000004,46.212565999999995,46.258646999999996,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q13-010.sql,0.052168,0.2263,0.278468,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q14-001.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,3.0,error
q14-002.sql,0.025948,1.755048,1.780996,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q14-003.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,3.0,error
q14-004.sql,0.023999,3.979356,4.003355,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q14-005.sql,0.026958,0.604518,0.631476,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q14-006.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,3.0,error
q14-007.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,3.0,error
q14-008.sql,0.023052,0.13253399999999999,0.15558599999999997,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q14-009.sql,0.024297,6.709244,6.733541,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q14-010.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,3.0,error
q15-001.sql,0.019787,0.823077,0.842864,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q15-002.sql,0.020850999999999998,1.142922,1.163773,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q15-003.sql,0.020492999999999997,0.528167,0.54866,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q15-004.sql,0.020792,0.217105,0.237897,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q15-005.sql,0.022338,0.186774,0.209112,1,tee_join_enumerator.jn_rmp_weight,3.0,success
q15-006.sql,0.020937,0.243081,0.264018,1,tee_join_enumerator.jn_rmp_weight,3.0,success
