query_name,planning_time_s,execution_time_s,total_time_s,sweep_run,sweep_param,sweep_value,status
q1-001.sql,0.002094,0.017448,0.019542,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q1-002.sql,0.0018440000000000002,0.015704,0.017548,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q1-003.sql,0.001929,0.016697,0.018626,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q1-004.sql,0.001805,0.021758,0.023563,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q1-005.sql,0.001093,0.01676,0.017853,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q1-006.sql,0.00199,0.016432,0.018421999999999997,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q1-007.sql,0.001946,0.016562,0.018508,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q1-008.sql,0.001804,0.016132999999999998,0.017936999999999998,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q1-009.sql,0.001961,0.017071000000000003,0.019032000000000004,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q1-010.sql,0.0018620000000000002,0.03126,0.033122000000000006,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q10-001.sql,0.057216,0.154047,0.21126299999999998,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q10-002.sql,0.056722999999999996,0.14941300000000002,0.206136,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q10-003.sql,0.056279,0.12554200000000001,0.181821,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q10-004.sql,0.0555,0.125908,0.18140799999999999,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q10-005.sql,0.056495,0.126521,0.18301599999999998,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q10-006.sql,0.057186,0.13033699999999998,0.187523,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q10-007.sql,0.05398,0.188413,0.242393,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q10-008.sql,0.057625,0.197721,0.255346,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q10-009.sql,0.057597,0.122684,0.180281,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q10-010.sql,0.055668,0.291244,0.346912,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q11-001.sql,0.0024159999999999997,1.595481,1.597897,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q11-002.sql,0.002176,0.042955,0.045131,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q11-003.sql,0.0013289999999999999,0.070949,0.072278,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q11-004.sql,0.00114,1.340265,1.341405,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q11-005.sql,0.002383,0.048956000000000006,0.05133900000000001,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q11-006.sql,0.002022,0.556932,0.558954,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q11-007.sql,0.0023940000000000003,0.219297,0.221691,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q11-008.sql,0.002232,0.13870500000000002,0.14093700000000003,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q11-009.sql,0.00213,0.080484,0.08261399999999999,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q11-010.sql,0.002238,0.229208,0.23144599999999999,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q12-001.sql,0.013411,1.184923,1.198334,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q12-002.sql,0.011577,0.093458,0.105035,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q12-003.sql,0.011509,0.117937,0.129446,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q12-004.sql,0.011906,0.779789,0.7916949999999999,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q12-005.sql,0.01167,0.038938,0.050608,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q12-006.sql,0.010763,1.054956,1.065719,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q12-007.sql,0.012271,0.314484,0.32675499999999996,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q12-008.sql,0.010482,0.517047,0.527529,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q12-009.sql,0.012643000000000001,0.9911169999999999,1.00376,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q12-010.sql,0.011136,7.467999,7.479134999999999,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q13-001.sql,0.052243000000000005,0.820523,0.872766,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q13-002.sql,0.048383,7.511392,7.559775,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q13-003.sql,0.046740000000000004,9.512824,9.559564,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q13-004.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,4.0,error
q13-005.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,4.0,error
q13-006.sql,0.054265,33.894557999999996,33.948823,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q13-007.sql,0.053123,1.880455,1.933578,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q13-008.sql,0.059837,16.818543000000002,16.878380000000003,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q13-009.sql,0.049258,22.682955999999997,22.732213999999995,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q13-010.sql,0.053534,0.45710700000000004,0.510641,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q14-001.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,4.0,error
q14-002.sql,0.025352,0.724562,0.7499140000000001,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q14-003.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,4.0,error
q14-004.sql,0.023807,3.997049,4.020856,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q14-005.sql,0.028135,0.591198,0.619333,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q14-006.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,4.0,error
q14-007.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,4.0,error
q14-008.sql,0.025744,0.15448599999999998,0.18022999999999997,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q14-009.sql,0.025441,6.915811,6.9412519999999995,1,tee_join_enumerator.jn_rmp_weight,4.0,success
q14-010.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,4.0,error
