query_name,planning_time_s,execution_time_s,total_time_s,sweep_run,sweep_param,sweep_value,status
q1-001.sql,0.002104,0.017809000000000002,0.019913,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q1-002.sql,0.001946,0.015636,0.017582,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q1-003.sql,0.001866,0.015761,0.017627,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q1-004.sql,0.001931,0.019786,0.021717,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q1-005.sql,0.002205,0.019518,0.021723,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q1-006.sql,0.001981,0.017797,0.019778,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q1-007.sql,0.001915,0.01642,0.018335,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q1-008.sql,0.0021000000000000003,0.016367,0.018467,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q1-009.sql,0.001795,0.015951,0.017746,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q1-010.sql,0.002022,0.033159999999999995,0.035182,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q10-001.sql,0.057707999999999995,0.151211,0.20891900000000002,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q10-002.sql,0.055765,0.16151400000000002,0.21727900000000003,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q10-003.sql,0.054742,0.125897,0.180639,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q10-004.sql,0.055804,0.13172999999999999,0.18753399999999998,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q10-005.sql,0.055115000000000004,0.128359,0.183474,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q10-006.sql,0.058381,0.127727,0.186108,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q10-007.sql,0.059791,0.186765,0.246556,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q10-008.sql,0.055961,0.197796,0.253757,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q10-009.sql,0.055395,0.125061,0.180456,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q10-010.sql,0.055180999999999994,0.294396,0.34957699999999997,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q11-001.sql,0.002335,1.658018,1.660353,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q11-002.sql,0.002335,0.047783,0.050117999999999996,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q11-003.sql,0.002059,0.086593,0.08865200000000001,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q11-004.sql,0.001913,1.297614,1.299527,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q11-005.sql,0.002388,0.047918999999999996,0.050307,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q11-006.sql,0.002011,0.533053,0.535064,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q11-007.sql,0.002271,0.207664,0.20993499999999998,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q11-008.sql,0.002236,0.163125,0.16536099999999998,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q11-009.sql,0.002164,0.0775,0.079664,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q11-010.sql,0.00227,0.220618,0.222888,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q12-001.sql,0.005541000000000001,1.167713,1.173254,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q12-002.sql,0.010650999999999999,0.093584,0.104235,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q12-003.sql,0.009833999999999999,0.114668,0.124502,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q12-004.sql,0.011325,0.7469260000000001,0.7582510000000001,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q12-005.sql,0.011125,0.041247,0.052372,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q12-006.sql,0.010289999999999999,1.066017,1.076307,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q12-007.sql,0.010502000000000001,0.32109,0.331592,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q12-008.sql,0.012413,0.48745,0.499863,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q12-009.sql,0.011523,1.045124,1.056647,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q12-010.sql,0.009054,7.626022,7.635076,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q13-001.sql,0.052893,0.847874,0.900767,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q13-002.sql,0.048719,7.563055,7.6117740000000005,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q13-003.sql,0.049149,9.351239,9.400388,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q13-004.sql,0.05026,58.572832000000005,58.62309200000001,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q13-005.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,2.0,error
q13-006.sql,0.053574,33.903784,33.957358,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q13-007.sql,0.05213,1.9349839999999998,1.9871139999999998,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q13-008.sql,0.060837,16.791829,16.852666,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q13-009.sql,0.049644,19.78278,19.832424,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q13-010.sql,0.05787,0.461608,0.519478,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q14-001.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,2.0,error
q14-002.sql,0.026698,0.7390030000000001,0.7657010000000001,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q14-003.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,2.0,error
q14-004.sql,0.023972999999999998,4.0046930000000005,4.028666,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q14-005.sql,0.0269,0.6551440000000001,0.6820440000000001,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q14-006.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,2.0,error
q14-007.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,2.0,error
q14-008.sql,0.025614,0.152021,0.177635,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q14-009.sql,0.024187,6.97484,6.999027000000001,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q14-010.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,2.0,error
q15-001.sql,0.022203,1.008238,1.030441,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q15-002.sql,0.023561,0.63099,0.6545510000000001,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q15-003.sql,0.021133,0.533578,0.554711,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q15-004.sql,0.024671,0.287828,0.31249899999999997,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q15-005.sql,0.023958,0.161803,0.185761,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q15-006.sql,0.019716,0.15701400000000001,0.17673000000000003,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q15-007.sql,0.019256,0.371301,0.390557,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q15-008.sql,0.021134,0.36679199999999995,0.38792599999999994,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q15-009.sql,0.019792,0.8882709999999999,0.908063,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q15-010.sql,0.019802,0.119796,0.139598,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q16-001.sql,0.017387,0.312139,0.329526,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q16-002.sql,0.014269,0.324973,0.339242,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q16-003.sql,0.013488,0.595583,0.6090709999999999,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q16-004.sql,0.013275,3.717259,3.730534,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q16-005.sql,0.01514,0.204511,0.21965099999999999,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q16-006.sql,0.014990999999999999,0.283921,0.29891199999999996,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q16-007.sql,0.013371000000000001,0.323866,0.337237,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q16-008.sql,0.013856,1.138789,1.1526450000000001,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q16-009.sql,0.011693,0.191114,0.20280700000000002,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q16-010.sql,0.013734999999999999,0.344202,0.357937,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q2-001.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,2.0,error
