query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,tee_io_overhead_pct,tee_cpu_overhead_pct,tee_gather_overhead_pct,tee_memoize_overhead_pct,total_time_all_three,total_time_cm_ce,total_time_cm_jn,total_time_cm
10a.sql,0.410904,cm_jn,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.439949,0.44606,0.410904,0.445946
10b.sql,0.255946,cm_ce,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.260779,0.255946,0.269928,0.26214699999999996
10c.sql,1.6891550000000002,all_three,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,1.6891550000000002,1.774979,1.966948,1.9741739999999999
11a.sql,0.050261,cm,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.18248099999999998,0.056398000000000004,0.172015,0.050261
11b.sql,0.030435,cm,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.125821,0.035767999999999994,0.121639,0.030435
11c.sql,0.08081599999999999,cm_jn,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.08619700000000001,0.610326,0.08081599999999999,0.603337
11d.sql,0.139246,cm,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.159709,0.15524399999999997,0.179038,0.139246
12a.sql,0.1671,cm,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.176533,0.18368,0.17206100000000002,0.1671
12b.sql,0.083269,cm_ce,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.09494999999999999,0.083269,0.086553,0.088463
12c.sql,0.575106,cm,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.611333,0.616607,0.57644,0.575106
13a.sql,1.22875,cm_jn,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,1.2529309999999998,1.305609,1.22875,1.3114419999999998
13b.sql,0.592694,all_three,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.592694,0.61217,0.59376,0.5991930000000001
13c.sql,0.5475030000000001,cm_ce,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.584773,0.5475030000000001,0.588481,0.5837370000000001
13d.sql,1.83042,cm_jn,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,1.8440519999999998,2.037446,1.83042,2.0350040000000003
14a.sql,0.36146400000000006,cm_ce,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,1.1590289999999999,0.36146400000000006,1.209867,0.369221
14b.sql,0.183517,all_three,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.183517,0.557353,0.18571500000000002,0.612336
14c.sql,0.6406270000000001,cm_jn,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.706748,0.6477689999999999,0.6406270000000001,0.646426
15a.sql,0.262873,cm_ce,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.290997,0.262873,0.285283,0.28567200000000004
15b.sql,0.041948,cm,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.059093,0.044798000000000004,0.05144,0.041948
15c.sql,0.480267,cm,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.7565500000000001,0.725919,0.765916,0.480267
15d.sql,0.714203,cm_ce,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.7561519999999999,0.714203,0.745967,0.732026
16a.sql,0.25131600000000004,all_three,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.25131600000000004,0.44475800000000004,0.258161,0.429796
16b.sql,11.704672,cm,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,11.975267,12.019174000000001,12.368407,11.704672
