query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,tee_io_overhead_pct,tee_cpu_overhead_pct,tee_gather_overhead_pct,tee_memoize_overhead_pct,total_time_all_three,total_time_cm_ce,total_time_cm_jn,total_time_cm
10a.sql,0.43683,all_three,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,0.43683,0.44147,0.44101700000000005,0.441246
10b.sql,0.256666,all_three,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,0.256666,0.262048,0.264918,0.26647699999999996
10c.sql,1.66113,all_three,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,1.66113,1.73878,1.985033,1.966155
11a.sql,0.057295,cm,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,0.17465,0.05878,0.18017599999999998,0.057295
11b.sql,0.034712,cm,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,0.124756,0.036184,0.123029,0.034712
11c.sql,0.071041,all_three,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,0.071041,0.6007830000000001,0.07787,0.6052289999999999
11d.sql,0.15435399999999996,all_three,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,0.15435399999999996,0.156658,0.17094,0.16080899999999998
12a.sql,0.17122400000000002,cm_jn,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,0.174669,0.17812399999999998,0.17122400000000002,0.178197
12b.sql,0.085605,cm_jn,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,0.089629,0.09303,0.085605,0.091512
12c.sql,0.5591599999999999,cm_jn,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,0.602441,0.6215189999999999,0.5591599999999999,0.5716640000000001
13a.sql,1.248726,cm_jn,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,1.250581,1.305664,1.248726,1.313869
13b.sql,0.5959289999999999,cm,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,0.6089490000000001,0.6093540000000001,0.615438,0.5959289999999999
13c.sql,0.541991,cm_jn,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,0.575705,0.588186,0.541991,0.5984189999999999
13d.sql,1.832028,all_three,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,1.832028,2.0167469999999996,1.8570829999999998,2.0245189999999997
14a.sql,0.360649,cm,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,1.1889290000000001,0.371611,1.178694,0.360649
14b.sql,0.182642,all_three,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,0.182642,0.5606310000000001,0.18457500000000002,0.5661879999999999
14c.sql,0.632862,all_three,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,0.632862,0.655431,0.63458,0.692789
15a.sql,0.27180299999999996,cm_ce,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,0.280611,0.27180299999999996,0.290893,0.279416
15b.sql,0.043621,cm,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,0.052143999999999996,0.046353000000000005,0.053130000000000004,0.043621
15c.sql,0.721377,cm_ce,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,0.726539,0.721377,0.7815150000000001,0.772482
15d.sql,0.71867,all_three,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,0.71867,0.733585,0.733865,0.741839
16a.sql,0.24692300000000003,all_three,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,0.24692300000000003,0.45637900000000003,0.253512,0.44789599999999996
16b.sql,11.730773,all_three,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,11.730773,11.927603000000001,12.03299,11.963868
16c.sql,1.1062,all_three,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,1.1062,1.115216,1.1154009999999999,1.125591
16d.sql,0.899806,all_three,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,0.899806,0.915191,1.1680300000000001,0.956058
17a.sql,7.32524,cm,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,8.872162000000001,9.026687999999998,11.064998,7.32524
17b.sql,8.035509,cm,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,8.052845,8.08475,8.284225999999999,8.035509
17c.sql,7.739741,all_three,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,7.739741,7.866467,10.924918000000002,8.070761
17d.sql,7.7844050000000005,all_three,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,7.7844050000000005,8.371611,11.095092999999999,8.335025
17e.sql,7.8045480000000005,cm_ce,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,7.9931849999999995,7.8045480000000005,14.179007,8.011084
17f.sql,8.976538,cm,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,9.495235000000001,9.521609,11.254380999999999,8.976538
18a.sql,4.250647,all_three,success,tee_cost_model.io_overhead_pct,0.1,0.1,0.06,0.1,0.12,4.250647,4.630531,4.281869,4.631955
