query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,tee_io_overhead_pct,tee_cpu_overhead_pct,tee_gather_overhead_pct,tee_memoize_overhead_pct,total_time_all_three,total_time_cm_ce,total_time_cm_jn,total_time_cm
10a.sql,0.434034,all_three,success,tee_cost_model.io_overhead_pct,0.06,0.06,0.06,0.1,0.12,0.434034,0.438358,0.44237200000000004,0.442146
10b.sql,0.254127,all_three,success,tee_cost_model.io_overhead_pct,0.06,0.06,0.06,0.1,0.12,0.254127,0.262987,0.263938,0.264602
10c.sql,1.662318,all_three,success,tee_cost_model.io_overhead_pct,0.06,0.06,0.06,0.1,0.12,1.662318,1.756351,1.95628,1.959506
11a.sql,0.05201000000000001,cm,success,tee_cost_model.io_overhead_pct,0.06,0.06,0.06,0.1,0.12,0.17800300000000002,0.06504800000000001,0.18047100000000002,0.05201000000000001
11b.sql,0.03566,cm,success,tee_cost_model.io_overhead_pct,0.06,0.06,0.06,0.1,0.12,0.12080700000000001,0.036282,0.11937999999999999,0.03566
11c.sql,0.076654,all_three,success,tee_cost_model.io_overhead_pct,0.06,0.06,0.06,0.1,0.12,0.076654,0.594473,0.080762,0.605854
11d.sql,0.137059,cm_ce,success,tee_cost_model.io_overhead_pct,0.06,0.06,0.06,0.1,0.12,0.161339,0.137059,0.170311,0.16848100000000002
12a.sql,0.173032,cm_ce,success,tee_cost_model.io_overhead_pct,0.06,0.06,0.06,0.1,0.12,0.17730100000000001,0.173032,0.182061,0.17857299999999998
12b.sql,0.085771,cm_ce,success,tee_cost_model.io_overhead_pct,0.06,0.06,0.06,0.1,0.12,0.092778,0.085771,0.09232300000000002,0.087123
12c.sql,0.570533,cm_jn,success,tee_cost_model.io_overhead_pct,0.06,0.06,0.06,0.1,0.12,0.6191,0.616483,0.570533,0.58819
13a.sql,1.261329,cm_jn,success,tee_cost_model.io_overhead_pct,0.06,0.06,0.06,0.1,0.12,1.269652,1.295827,1.261329,1.323953
13b.sql,0.587514,all_three,success,tee_cost_model.io_overhead_pct,0.06,0.06,0.06,0.1,0.12,0.587514,0.596877,0.61266,0.600797
13c.sql,0.5786,cm,success,tee_cost_model.io_overhead_pct,0.06,0.06,0.06,0.1,0.12,0.5939319999999999,0.58819,0.585647,0.5786
13d.sql,1.7960710000000002,all_three,success,tee_cost_model.io_overhead_pct,0.06,0.06,0.06,0.1,0.12,1.7960710000000002,2.0374209999999997,1.80552,1.99579
14a.sql,0.361045,cm_ce,success,tee_cost_model.io_overhead_pct,0.06,0.06,0.06,0.1,0.12,1.207395,0.361045,1.2110519999999998,0.379972
14b.sql,0.186034,all_three,success,tee_cost_model.io_overhead_pct,0.06,0.06,0.06,0.1,0.12,0.186034,0.58859,0.200022,0.580241
14c.sql,0.650943,cm_ce,success,tee_cost_model.io_overhead_pct,0.06,0.06,0.06,0.1,0.12,0.6555239999999999,0.650943,0.70215,0.663378
15a.sql,0.26253,cm,success,tee_cost_model.io_overhead_pct,0.06,0.06,0.06,0.1,0.12,0.28465099999999993,0.278531,0.286383,0.26253
