query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,tee_io_overhead_pct,tee_cpu_overhead_pct,tee_gather_overhead_pct,tee_memoize_overhead_pct,total_time_all_three,total_time_cm_ce,total_time_cm_jn,total_time_cm
10a.sql,0.48191100000000003,cm_ce,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.6945729999999999,0.48191100000000003,0.490161,0.490591
10b.sql,0.250713,cm_jn,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.251977,0.259007,0.250713,0.253382
10c.sql,1.790199,cm_ce,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,1.882467,1.790199,1.99371,1.9754729999999998
11a.sql,0.055674,cm,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.18980699999999998,0.058261,0.183515,0.055674
11b.sql,0.035001000000000004,cm,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.134637,0.035429,0.127532,0.035001000000000004
11c.sql,0.07436100000000001,all_three,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.07436100000000001,0.5844850000000001,0.07510800000000001,0.61316
11d.sql,0.153051,all_three,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.153051,0.157663,0.166811,0.16481600000000002
12a.sql,0.17301,cm_ce,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.18564,0.17301,0.17686600000000002,0.174808
12b.sql,0.077563,cm_ce,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.08605,0.077563,0.090649,0.084966
12c.sql,0.591269,cm,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.63115,0.599648,0.595699,0.591269
13a.sql,1.2985760000000002,all_three,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,1.2985760000000002,1.336494,1.309239,1.320964
13b.sql,0.608386,cm,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.6322340000000001,0.624716,0.614577,0.608386
13c.sql,0.576836,cm,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.598601,0.606505,0.600617,0.576836
13d.sql,1.8452390000000003,cm_jn,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,1.86649,2.075421,1.8452390000000003,2.003345
14a.sql,0.371311,cm,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,1.224664,0.37539400000000006,1.228756,0.371311
14b.sql,0.180817,cm_jn,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.186614,0.557642,0.180817,0.564509
14c.sql,0.626424,all_three,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.626424,0.656245,0.644445,0.653395
15a.sql,0.276453,cm,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.28199399999999997,0.300135,0.28689,0.276453
15b.sql,0.045429,cm,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.04944,0.046204,0.050559999999999994,0.045429
15c.sql,0.500649,cm_jn,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.505987,0.7213350000000001,0.500649,0.742386
15d.sql,0.7278420000000001,cm,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.7338,0.729364,0.7334320000000001,0.7278420000000001
16a.sql,0.256905,all_three,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.256905,0.43894900000000003,0.261424,0.441663
16b.sql,11.518767,all_three,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,11.518767,11.690088,12.565548000000001,11.940098
16c.sql,1.0730169999999999,all_three,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,1.0730169999999999,1.1290200000000001,1.1615020000000003,1.1728660000000002
16d.sql,0.896685,all_three,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.896685,0.932721,1.1839950000000001,0.9631230000000001
17a.sql,7.292559,cm,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,8.88614,9.239007,11.291344,7.292559
17b.sql,8.101140000000001,cm,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,8.113272,8.408267,8.72017,8.101140000000001
17c.sql,7.967714,all_three,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,7.967714,8.085671999999999,10.538362,7.97005
17d.sql,8.008916,cm,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,8.015637,8.15641,10.683774999999999,8.008916
17e.sql,7.576779999999999,all_three,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,7.576779999999999,7.829448999999999,13.795634,7.609775000000001
17f.sql,9.042454000000001,all_three,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,9.042454000000001,9.245873000000001,11.429587999999999,9.060246
18a.sql,4.2227500000000004,cm_jn,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,4.304871,4.628621,4.2227500000000004,4.653264
18b.sql,0.181024,cm,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.344168,0.18106399999999997,0.345045,0.181024
18c.sql,5.483673,cm_jn,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,5.528397,5.694020999999999,5.483673,5.706205
19a.sql,0.23199,cm,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,3.486797,0.239626,3.40692,0.23199
19b.sql,0.10811499999999999,cm,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.483098,0.119446,0.448643,0.10811499999999999
19c.sql,1.176266,cm_jn,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,1.185562,1.257686,1.176266,1.2449350000000001
19d.sql,2.774094,cm_ce,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,2.816133,2.774094,2.964762,2.8514889999999995
1a.sql,0.08004299999999999,cm,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.085477,0.088737,0.08318,0.08004299999999999
1b.sql,0.076112,cm_ce,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.076289,0.076112,0.076193,0.07815000000000001
1c.sql,0.07844,cm_jn,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.08252,0.08022599999999999,0.07844,0.08906499999999999
1d.sql,0.074252,cm,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.078456,0.08074200000000001,0.081035,0.074252
20a.sql,4.945576,all_three,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,4.945576,5.248662,5.385978,5.285947999999999
20b.sql,1.4446579999999998,cm_ce,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,1.599609,1.4446579999999998,1.6322240000000001,1.4730409999999998
20c.sql,1.655734,cm_ce,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,1.7857109999999998,1.655734,1.9165389999999998,1.6908370000000001
21a.sql,0.052801999999999995,cm_ce,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.306422,0.052801999999999995,0.313061,0.055511
21b.sql,0.034422,cm_ce,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.218322,0.034422,0.21317300000000003,0.035397
21c.sql,0.037924,cm_ce,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.257396,0.037924,0.253992,0.038988999999999996
22a.sql,0.397108,cm_ce,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.531307,0.397108,0.51693,0.403894
22b.sql,0.324081,cm_ce,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.398937,0.324081,0.400083,0.32661500000000004
22c.sql,0.566035,cm_ce,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,1.29927,0.566035,1.3235629999999998,0.5806830000000001
22d.sql,0.840186,cm_ce,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.8726809999999999,0.840186,0.907978,0.871242
23a.sql,0.258559,cm_ce,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.3717980000000001,0.258559,0.38330299999999995,0.262551
23b.sql,0.075649,cm_ce,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.100947,0.075649,0.10363800000000001,0.086273
23c.sql,0.3711,cm,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.422611,0.374634,0.436363,0.3711
24a.sql,0.295487,cm_ce,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.395416,0.295487,0.40005999999999997,0.29559599999999997
24b.sql,0.14322600000000002,cm,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.29277200000000003,0.146133,0.2886,0.14322600000000002
25a.sql,4.126701,all_three,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,4.126701,4.287856,4.1604920000000005,4.302499
25b.sql,3.785954,cm_jn,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,3.797235,3.951018,3.785954,3.9713030000000002
25c.sql,4.08514,cm_ce,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,5.123978,4.08514,5.095347,4.179714
26a.sql,1.0223360000000001,cm,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,1.246595,1.060714,1.2683849999999999,1.0223360000000001
26b.sql,0.23107099999999997,cm,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,1.601577,0.24383899999999997,1.687452,0.23107099999999997
26c.sql,3.384432,cm,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,3.695751,3.511691,3.82645,3.384432
27a.sql,0.103846,cm_ce,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.23694500000000002,0.103846,0.223619,0.11146600000000001
27b.sql,0.094526,cm_ce,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.177726,0.094526,0.22845,0.094541
27c.sql,0.09955599999999999,cm,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.15754800000000002,0.10202899999999998,0.19775099999999998,0.09955599999999999
28a.sql,0.9486969999999999,cm_ce,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,1.924255,0.9486969999999999,1.7572439999999998,0.972727
28b.sql,0.728615,cm_ce,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,1.235792,0.728615,1.225597,0.7327440000000001
28c.sql,0.750786,cm,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,1.777371,0.769134,1.873351,0.750786
29a.sql,3.0943549999999997,cm,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,32.991259,3.483805,32.720914,3.0943549999999997
29b.sql,2.4932499999999997,cm,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,26.297144,2.712827,26.701831,2.4932499999999997
29c.sql,3.9524280000000003,cm,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,32.669107000000004,5.398817,32.674962,3.9524280000000003
2a.sql,0.38803199999999993,cm_jn,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.41129699999999997,0.38851300000000005,0.38803199999999993,0.390036
2b.sql,0.36694099999999996,cm_jn,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.388375,0.36754200000000004,0.36694099999999996,0.36967300000000003
2c.sql,0.522785,cm_ce,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.563802,0.522785,0.52688,0.528184
2d.sql,0.540279,cm_jn,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,0.577072,0.54289,0.540279,0.550326
30a.sql,0.52018,cm_ce,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,2.6856479999999996,0.52018,2.6053149999999996,0.5325570000000001
30b.sql,1.13367,cm_ce,success,tee_cost_model.io_overhead_pct,0.04,0.04,0.06,0.1,0.12,4.6249590000000005,1.13367,4.641899,1.154842
