query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,tee_io_overhead_pct,tee_cpu_overhead_pct,tee_gather_overhead_pct,tee_memoize_overhead_pct,total_time_all_three,total_time_cm_ce,total_time_cm_jn,total_time_cm
10a.sql,0.434932,all_three,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,0.434932,0.438848,0.43586800000000003,0.444273
10b.sql,0.251596,cm_ce,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,0.266226,0.251596,0.254678,0.259238
10c.sql,1.6647560000000001,all_three,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,1.6647560000000001,1.781198,1.976569,1.9588569999999998
11a.sql,0.059149999999999994,cm_ce,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,0.1772,0.059149999999999994,0.175372,0.063218
11b.sql,0.036701000000000004,cm_ce,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,0.12643,0.036701000000000004,0.12295299999999999,0.036832
11c.sql,0.071855,cm_jn,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,0.073101,0.593913,0.071855,0.608125
11d.sql,0.149378,cm,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,0.151994,0.15779700000000002,0.158431,0.149378
12a.sql,0.15133200000000002,all_three,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,0.15133200000000002,0.183152,0.155888,0.178535
12b.sql,0.08474100000000001,cm_jn,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,0.09031299999999999,0.08738,0.08474100000000001,0.086731
12c.sql,0.557492,cm_jn,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,0.587139,0.6343530000000001,0.557492,0.5738610000000001
13a.sql,1.25902,cm_jn,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,1.262485,1.289856,1.25902,1.3128149999999998
13b.sql,0.593298,cm_jn,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,0.615791,0.597257,0.593298,0.6040010000000001
13c.sql,0.5756140000000001,cm_ce,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,0.594127,0.5756140000000001,0.598166,0.5970420000000001
13d.sql,1.8196670000000001,cm_jn,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,1.844577,2.048473,1.8196670000000001,1.999438
14a.sql,0.351057,cm_ce,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,1.198704,0.351057,1.1961580000000003,0.364964
14b.sql,0.18356399999999998,all_three,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,0.18356399999999998,0.538378,0.190087,0.57779
14c.sql,0.634325,all_three,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,0.634325,0.650448,0.638859,0.6581870000000001
15a.sql,0.266432,cm_jn,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,0.282099,0.269172,0.266432,0.27955
15b.sql,0.044792,cm,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,0.051772,0.045179,0.049308,0.044792
15c.sql,0.510249,cm_jn,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,0.728633,0.718041,0.510249,0.512729
15d.sql,0.720709,cm_jn,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,0.73261,0.7231799999999999,0.720709,0.733939
16a.sql,0.25302199999999997,all_three,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,0.25302199999999997,0.432554,0.256569,0.434397
16b.sql,11.679178,all_three,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,11.679178,11.852568000000002,11.935935,12.00946
16c.sql,1.0928060000000002,all_three,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,1.0928060000000002,1.165779,1.1451490000000002,1.129524
16d.sql,0.8925339999999999,all_three,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,0.8925339999999999,0.92068,1.162195,0.931088
17a.sql,7.421535,cm,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,9.055988,9.078098,11.20248,7.421535
17b.sql,8.126935,cm,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,8.314999,8.424915000000002,8.46096,8.126935
17c.sql,8.153095,cm,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,8.183193000000001,8.401301,10.677848000000001,8.153095
17d.sql,8.273042,cm_ce,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,8.281880000000001,8.273042,10.512528,8.316068
17e.sql,7.822509,cm_ce,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,7.871932999999999,7.822509,13.659514,7.9148190000000005
17f.sql,9.381939000000001,all_three,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,9.381939000000001,9.617845999999998,11.769151,9.509015
18a.sql,4.234187,cm_jn,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,4.252268,4.6276269999999995,4.234187,4.640494
18b.sql,0.185369,cm_ce,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,0.35013,0.185369,0.341431,0.185503
18c.sql,5.469627000000001,all_three,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,5.469627000000001,5.776915000000001,5.501111999999999,5.671076
19a.sql,0.232006,cm,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,3.467234,0.23754799999999998,3.413831,0.232006
19b.sql,0.114421,cm,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,0.459676,0.115611,0.44434599999999996,0.114421
19c.sql,1.161114,cm_jn,success,tee_cost_model.gather_overhead_pct,0.08,0.08,0.06,0.08,0.12,1.2009779999999999,1.233872,1.161114,1.2226439999999998
