query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,total_time_all_three,total_time_ce_jn,total_time_cm_jn,total_time_jn
10a.sql,0.439669,ce_jn,success,tee_join_enumerator.jn_io_weight,1.0,6.254034,0.439669,0.477669,0.48140800000000006
10b.sql,0.240476,all_three,success,tee_join_enumerator.jn_io_weight,1.0,0.240476,0.255559,0.25494100000000003,0.25255299999999997
10c.sql,1.90563,jn,success,tee_join_enumerator.jn_io_weight,1.0,2.9583880000000002,1.940989,1.958943,1.90563
11a.sql,0.068633,jn,success,tee_join_enumerator.jn_io_weight,1.0,1.00438,0.069618,0.172962,0.068633
11b.sql,0.031213,jn,success,tee_join_enumerator.jn_io_weight,1.0,0.242099,0.033893,0.118923,0.031213
11c.sql,0.07364,cm_jn,success,tee_join_enumerator.jn_io_weight,1.0,0.077775,0.182995,0.07364,0.080203
11d.sql,0.159148,cm_jn,success,tee_join_enumerator.jn_io_weight,1.0,0.161193,0.178625,0.159148,0.177519
12a.sql,0.166068,cm_jn,success,tee_join_enumerator.jn_io_weight,1.0,1.051828,0.16845500000000002,0.166068,0.17542
12b.sql,0.081895,ce_jn,success,tee_join_enumerator.jn_io_weight,1.0,0.10200200000000001,0.081895,0.085688,0.088351
12c.sql,0.565273,cm_jn,success,tee_join_enumerator.jn_io_weight,1.0,3.2981679999999995,0.567483,0.565273,0.569688
13a.sql,1.0260209999999998,ce_jn,success,tee_join_enumerator.jn_io_weight,1.0,1.52894,1.0260209999999998,1.219137,1.026824
13b.sql,0.5173409999999999,jn,success,tee_join_enumerator.jn_io_weight,1.0,0.5655020000000001,0.517437,0.602543,0.5173409999999999
13c.sql,0.48995199999999994,ce_jn,success,tee_join_enumerator.jn_io_weight,1.0,0.54267,0.48995199999999994,0.571068,0.514537
13d.sql,1.4691489999999998,jn,success,tee_join_enumerator.jn_io_weight,1.0,2.034265,1.4946939999999997,1.800118,1.4691489999999998
14a.sql,0.358515,ce_jn,success,tee_join_enumerator.jn_io_weight,1.0,2.4609229999999997,0.358515,1.198575,0.381677
14b.sql,0.14258200000000001,ce_jn,success,tee_join_enumerator.jn_io_weight,1.0,0.181806,0.14258200000000001,0.177369,0.146951
14c.sql,0.619533,cm_jn,success,tee_join_enumerator.jn_io_weight,1.0,0.6388720000000001,0.650474,0.619533,0.645037
15a.sql,0.26688999999999996,cm_jn,success,tee_join_enumerator.jn_io_weight,1.0,0.642433,0.29325399999999996,0.26688999999999996,0.284348
15b.sql,0.04772,cm_jn,success,tee_join_enumerator.jn_io_weight,1.0,0.081156,0.050862000000000004,0.04772,0.04992099999999999
15c.sql,0.506978,ce_jn,success,tee_join_enumerator.jn_io_weight,1.0,0.8459229999999999,0.506978,0.747016,0.5174300000000001
15d.sql,0.481797,jn,success,tee_join_enumerator.jn_io_weight,1.0,0.7388,0.486938,0.724384,0.481797
16a.sql,0.21768300000000002,ce_jn,success,tee_join_enumerator.jn_io_weight,1.0,0.862196,0.21768300000000002,0.245786,0.226249
16b.sql,11.390405,cm_jn,success,tee_join_enumerator.jn_io_weight,1.0,26.353029,18.192026000000002,11.390405,18.215427000000002
16c.sql,1.040475,all_three,success,tee_join_enumerator.jn_io_weight,1.0,1.040475,1.549404,1.058413,1.5581070000000001
16d.sql,0.8419099999999999,all_three,success,tee_join_enumerator.jn_io_weight,1.0,0.8419099999999999,1.254926,1.118992,1.8971740000000001
17a.sql,9.953925,all_three,success,tee_join_enumerator.jn_io_weight,1.0,9.953925,10.405025,10.920219000000001,22.716534
17b.sql,7.971246,cm_jn,success,tee_join_enumerator.jn_io_weight,1.0,8.080561,8.967954,7.971246,9.004668
17c.sql,7.857641,all_three,success,tee_join_enumerator.jn_io_weight,1.0,7.857641,8.460227,9.964225,8.726952
17d.sql,7.593314,all_three,success,tee_join_enumerator.jn_io_weight,1.0,7.593314,8.491169,10.530650999999999,8.859110999999999
