query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,total_time_all_three,total_time_ce_jn,total_time_cm_jn,total_time_jn
10a.sql,0.416035,all_three,success,tee_join_enumerator.jn_generation_limit,15,0.416035,0.43308199999999997,0.425102,0.427866
10b.sql,0.247232,all_three,success,tee_join_enumerator.jn_generation_limit,15,0.247232,0.24861099999999997,0.248238,0.251371
10c.sql,1.867935,all_three,success,tee_join_enumerator.jn_generation_limit,15,1.867935,1.924281,1.9571690000000002,1.90788
11a.sql,0.066657,jn,success,tee_join_enumerator.jn_generation_limit,15,0.155679,0.067502,0.161871,0.066657
11b.sql,0.029238,ce_jn,success,tee_join_enumerator.jn_generation_limit,15,0.105589,0.029238,0.110285,0.030402
11c.sql,0.064818,cm_jn,success,tee_join_enumerator.jn_generation_limit,15,0.070736,0.191734,0.064818,0.07166
11d.sql,0.06503300000000001,all_three,success,tee_join_enumerator.jn_generation_limit,15,0.06503300000000001,0.18682700000000002,0.071408,0.069466
12a.sql,0.161554,all_three,success,tee_join_enumerator.jn_generation_limit,15,0.161554,0.163675,0.16543200000000002,0.163626
12b.sql,0.074837,ce_jn,success,tee_join_enumerator.jn_generation_limit,15,0.082435,0.074837,0.085698,0.080027
12c.sql,0.500616,ce_jn,success,tee_join_enumerator.jn_generation_limit,15,0.5654510000000001,0.500616,0.554482,0.5542509999999999
13a.sql,0.992471,ce_jn,success,tee_join_enumerator.jn_generation_limit,15,1.163812,0.992471,1.211117,0.999587
13b.sql,0.49073700000000003,ce_jn,success,tee_join_enumerator.jn_generation_limit,15,0.5592649999999999,0.49073700000000003,0.581844,0.499946
13c.sql,0.484397,jn,success,tee_join_enumerator.jn_generation_limit,15,0.55531,0.488938,0.581,0.484397
13d.sql,1.461311,ce_jn,success,tee_join_enumerator.jn_generation_limit,15,1.7084820000000003,1.461311,1.828888,1.469205
14a.sql,0.34235400000000005,jn,success,tee_join_enumerator.jn_generation_limit,15,1.106507,0.349273,1.192247,0.34235400000000005
14b.sql,0.14406799999999997,ce_jn,success,tee_join_enumerator.jn_generation_limit,15,0.17155800000000002,0.14406799999999997,0.17707599999999998,0.148008
14c.sql,0.589648,all_three,success,tee_join_enumerator.jn_generation_limit,15,0.589648,0.646069,0.6181420000000001,0.6821710000000001
15a.sql,0.264079,jn,success,tee_join_enumerator.jn_generation_limit,15,0.27023,0.279677,0.275214,0.264079
15b.sql,0.038245,jn,success,tee_join_enumerator.jn_generation_limit,15,0.041832,0.041926,0.044902,0.038245
15c.sql,0.501521,ce_jn,success,tee_join_enumerator.jn_generation_limit,15,0.710881,0.501521,0.735724,0.5160629999999999
15d.sql,0.47641,jn,success,tee_join_enumerator.jn_generation_limit,15,0.7156849999999999,0.489519,0.722061,0.47641
16a.sql,0.21265,jn,success,tee_join_enumerator.jn_generation_limit,15,0.223901,0.213104,0.24757900000000002,0.21265
16b.sql,10.928439000000001,all_three,success,tee_join_enumerator.jn_generation_limit,15,10.928439000000001,18.552024999999997,11.764113,18.060292000000004
