query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,total_time_all_three,total_time_ce_jn,total_time_cm_jn,total_time_jn
10a.sql,1.465728,cm_jn,success,tee_join_enumerator.jn_tax_level_limit,5,1.649239,1.5709540000000002,1.465728,1.5731860000000002
10b.sql,0.24074,all_three,success,tee_join_enumerator.jn_tax_level_limit,5,0.24074,0.25651399999999996,1.420088,1.549203
10c.sql,1.871286,all_three,success,tee_join_enumerator.jn_tax_level_limit,5,1.871286,1.9198849999999998,1.9084619999999999,1.899564
11a.sql,0.044836999999999995,all_three,success,tee_join_enumerator.jn_tax_level_limit,5,0.044836999999999995,0.047418999999999996,0.050634,0.045207
11b.sql,0.6689790000000001,ce_jn,success,tee_join_enumerator.jn_tax_level_limit,5,0.7776609999999999,0.6689790000000001,0.781476,0.703946
11c.sql,0.066907,all_three,success,tee_join_enumerator.jn_tax_level_limit,5,0.066907,0.070904,0.06951199999999999,0.07842700000000001
11d.sql,0.138813,cm_jn,success,tee_join_enumerator.jn_tax_level_limit,5,0.15619900000000003,0.17334,0.138813,0.185086
12a.sql,0.211746,ce_jn,success,tee_join_enumerator.jn_tax_level_limit,5,0.248128,0.211746,0.245915,0.227397
12b.sql,0.13252,jn,success,tee_join_enumerator.jn_tax_level_limit,5,0.16227899999999998,0.135026,0.178061,0.13252
12c.sql,0.6853469999999999,all_three,success,tee_join_enumerator.jn_tax_level_limit,5,0.6853469999999999,0.76859,0.7271310000000001,0.761039
13a.sql,0.41469500000000004,ce_jn,success,tee_join_enumerator.jn_tax_level_limit,5,0.47221900000000006,0.41469500000000004,0.44745100000000004,0.415681
13b.sql,0.17609699999999998,jn,success,tee_join_enumerator.jn_tax_level_limit,5,0.18217399999999997,0.190895,0.182355,0.17609699999999998
13c.sql,0.114431,jn,success,tee_join_enumerator.jn_tax_level_limit,5,0.120169,0.127644,0.118063,0.114431
13d.sql,2.010982,jn,success,tee_join_enumerator.jn_tax_level_limit,5,2.162183,2.037821,2.181395,2.010982
14a.sql,0.522342,ce_jn,success,tee_join_enumerator.jn_tax_level_limit,5,0.529148,0.522342,0.5386949999999999,0.5231290000000001
14b.sql,0.107289,all_three,success,tee_join_enumerator.jn_tax_level_limit,5,0.107289,0.107679,0.11205499999999999,0.118577
14c.sql,1.6603979999999998,jn,success,tee_join_enumerator.jn_tax_level_limit,5,3.334871,1.662884,3.420109,1.6603979999999998
15a.sql,0.43036199999999997,jn,success,tee_join_enumerator.jn_tax_level_limit,5,0.6688769999999999,0.43793400000000005,0.66842,0.43036199999999997
15b.sql,0.43296,ce_jn,success,tee_join_enumerator.jn_tax_level_limit,5,0.497521,0.43296,0.47392300000000004,0.443714
15c.sql,0.49454899999999996,jn,success,tee_join_enumerator.jn_tax_level_limit,5,0.743795,0.5007860000000001,0.720078,0.49454899999999996
15d.sql,0.537373,jn,success,tee_join_enumerator.jn_tax_level_limit,5,0.7591469999999999,0.5543650000000001,0.767485,0.537373
16a.sql,0.43413899999999994,ce_jn,success,tee_join_enumerator.jn_tax_level_limit,5,0.567694,0.43413899999999994,0.5788420000000001,0.44462599999999997
16b.sql,10.702273,all_three,success,tee_join_enumerator.jn_tax_level_limit,5,10.702273,17.973605999999997,11.472494,18.720941999999997
