query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,total_time_all_three,total_time_ce_jn,total_time_cm_jn,total_time_jn
10a.sql,0.40503599999999995,ce_jn,success,tee_join_enumerator.jn_generation_limit,30,0.421723,0.40503599999999995,0.43125800000000003,0.43069500000000005
10b.sql,0.245685,ce_jn,success,tee_join_enumerator.jn_generation_limit,30,0.26060000000000005,0.245685,0.253167,0.24799
10c.sql,1.655276,all_three,success,tee_join_enumerator.jn_generation_limit,30,1.655276,1.8473370000000002,1.966949,1.9558939999999998
11a.sql,0.057407,all_three,success,tee_join_enumerator.jn_generation_limit,30,0.057407,0.07816,0.063597,0.084162
11b.sql,0.035852999999999996,ce_jn,success,tee_join_enumerator.jn_generation_limit,30,0.11069,0.035852999999999996,0.11839,0.036899
11c.sql,0.502197,cm_jn,success,tee_join_enumerator.jn_generation_limit,30,0.610988,1.185997,0.502197,0.9673849999999999
11d.sql,0.14941000000000002,cm_jn,success,tee_join_enumerator.jn_generation_limit,30,0.16429,0.171959,0.14941000000000002,0.158432
12a.sql,0.16184600000000002,all_three,success,tee_join_enumerator.jn_generation_limit,30,0.16184600000000002,0.171705,0.176811,0.176669
12b.sql,0.08281300000000001,ce_jn,success,tee_join_enumerator.jn_generation_limit,30,0.09065200000000001,0.08281300000000001,0.10000400000000001,0.09057000000000001
12c.sql,0.530401,cm_jn,success,tee_join_enumerator.jn_generation_limit,30,0.575596,0.559755,0.530401,0.5605709999999999
13a.sql,1.029125,jn,success,tee_join_enumerator.jn_generation_limit,30,1.194903,1.052484,1.25987,1.029125
13b.sql,0.5097849999999999,ce_jn,success,tee_join_enumerator.jn_generation_limit,30,0.588182,0.5097849999999999,0.596338,0.5224
13c.sql,0.49662799999999996,ce_jn,success,tee_join_enumerator.jn_generation_limit,30,0.554514,0.49662799999999996,0.573593,0.510489
13d.sql,1.458203,ce_jn,success,tee_join_enumerator.jn_generation_limit,30,1.7212260000000001,1.458203,1.826281,1.4648180000000002
14a.sql,0.330405,all_three,success,tee_join_enumerator.jn_generation_limit,30,0.330405,0.36909499999999995,0.352679,0.362464
14b.sql,0.14714,jn,success,tee_join_enumerator.jn_generation_limit,30,0.18370299999999998,0.157631,0.194638,0.14714
14c.sql,0.5794039999999999,all_three,success,tee_join_enumerator.jn_generation_limit,30,0.5794039999999999,0.673727,0.605408,0.655412
15a.sql,0.27399300000000004,jn,success,tee_join_enumerator.jn_generation_limit,30,0.275565,0.28825100000000003,0.291725,0.27399300000000004
15b.sql,0.060303999999999996,jn,success,tee_join_enumerator.jn_generation_limit,30,0.064178,0.062671,0.063626,0.060303999999999996
15c.sql,0.536992,ce_jn,success,tee_join_enumerator.jn_generation_limit,30,0.738472,0.536992,0.753235,0.537668
15d.sql,0.49401,jn,success,tee_join_enumerator.jn_generation_limit,30,0.725693,0.497407,0.738568,0.49401
16a.sql,0.22269399999999998,ce_jn,success,tee_join_enumerator.jn_generation_limit,30,0.468133,0.22269399999999998,0.484529,0.24664799999999998
16b.sql,10.894326000000001,cm_jn,success,tee_join_enumerator.jn_generation_limit,30,11.270173,18.846183,10.894326000000001,18.824505000000002
16c.sql,1.019007,cm_jn,success,tee_join_enumerator.jn_generation_limit,30,1.058679,1.55455,1.019007,1.5549190000000002
16d.sql,0.933204,all_three,success,tee_join_enumerator.jn_generation_limit,30,0.933204,1.2669519999999999,1.080456,1.8669419999999999
17a.sql,8.630453,all_three,success,tee_join_enumerator.jn_generation_limit,30,8.630453,10.279516,10.542846,22.173708
17b.sql,7.925048,all_three,success,tee_join_enumerator.jn_generation_limit,30,7.925048,8.889618,8.016517,8.956518
17c.sql,7.7958169999999996,all_three,success,tee_join_enumerator.jn_generation_limit,30,7.7958169999999996,8.752141,9.986467000000001,8.577862000000001
17d.sql,7.887580000000001,all_three,success,tee_join_enumerator.jn_generation_limit,30,7.887580000000001,8.735443,10.066439,8.624314
17e.sql,7.688733,all_three,success,tee_join_enumerator.jn_generation_limit,30,7.688733,11.026302,13.209392000000001,29.801745999999998
17f.sql,8.970404,all_three,success,tee_join_enumerator.jn_generation_limit,30,8.970404,11.115337,10.641720999999999,23.159082
18a.sql,4.150848,all_three,success,tee_join_enumerator.jn_generation_limit,30,4.150848,4.185137,4.188689,4.151503
18b.sql,0.17999900000000002,ce_jn,success,tee_join_enumerator.jn_generation_limit,30,0.333917,0.17999900000000002,0.34031399999999995,0.181002
18c.sql,5.4214,all_three,success,tee_join_enumerator.jn_generation_limit,30,5.4214,5.594818000000001,5.459237,5.581015
19a.sql,0.262616,ce_jn,success,tee_join_enumerator.jn_generation_limit,30,3.548225,0.262616,3.4420889999999997,0.266275
19b.sql,0.15485,jn,success,tee_join_enumerator.jn_generation_limit,30,0.46979099999999996,0.158871,0.498122,0.15485
19c.sql,1.2212420000000002,cm_jn,success,tee_join_enumerator.jn_generation_limit,30,1.2286700000000002,1.508664,1.2212420000000002,1.582023
19d.sql,2.7161869999999997,all_three,success,tee_join_enumerator.jn_generation_limit,30,2.7161869999999997,5.312862999999999,2.886177,5.381435999999999
1a.sql,0.07785600000000001,ce_jn,success,tee_join_enumerator.jn_generation_limit,30,0.085118,0.07785600000000001,0.089173,0.09115499999999999
1b.sql,0.07498300000000001,jn,success,tee_join_enumerator.jn_generation_limit,30,0.077071,0.076353,0.08456199999999998,0.07498300000000001
1c.sql,0.075711,cm_jn,success,tee_join_enumerator.jn_generation_limit,30,0.079018,0.08271300000000001,0.075711,0.084459
1d.sql,0.07031799999999999,cm_jn,success,tee_join_enumerator.jn_generation_limit,30,0.073824,0.077163,0.07031799999999999,0.07540699999999999
20a.sql,3.11614,ce_jn,success,tee_join_enumerator.jn_generation_limit,30,4.608561999999999,3.11614,4.748934,3.1816259999999996
20b.sql,1.519241,all_three,success,tee_join_enumerator.jn_generation_limit,30,1.519241,2.237782,1.569624,2.256875
20c.sql,1.2143579999999998,ce_jn,success,tee_join_enumerator.jn_generation_limit,30,1.693589,1.2143579999999998,1.7545449999999998,1.249068
21a.sql,0.087217,jn,success,tee_join_enumerator.jn_generation_limit,30,0.30797399999999997,0.095723,0.30055899999999997,0.087217
21b.sql,0.060391,cm_jn,success,tee_join_enumerator.jn_generation_limit,30,0.072528,0.08082400000000001,0.060391,0.073941
21c.sql,0.06584000000000001,all_three,success,tee_join_enumerator.jn_generation_limit,30,0.06584000000000001,0.078259,0.06661,0.08946
22a.sql,0.536288,cm_jn,success,tee_join_enumerator.jn_generation_limit,30,0.559885,0.571426,0.536288,0.576692
