query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,total_time_all_three,total_time_ce_jn,total_time_cm_jn,total_time_jn
10a.sql,0.40387500000000004,all_three,success,tee_join_enumerator.jn_rmp_weight,4.0,0.40387500000000004,0.423105,0.436202,0.434039
10b.sql,0.23977400000000001,all_three,success,tee_join_enumerator.jn_rmp_weight,4.0,0.23977400000000001,0.252158,0.25035,0.246481
10c.sql,1.6272739999999999,all_three,success,tee_join_enumerator.jn_rmp_weight,4.0,1.6272739999999999,1.938452,1.974359,1.909848
11a.sql,0.068905,jn,success,tee_join_enumerator.jn_rmp_weight,4.0,0.161514,0.071396,0.177379,0.068905
11b.sql,0.032678,ce_jn,success,tee_join_enumerator.jn_rmp_weight,4.0,0.109501,0.032678,0.114106,0.032822000000000004
11c.sql,0.069606,cm_jn,success,tee_join_enumerator.jn_rmp_weight,4.0,0.07152,0.174644,0.069606,0.07474900000000001
11d.sql,0.14780200000000002,all_three,success,tee_join_enumerator.jn_rmp_weight,4.0,0.14780200000000002,0.159524,0.164463,0.18310900000000002
12a.sql,0.160944,all_three,success,tee_join_enumerator.jn_rmp_weight,4.0,0.160944,0.177208,0.172429,0.17174299999999998
12b.sql,0.085286,ce_jn,success,tee_join_enumerator.jn_rmp_weight,4.0,0.08560599999999999,0.085286,0.089725,0.089798
12c.sql,0.540756,ce_jn,success,tee_join_enumerator.jn_rmp_weight,4.0,0.56655,0.540756,0.555967,0.554635
13a.sql,1.0075290000000001,jn,success,tee_join_enumerator.jn_rmp_weight,4.0,1.180468,1.0274280000000002,1.22175,1.0075290000000001
13b.sql,0.505828,jn,success,tee_join_enumerator.jn_rmp_weight,4.0,0.566432,0.511882,0.577949,0.505828
13c.sql,0.478282,ce_jn,success,tee_join_enumerator.jn_rmp_weight,4.0,0.5487869999999999,0.478282,0.556218,0.492105
13d.sql,1.456316,jn,success,tee_join_enumerator.jn_rmp_weight,4.0,1.710998,1.4886000000000001,1.815511,1.456316
14a.sql,0.342717,jn,success,tee_join_enumerator.jn_rmp_weight,4.0,1.089396,0.371467,1.1695,0.342717
14b.sql,0.14684599999999998,ce_jn,success,tee_join_enumerator.jn_rmp_weight,4.0,0.16421200000000002,0.14684599999999998,0.172075,0.15488800000000003
14c.sql,0.568679,all_three,success,tee_join_enumerator.jn_rmp_weight,4.0,0.568679,0.664248,0.60407,0.664832
15a.sql,0.26305,jn,success,tee_join_enumerator.jn_rmp_weight,4.0,0.26491600000000004,0.270847,0.272563,0.26305
15b.sql,0.045429,jn,success,tee_join_enumerator.jn_rmp_weight,4.0,0.049177,0.046834,0.049774,0.045429
15c.sql,0.500218,jn,success,tee_join_enumerator.jn_rmp_weight,4.0,0.7223120000000001,0.512596,0.7478720000000001,0.500218
15d.sql,0.478405,ce_jn,success,tee_join_enumerator.jn_rmp_weight,4.0,0.713005,0.478405,0.707051,0.49120400000000003
16a.sql,0.21676,jn,success,tee_join_enumerator.jn_rmp_weight,4.0,0.22200999999999999,0.223773,0.23849099999999998,0.21676
16b.sql,10.696278,all_three,success,tee_join_enumerator.jn_rmp_weight,4.0,10.696278,18.493622000000002,11.317829,18.081919000000003
16c.sql,0.990548,all_three,success,tee_join_enumerator.jn_rmp_weight,4.0,0.990548,1.533706,1.054286,1.5176699999999999
16d.sql,0.8168950000000001,all_three,success,tee_join_enumerator.jn_rmp_weight,4.0,0.8168950000000001,1.240551,1.102649,1.839302
17a.sql,8.200251,all_three,success,tee_join_enumerator.jn_rmp_weight,4.0,8.200251,10.127585,10.745862,22.373859999999997
17b.sql,7.814936,cm_jn,success,tee_join_enumerator.jn_rmp_weight,4.0,7.915052,8.896093,7.814936,8.984234
17c.sql,7.772607000000001,all_three,success,tee_join_enumerator.jn_rmp_weight,4.0,7.772607000000001,8.61146,10.106439,8.564109
17d.sql,7.8950510000000005,all_three,success,tee_join_enumerator.jn_rmp_weight,4.0,7.8950510000000005,8.701007,10.317073,8.682685
17e.sql,7.499011,all_three,success,tee_join_enumerator.jn_rmp_weight,4.0,7.499011,11.029664,13.430492,29.577559
17f.sql,8.538875999999998,all_three,success,tee_join_enumerator.jn_rmp_weight,4.0,8.538875999999998,10.670782,11.099286000000001,23.335477
18a.sql,8.610439999999999,all_three,success,tee_join_enumerator.jn_rmp_weight,4.0,8.610439999999999,8.833441,8.783112000000001,8.680732
18b.sql,0.17188599999999998,jn,success,tee_join_enumerator.jn_rmp_weight,4.0,0.317726,0.17639900000000003,0.338395,0.17188599999999998
18c.sql,5.38423,all_three,success,tee_join_enumerator.jn_rmp_weight,4.0,5.38423,5.602445,5.446991,5.544688
19a.sql,0.226832,jn,success,tee_join_enumerator.jn_rmp_weight,4.0,8.059273000000001,0.24275400000000003,3.4156510000000004,0.226832
19b.sql,0.131825,jn,success,tee_join_enumerator.jn_rmp_weight,4.0,0.43516,0.136051,0.452857,0.131825
19c.sql,1.155622,all_three,success,tee_join_enumerator.jn_rmp_weight,4.0,1.155622,1.208429,1.18215,1.220286
19d.sql,2.7228950000000003,all_three,success,tee_join_enumerator.jn_rmp_weight,4.0,2.7228950000000003,4.872158,2.807801,5.062587000000001
1a.sql,0.079374,all_three,success,tee_join_enumerator.jn_rmp_weight,4.0,0.079374,0.08094599999999999,0.085882,0.095692
1b.sql,0.072936,ce_jn,success,tee_join_enumerator.jn_rmp_weight,4.0,0.08043,0.072936,0.07473,0.075195
1c.sql,0.07714800000000001,jn,success,tee_join_enumerator.jn_rmp_weight,4.0,0.08438199999999998,0.082821,0.07729099999999998,0.07714800000000001
1d.sql,0.07315999999999999,jn,success,tee_join_enumerator.jn_rmp_weight,4.0,0.077428,0.07937999999999999,0.075045,0.07315999999999999
20a.sql,3.058653,jn,success,tee_join_enumerator.jn_rmp_weight,4.0,4.409032,3.274889,4.669352000000001,3.058653
20b.sql,1.449453,all_three,success,tee_join_enumerator.jn_rmp_weight,4.0,1.449453,2.297297,1.5257699999999998,2.196289
20c.sql,1.192467,jn,success,tee_join_enumerator.jn_rmp_weight,4.0,1.667161,1.250367,1.6970390000000002,1.192467
21a.sql,0.074584,jn,success,tee_join_enumerator.jn_rmp_weight,4.0,0.28856200000000004,0.078322,0.32116,0.074584
21b.sql,0.05491,jn,success,tee_join_enumerator.jn_rmp_weight,4.0,0.20938400000000001,0.05645,0.201386,0.05491
21c.sql,0.055631,jn,success,tee_join_enumerator.jn_rmp_weight,4.0,0.232779,0.06370200000000001,0.229471,0.055631
22a.sql,0.45251600000000003,all_three,success,tee_join_enumerator.jn_rmp_weight,4.0,0.45251600000000003,0.514552,0.45421900000000004,0.503175
22b.sql,0.346858,cm_jn,success,tee_join_enumerator.jn_rmp_weight,4.0,0.35181000000000007,0.383197,0.346858,0.377473
22c.sql,0.8629209999999999,jn,success,tee_join_enumerator.jn_rmp_weight,4.0,1.2221799999999998,0.866607,1.2833249999999998,0.8629209999999999
22d.sql,0.7794289999999999,all_three,success,tee_join_enumerator.jn_rmp_weight,4.0,0.7794289999999999,0.9167719999999999,0.8150189999999999,0.904014
23a.sql,0.337038,jn,success,tee_join_enumerator.jn_rmp_weight,4.0,0.341792,0.34595200000000004,0.350411,0.337038
23b.sql,0.089307,ce_jn,success,tee_join_enumerator.jn_rmp_weight,4.0,0.095319,0.089307,0.093446,0.098025
23c.sql,0.39212199999999997,all_three,success,tee_join_enumerator.jn_rmp_weight,4.0,0.39212199999999997,0.409033,0.42741399999999996,0.40605399999999997
24a.sql,0.33993799999999996,cm_jn,success,tee_join_enumerator.jn_rmp_weight,4.0,0.34119,0.44669800000000004,0.33993799999999996,0.42784599999999995
24b.sql,0.181395,jn,success,tee_join_enumerator.jn_rmp_weight,4.0,0.22447499999999998,0.199786,0.214693,0.181395
