query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,tee_io_overhead_pct,tee_cpu_overhead_pct,tee_gather_overhead_pct,tee_memoize_overhead_pct,total_time_all_three,total_time_cm_ce,total_time_cm_jn,total_time_cm
q1-001.sql,0.01473,all_three,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.01473,0.017723000000000003,0.020215,0.016198
q1-002.sql,0.015874,cm,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.016801000000000003,0.018663999999999997,0.018549999999999997,0.015874
q1-003.sql,0.015553,all_three,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.015553,0.016959,0.015866,0.020616000000000002
q1-004.sql,0.019461000000000003,all_three,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.019461000000000003,0.026888,0.022403000000000003,0.021023
q1-005.sql,0.018146,all_three,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.018146,0.020020999999999997,0.020370000000000003,0.018362
q1-006.sql,0.016507,cm_jn,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.019451999999999997,0.018603,0.016507,0.023067
q1-007.sql,0.014186,cm,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.017743000000000002,0.017078,0.015289999999999998,0.014186
q1-008.sql,0.013801,cm,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.018643000000000003,0.017251000000000002,0.014879999999999999,0.013801
q1-009.sql,0.013297999999999999,cm,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.016375999999999998,0.018817,0.016685000000000002,0.013297999999999999
q1-010.sql,0.028256999999999997,all_three,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.028256999999999997,0.028943,0.028524,0.047595000000000005
q10-001.sql,0.205257,cm_jn,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.209983,0.305132,0.205257,0.313145
q10-002.sql,0.21190799999999999,cm_jn,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.22465999999999997,0.316724,0.21190799999999999,0.310177
q10-003.sql,0.184161,cm_jn,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.192055,0.29002100000000003,0.184161,0.29212
q10-004.sql,0.18629400000000002,all_three,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.18629400000000002,0.286173,0.187051,0.285025
q10-005.sql,0.186893,all_three,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.186893,0.286714,0.187153,0.307982
q10-006.sql,0.19051300000000002,all_three,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.19051300000000002,0.281211,0.19319599999999998,0.287793
q10-007.sql,0.239898,cm_jn,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.25503,0.34381300000000004,0.239898,0.337679
q10-008.sql,0.245658,cm_jn,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.258096,0.362513,0.245658,0.35857700000000003
q10-009.sql,0.18492799999999998,cm_jn,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.192398,0.286091,0.18492799999999998,0.286024
q10-010.sql,0.338103,cm_jn,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.351173,0.457855,0.338103,0.42212500000000003
q11-001.sql,1.500269,cm_ce,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,1.519162,1.500269,1.525201,1.513032
q11-002.sql,0.047936999999999994,cm,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.055257,0.048257,0.056811,0.047936999999999994
q11-003.sql,0.069552,cm_ce,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.070285,0.069552,0.08940200000000001,0.073855
q11-004.sql,1.2055159999999998,cm_ce,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,1.3382469999999997,1.2055159999999998,1.364263,1.278385
q11-005.sql,0.049810999999999994,cm_jn,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.054038,0.050727999999999995,0.049810999999999994,0.05541
q11-006.sql,0.460272,cm_ce,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.501679,0.460272,0.558973,0.485572
q11-007.sql,0.213754,cm,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.218363,0.228612,0.216128,0.213754
q11-008.sql,0.104346,cm_ce,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.139294,0.104346,0.14110099999999998,0.133693
q11-009.sql,0.07004800000000001,all_three,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.07004800000000001,0.07550800000000002,0.08140700000000001,0.07843900000000001
q11-010.sql,0.219415,cm_jn,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.221192,0.253582,0.219415,0.256986
q12-001.sql,0.11710300000000001,cm,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,1.176216,0.813349,1.1167449999999999,0.11710300000000001
q12-002.sql,0.10106500000000002,cm_jn,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.42968200000000006,0.427234,0.10106500000000002,0.102725
q12-003.sql,0.11832999999999999,cm,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.6342700000000001,0.639829,0.126193,0.11832999999999999
q12-004.sql,0.693806,cm,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,1.741787,2.147988,0.779757,0.693806
q12-005.sql,0.052751,cm_jn,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.107599,0.102973,0.052751,0.054678000000000004
q12-006.sql,1.011548,cm,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,3.5893850000000005,3.465445,1.0631849999999998,1.011548
q12-007.sql,0.31313799999999997,cm,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.38611,0.352348,0.32336999999999994,0.31313799999999997
q12-008.sql,0.46686500000000003,cm,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,1.033422,0.834731,0.519007,0.46686500000000003
q12-009.sql,0.08257500000000001,cm,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,1.3512099999999998,0.26409699999999997,1.167846,0.08257500000000001
q12-010.sql,7.389617,cm_jn,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,10.566946,9.987711,7.389617,7.8606810000000005
q13-001.sql,0.25129,cm,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.966315,0.265016,0.8688130000000001,0.25129
q13-002.sql,0.273464,cm,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,7.561560000000001,0.276756,7.689006,0.273464
q13-003.sql,0.39959100000000003,cm_ce,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,9.403034,0.39959100000000003,9.427178,0.407856
q13-004.sql,0.856054,cm,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,39.223607,0.8831030000000001,43.830026000000004,0.856054
q13-005.sql,0.850649,cm,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,60.0,0.884655,60.0,0.850649
q13-006.sql,0.318484,cm,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,33.252455999999995,0.32032,33.595479,0.318484
q13-007.sql,0.191693,cm,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,2.6179269999999994,0.20979899999999999,1.9824760000000001,0.191693
q13-008.sql,0.197913,cm,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,17.013424,0.20913,16.902379,0.197913
q13-009.sql,0.251683,cm,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,60.0,0.280888,19.4325,0.251683
q13-010.sql,0.261598,cm,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.51867,0.265733,0.52471,0.261598
q14-001.sql,11.056004999999999,cm,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,60.0,11.323303999999998,60.0,11.056004999999999
q14-002.sql,0.354328,cm_ce,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.727932,0.354328,0.7454129999999999,0.360635
q14-003.sql,1.2755159999999999,cm,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,60.0,1.285138,60.0,1.2755159999999999
q14-004.sql,0.519016,cm,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,4.240131,0.54273,4.070615,0.519016
q14-005.sql,0.06961400000000001,cm,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.538901,0.078599,0.657867,0.06961400000000001
q14-006.sql,0.181286,cm_ce,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,60.0,0.181286,60.0,0.20952900000000002
q14-007.sql,2.622241,cm,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,60.0,2.705837,60.0,2.622241
q14-008.sql,0.085201,cm_ce,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.174346,0.085201,0.180665,0.08787700000000001
q14-009.sql,0.181497,cm_ce,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,6.9738,0.181497,7.009236,0.185561
q14-010.sql,4.114362000000001,cm,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,60.0,4.305815999999999,60.0,4.114362000000001
q15-001.sql,0.209866,cm_ce,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.983251,0.209866,1.156215,0.434042
q15-002.sql,0.611395,cm_ce,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.674466,0.611395,0.6426339999999999,0.6126269999999999
q15-003.sql,0.5356380000000001,cm_jn,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,3.1064220000000002,3.1518689999999996,0.5356380000000001,3.0772170000000005
q15-004.sql,0.121277,cm_ce,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.290721,0.121277,0.256788,0.13505999999999999
q15-005.sql,0.094187,all_three,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.094187,0.09710400000000001,0.190225,0.19399400000000003
q15-006.sql,0.156655,all_three,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.156655,0.17205700000000002,0.175365,0.160232
q15-007.sql,0.306883,all_three,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.306883,0.310133,0.386556,0.339237
q15-008.sql,0.186812,all_three,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,0.186812,0.21260300000000001,0.359601,0.40456499999999995
q15-009.sql,0.171692,cm_ce,success,tee_cost_model.memoize_overhead_pct,0.1,0.08,0.06,0.1,0.1,1.198042,0.171692,0.8711139999999999,1.1787699999999999
