query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,tee_io_overhead_pct,tee_cpu_overhead_pct,tee_gather_overhead_pct,tee_memoize_overhead_pct,total_time_all_three,total_time_cm_ce,total_time_cm_jn,total_time_cm
q1-001.sql,0.013551,cm,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.021683,0.016508000000000002,0.018394,0.013551
q1-002.sql,0.016329,all_three,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.016329,0.016929,0.017953,0.017806000000000002
q1-003.sql,0.014446,cm_ce,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.018054,0.014446,0.016849000000000003,0.015822
q1-004.sql,0.018836000000000002,cm,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.026407999999999997,0.018934,0.023540000000000002,0.018836000000000002
q1-005.sql,0.017724,cm,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.019912,0.025164,0.020061,0.017724
q1-006.sql,0.016881999999999998,cm,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.017574,0.017905,0.018494999999999998,0.016881999999999998
q1-007.sql,0.012705000000000001,cm,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.017128,0.016187,0.016586,0.012705000000000001
q1-008.sql,0.015201,cm,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.018493,0.015737,0.021738999999999998,0.015201
q1-009.sql,0.016466,all_three,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.016466,0.016493,0.018131,0.0179
q1-010.sql,0.026622999999999997,cm_ce,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.029859999999999998,0.026622999999999997,0.032472,0.027451999999999997
q10-001.sql,0.206828,cm_jn,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.210395,0.316167,0.206828,0.320627
q10-002.sql,0.205687,all_three,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.205687,0.301016,0.21992499999999998,0.29906600000000005
q10-003.sql,0.18116300000000002,all_three,success,tee_cost_model.cpu_overhead_pct,0.04,0.08,0.04,0.1,0.12,0.18116300000000002,0.288856,0.194052,0.295129
