query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,tee_io_overhead_pct,tee_cpu_overhead_pct,tee_gather_overhead_pct,tee_memoize_overhead_pct,total_time_all_three,total_time_cm_ce,total_time_cm_jn,total_time_cm
q1-001.sql,0.015309999999999999,cm_ce,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.017098,0.015309999999999999,0.02042,0.018816
q1-002.sql,0.016427,all_three,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.016427,0.018261,0.016604,0.018468000000000002
q1-003.sql,0.017415999999999997,all_three,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.017415999999999997,0.021973,0.018122999999999997,0.018453
q1-004.sql,0.017633,all_three,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.017633,0.021957,0.025031,0.022345000000000004
q1-005.sql,0.015237,all_three,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.015237,0.023048000000000003,0.022011,0.020682
q1-006.sql,0.01506,cm,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.016943999999999997,0.016159,0.019176,0.01506
q1-007.sql,0.012593,cm,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.018014,0.017432,0.023636,0.012593
q1-008.sql,0.016656,cm_ce,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.018381,0.016656,0.018677,0.019302000000000003
q1-009.sql,0.017248000000000003,cm,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.018194000000000002,0.017352,0.019078,0.017248000000000003
q1-010.sql,0.017711,all_three,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.017711,0.025377999999999998,0.033793000000000004,0.032345
q10-001.sql,0.20988900000000002,cm_jn,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.212891,0.31077599999999994,0.20988900000000002,0.306914
q10-002.sql,0.206568,cm_jn,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.21876500000000002,0.31249699999999997,0.206568,0.303582
q10-003.sql,0.188098,cm_jn,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.191418,0.286774,0.188098,0.29072200000000004
q10-004.sql,0.182915,all_three,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.182915,0.28793199999999997,0.18845,0.308422
q10-005.sql,0.183427,all_three,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.183427,0.284196,0.184234,0.306376
q10-006.sql,0.18892199999999998,all_three,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.18892199999999998,0.28749100000000005,0.194169,0.291723
q10-007.sql,0.22827,all_three,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.22827,0.355039,0.24452000000000002,0.332436
q10-008.sql,0.251372,all_three,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.251372,0.35401099999999996,0.264483,0.353788
q10-009.sql,0.18201699999999998,all_three,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.18201699999999998,0.282698,0.18955000000000002,0.295898
q10-010.sql,0.347284,cm_jn,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.364375,0.460145,0.347284,0.43022799999999994
q11-001.sql,1.446133,cm_ce,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,1.5207739999999998,1.446133,1.5095299999999998,1.508739
q11-002.sql,0.042203,cm_jn,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.051241999999999996,0.047368,0.042203,0.050589
q11-003.sql,0.067135,cm_ce,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.084968,0.067135,0.078936,0.08518800000000001
q11-004.sql,1.190084,cm_ce,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,1.358669,1.190084,1.3256409999999998,1.337974
q11-005.sql,0.04746,cm_jn,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.047892,0.053422,0.04746,0.080688
q11-006.sql,0.39214899999999997,cm_ce,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.5278570000000001,0.39214899999999997,0.586407,0.535286
q11-007.sql,0.20713,cm,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.208158,0.22463,0.21024299999999999,0.20713
q11-008.sql,0.13339299999999998,cm,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.162,0.14250599999999997,0.16177800000000003,0.13339299999999998
q11-009.sql,0.073838,all_three,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.073838,0.082814,0.08298799999999999,0.079945
q11-010.sql,0.252784,cm_ce,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.261511,0.252784,0.254474,0.265811
q12-001.sql,0.110798,cm,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,1.1648010000000002,0.627833,1.193011,0.110798
q12-002.sql,0.094218,cm,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.466871,0.446312,0.09481400000000001,0.094218
q12-003.sql,0.115437,cm,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.6892699999999999,0.5952230000000001,0.12224399999999999,0.115437
q12-004.sql,0.686039,cm,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,1.7645289999999998,1.7537530000000001,0.732899,0.686039
q12-005.sql,0.052606,cm_jn,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.120182,0.12706499999999998,0.052606,0.053051
q12-006.sql,0.992662,cm,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,3.501029,2.816636,1.0520599999999998,0.992662
q12-007.sql,0.30504600000000004,cm,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.368554,0.337451,0.313046,0.30504600000000004
q12-008.sql,0.4371,cm,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.99612,0.7509699999999999,0.5205120000000001,0.4371
q12-009.sql,0.076636,cm,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,1.096446,0.24961399999999997,0.953635,0.076636
q12-010.sql,7.364205,cm_jn,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,10.213591000000001,9.371843,7.364205,7.802664999999999
q13-001.sql,0.26184199999999996,cm,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.918822,0.267351,0.878823,0.26184199999999996
q13-002.sql,0.249398,cm_ce,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,7.575209,0.249398,7.60943,0.283215
q13-003.sql,0.387007,cm,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,60.0,0.40518499999999996,5.750692,0.387007
q13-004.sql,0.863862,cm,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,42.274676,0.8698359999999999,40.155925,0.863862
q13-005.sql,0.885524,cm_ce,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,60.0,0.885524,60.0,0.892014
q13-006.sql,0.326753,cm,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,33.903645,0.365033,33.573938,0.326753
q13-007.sql,0.187915,cm,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,2.6001190000000003,0.199486,1.884476,0.187915
q13-008.sql,0.18571,cm,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,16.947334,0.197816,17.102956999999996,0.18571
q13-009.sql,0.231267,cm_ce,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,60.0,0.231267,19.048454,0.255103
q13-010.sql,0.235053,cm,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.497746,0.26668000000000003,0.5161250000000001,0.235053
q14-001.sql,11.129598,cm,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,60.0,11.675065,60.0,11.129598
q14-002.sql,0.338956,cm_ce,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.745122,0.338956,0.7329779999999999,0.352402
q14-003.sql,1.248062,cm_ce,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,60.0,1.248062,60.0,1.302488
q14-004.sql,0.516069,cm,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,4.229517,0.540633,3.9681130000000002,0.516069
q14-005.sql,0.080377,cm_ce,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.6328330000000001,0.080377,0.724994,0.08097700000000001
q14-006.sql,0.21495699999999998,cm,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,60.0,0.225071,60.0,0.21495699999999998
q14-007.sql,2.6838800000000003,cm,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,60.0,2.68954,60.0,2.6838800000000003
q14-008.sql,0.084258,cm_ce,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.18174300000000002,0.084258,0.17203600000000002,0.084977
q14-009.sql,0.169523,cm,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,7.059197999999999,0.18895699999999999,6.947913,0.169523
q14-010.sql,4.146672,cm,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,60.0,4.274375999999999,60.0,4.146672
q15-001.sql,0.19677399999999998,cm_ce,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.843159,0.19677399999999998,0.9768260000000001,0.452936
q15-002.sql,0.639678,cm_jn,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.666579,0.641375,0.639678,0.675534
q15-003.sql,0.5488569999999999,cm_jn,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,3.021233,3.125986,0.5488569999999999,3.150713
q15-004.sql,0.117956,cm_ce,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.354081,0.117956,0.24950699999999998,0.15332600000000002
q15-005.sql,0.09655,all_three,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.09655,0.09998,0.18707000000000001,0.189235
q15-006.sql,0.15757,cm,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.177571,0.16250699999999998,0.168779,0.15757
q15-007.sql,0.290875,cm_ce,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.30900799999999995,0.290875,0.37472199999999994,0.33638599999999996
q15-008.sql,0.210571,cm_ce,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.218226,0.210571,0.311232,0.403332
q15-009.sql,0.198867,cm_ce,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,1.1918760000000002,0.198867,0.889264,1.1542910000000002
q15-010.sql,0.060497999999999996,cm_ce,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.15057,0.060497999999999996,0.115056,0.106934
q16-001.sql,0.32252000000000003,cm_ce,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.32586000000000004,0.32252000000000003,0.33619499999999997,0.33119699999999996
q16-002.sql,0.27557099999999995,cm_ce,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.3174199999999999,0.27557099999999995,0.32430400000000004,0.315119
q16-003.sql,0.129398,all_three,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.129398,0.14331699999999997,0.574926,0.5719190000000001
q16-004.sql,1.2229510000000001,cm_ce,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,1.2580149999999999,1.2229510000000001,3.587501,3.6190189999999998
q16-005.sql,0.236101,cm_jn,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.237751,0.25584999999999997,0.236101,0.5692949999999999
q16-006.sql,0.078885,all_three,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.078885,0.09967699999999999,0.23110899999999998,0.29762299999999997
q16-007.sql,0.164254,all_three,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.164254,0.16658,0.334156,0.360134
q16-008.sql,0.246859,cm_ce,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.25605900000000004,0.246859,1.184234,1.112789
q16-009.sql,0.083674,all_three,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.083674,0.08484,0.209849,0.20960900000000002
q16-010.sql,0.07885400000000001,all_three,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,0.07885400000000001,0.08010700000000001,0.348699,0.442873
q2-001.sql,0.530123,cm_ce,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,60.0,0.530123,60.0,0.742436
q2-002.sql,0.536141,cm_ce,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,60.0,0.536141,60.0,0.5773010000000001
q2-003.sql,0.362942,cm_ce,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,2.222146,0.362942,60.0,0.364139
q2-004.sql,0.464993,cm_ce,success,tee_cost_model.gather_overhead_pct,0.16,0.08,0.06,0.16,0.12,60.0,0.464993,60.0,0.589419
