query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,tee_io_overhead_pct,tee_cpu_overhead_pct,tee_gather_overhead_pct,tee_memoize_overhead_pct,total_time_all_three,total_time_cm_ce,total_time_cm_jn,total_time_cm
q1-001.sql,0.016045999999999998,cm,success,tee_cost_model.io_overhead_pct,0.12,0.12,0.06,0.1,0.12,0.017519,0.016795,0.018092999999999998,0.016045999999999998
q1-002.sql,0.015899,cm_jn,success,tee_cost_model.io_overhead_pct,0.12,0.12,0.06,0.1,0.12,0.018201,0.018562000000000002,0.015899,0.017888
q1-003.sql,0.014554000000000001,cm,success,tee_cost_model.io_overhead_pct,0.12,0.12,0.06,0.1,0.12,0.0166,0.018129,0.018012,0.014554000000000001
q1-004.sql,0.02087,cm_ce,success,tee_cost_model.io_overhead_pct,0.12,0.12,0.06,0.1,0.12,0.026926,0.02087,0.023828999999999996,0.021643000000000003
q1-005.sql,0.015973,cm_jn,success,tee_cost_model.io_overhead_pct,0.12,0.12,0.06,0.1,0.12,0.018146999999999996,0.023423,0.015973,0.020704
q1-006.sql,0.015747,cm,success,tee_cost_model.io_overhead_pct,0.12,0.12,0.06,0.1,0.12,0.018163,0.018716,0.019363000000000002,0.015747
q1-007.sql,0.012409,cm_jn,success,tee_cost_model.io_overhead_pct,0.12,0.12,0.06,0.1,0.12,0.017708,0.016829999999999998,0.012409,0.017843000000000005
q1-008.sql,0.013567000000000001,all_three,success,tee_cost_model.io_overhead_pct,0.12,0.12,0.06,0.1,0.12,0.013567000000000001,0.017947,0.017945,0.018383
q1-009.sql,0.012891,all_three,success,tee_cost_model.io_overhead_pct,0.12,0.12,0.06,0.1,0.12,0.012891,0.013934,0.017099,0.01713
q1-010.sql,0.026297,cm_ce,success,tee_cost_model.io_overhead_pct,0.12,0.12,0.06,0.1,0.12,0.043179,0.026297,0.034451999999999997,0.047640999999999996
q10-001.sql,0.21179599999999998,all_three,success,tee_cost_model.io_overhead_pct,0.12,0.12,0.06,0.1,0.12,0.21179599999999998,0.333958,0.213608,0.3211
q10-002.sql,0.20960499999999999,all_three,success,tee_cost_model.io_overhead_pct,0.12,0.12,0.06,0.1,0.12,0.20960499999999999,0.31791100000000005,0.21074699999999996,0.30968399999999996
q10-003.sql,0.177536,cm_jn,success,tee_cost_model.io_overhead_pct,0.12,0.12,0.06,0.1,0.12,0.187041,0.275748,0.177536,0.288968
q10-004.sql,0.18245,all_three,success,tee_cost_model.io_overhead_pct,0.12,0.12,0.06,0.1,0.12,0.18245,0.294421,0.187626,0.29390700000000003
q10-005.sql,0.186776,cm_jn,success,tee_cost_model.io_overhead_pct,0.12,0.12,0.06,0.1,0.12,0.199223,0.288848,0.186776,0.293813
q10-006.sql,0.19042199999999998,cm_jn,success,tee_cost_model.io_overhead_pct,0.12,0.12,0.06,0.1,0.12,0.19306,0.287087,0.19042199999999998,0.288833
q10-007.sql,0.24778299999999998,cm_jn,success,tee_cost_model.io_overhead_pct,0.12,0.12,0.06,0.1,0.12,0.247982,0.351265,0.24778299999999998,0.33844299999999994
q10-008.sql,0.255752,all_three,success,tee_cost_model.io_overhead_pct,0.12,0.12,0.06,0.1,0.12,0.255752,0.359232,0.282372,0.358593
q10-009.sql,0.183013,all_three,success,tee_cost_model.io_overhead_pct,0.12,0.12,0.06,0.1,0.12,0.183013,0.287902,0.189694,0.294958
q10-010.sql,0.354789,cm_jn,success,tee_cost_model.io_overhead_pct,0.12,0.12,0.06,0.1,0.12,0.36116000000000004,0.4572379999999999,0.354789,0.420662
q11-001.sql,1.438761,cm_ce,success,tee_cost_model.io_overhead_pct,0.12,0.12,0.06,0.1,0.12,1.534414,1.438761,1.505101,1.595071
q11-002.sql,0.04228799999999999,cm_ce,success,tee_cost_model.io_overhead_pct,0.12,0.12,0.06,0.1,0.12,0.048194,0.04228799999999999,0.056978,0.054983000000000004
q11-003.sql,0.063873,all_three,success,tee_cost_model.io_overhead_pct,0.12,0.12,0.06,0.1,0.12,0.063873,0.08304399999999999,0.085698,0.088212
q11-004.sql,1.1823409999999999,cm_ce,success,tee_cost_model.io_overhead_pct,0.12,0.12,0.06,0.1,0.12,1.237012,1.1823409999999999,1.3233659999999998,1.3712119999999999
q11-005.sql,0.047263,cm_ce,success,tee_cost_model.io_overhead_pct,0.12,0.12,0.06,0.1,0.12,0.049632,0.047263,0.054380000000000005,0.054133
q11-006.sql,0.452651,cm_ce,success,tee_cost_model.io_overhead_pct,0.12,0.12,0.06,0.1,0.12,0.537508,0.452651,0.555195,0.5456989999999999
q11-007.sql,0.206189,all_three,success,tee_cost_model.io_overhead_pct,0.12,0.12,0.06,0.1,0.12,0.206189,0.212849,0.211247,0.217007
q11-008.sql,0.112742,cm_ce,success,tee_cost_model.io_overhead_pct,0.12,0.12,0.06,0.1,0.12,0.122276,0.112742,0.14485599999999998,0.13510799999999998
