query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,tee_io_overhead_pct,tee_cpu_overhead_pct,tee_gather_overhead_pct,tee_memoize_overhead_pct,total_time_all_three,total_time_cm_ce,total_time_cm_jn,total_time_cm
q1-001.sql,0.014961,cm_ce,success,tee_cost_model.memoize_overhead_pct,0.14,0.08,0.06,0.1,0.14,0.016629,0.014961,0.019753999999999997,0.014969
q1-002.sql,0.016271,cm_ce,success,tee_cost_model.memoize_overhead_pct,0.14,0.08,0.06,0.1,0.14,0.018029,0.016271,0.018416,0.0198
q1-003.sql,0.013655,all_three,success,tee_cost_model.memoize_overhead_pct,0.14,0.08,0.06,0.1,0.14,0.013655,0.016751,0.019592000000000002,0.018385
q1-004.sql,0.020429999999999997,all_three,success,tee_cost_model.memoize_overhead_pct,0.14,0.08,0.06,0.1,0.14,0.020429999999999997,0.021251000000000003,0.024241,0.021073
q1-005.sql,0.018653,all_three,success,tee_cost_model.memoize_overhead_pct,0.14,0.08,0.06,0.1,0.14,0.018653,0.020274,0.021011000000000002,0.021695999999999997
q1-006.sql,0.016553000000000002,all_three,success,tee_cost_model.memoize_overhead_pct,0.14,0.08,0.06,0.1,0.14,0.016553000000000002,0.018062,0.019663,0.020734
q1-007.sql,0.01679,all_three,success,tee_cost_model.memoize_overhead_pct,0.14,0.08,0.06,0.1,0.14,0.01679,0.018255,0.018406000000000002,0.017075
q1-008.sql,0.016019000000000002,cm_jn,success,tee_cost_model.memoize_overhead_pct,0.14,0.08,0.06,0.1,0.14,0.018777,0.017118,0.016019000000000002,0.019004
q1-009.sql,0.016207,all_three,success,tee_cost_model.memoize_overhead_pct,0.14,0.08,0.06,0.1,0.14,0.016207,0.019059,0.017515,0.018312
q1-010.sql,0.02448,cm_ce,success,tee_cost_model.memoize_overhead_pct,0.14,0.08,0.06,0.1,0.14,0.027782,0.02448,0.034360999999999996,0.04127
q10-001.sql,0.214559,all_three,success,tee_cost_model.memoize_overhead_pct,0.14,0.08,0.06,0.1,0.14,0.214559,0.31813,0.21723299999999998,0.31721600000000005
q10-002.sql,0.207941,cm_jn,success,tee_cost_model.memoize_overhead_pct,0.14,0.08,0.06,0.1,0.14,0.209518,0.31674899999999995,0.207941,0.310992
