query_name,planning_time_s,execution_time_s,total_time_s,sweep_run,sweep_param,sweep_value,status,tee_io_overhead_pct,tee_cpu_overhead_pct,tee_gather_overhead_pct,tee_memoize_overhead_pct
10a.sql,0.005078,0.454286,0.45936400000000005,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
10b.sql,0.005403,0.25734500000000005,0.26274800000000004,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
10c.sql,0.0035710000000000004,1.965433,1.969004,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
11a.sql,0.008288,0.049083,0.057371000000000005,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
11b.sql,0.006652999999999999,0.027271,0.033923999999999996,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
11c.sql,0.006984,0.615855,0.622839,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
11d.sql,0.009033,0.15187,0.16090300000000002,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
12a.sql,0.004665,0.163359,0.168024,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
12b.sql,0.011295999999999999,0.07970999999999999,0.09100599999999999,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
12c.sql,0.010486,0.5588650000000001,0.569351,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
13a.sql,0.013788,1.30532,1.319108,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
13b.sql,0.012846,0.603221,0.616067,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
13c.sql,0.012393000000000001,0.5740149999999999,0.5864079999999999,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
13d.sql,0.010792999999999999,1.976856,1.987649,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
14a.sql,0.008669,0.363073,0.37174199999999996,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
14b.sql,0.005774,0.563809,0.569583,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
14c.sql,0.006766,0.667755,0.674521,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
15a.sql,0.015416000000000001,0.255741,0.271157,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
15b.sql,0.016202,0.03156,0.047762,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
15c.sql,0.017640999999999997,0.724637,0.742278,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
15d.sql,0.020776,0.7245069999999999,0.7452829999999999,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
16a.sql,0.008577,0.448847,0.457424,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
16b.sql,0.008152,11.679182,11.687334000000002,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
16c.sql,0.011843999999999999,1.1258,1.1376439999999999,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
16d.sql,0.010087,0.907172,0.9172589999999999,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
17a.sql,0.002868,7.309075,7.311943,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
17b.sql,0.004523,8.185801,8.190324,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
17c.sql,0.004353,8.282893,8.287246,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
17d.sql,0.005318,8.357869,8.363187000000002,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
17e.sql,0.0062770000000000005,7.749836,7.756113,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
17f.sql,0.006426,9.660703999999999,9.667129999999998,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
18a.sql,0.006297,4.618071,4.624368,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
18b.sql,0.00525,0.176287,0.181537,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
18c.sql,0.003909,5.7072899999999995,5.711199,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
19a.sql,0.023783000000000002,0.207588,0.231371,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
19b.sql,0.022172,0.095886,0.118058,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
19c.sql,0.023457000000000002,1.2146649999999999,1.238122,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
19d.sql,0.025859,2.6994450000000003,2.7253040000000004,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
1a.sql,0.001206,0.094796,0.096002,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
1b.sql,0.000968,0.07253100000000001,0.07349900000000001,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
1c.sql,0.000963,0.079253,0.08021600000000001,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
1d.sql,0.000966,0.075512,0.07647799999999999,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
20a.sql,0.015497,5.476601,5.4920979999999995,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
20b.sql,0.017695,1.382863,1.400558,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
