query_name,planning_time_s,execution_time_s,total_time_s,sweep_run,sweep_param,sweep_value,status,tee_io_overhead_pct,tee_cpu_overhead_pct,tee_gather_overhead_pct,tee_memoize_overhead_pct
10a.sql,0.002351,0.440901,0.443252,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
10b.sql,0.004364,0.244384,0.248748,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
10c.sql,0.003294,1.932782,1.936076,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
11a.sql,0.010320000000000001,0.046673,0.056993,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
11b.sql,0.009692000000000001,0.025983,0.035675,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
11c.sql,0.008006000000000001,0.5997859999999999,0.6077919999999999,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
11d.sql,0.006973,0.139814,0.146787,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
12a.sql,0.009177,0.163771,0.172948,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
12b.sql,0.010807,0.075306,0.086113,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
12c.sql,0.009185,0.5384779999999999,0.5476629999999999,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
13a.sql,0.012893,1.3126,1.325493,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
13b.sql,0.013673,0.590279,0.603952,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
13c.sql,0.013987999999999999,0.580594,0.594582,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
13d.sql,0.013538999999999999,2.039987,2.053526,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
14a.sql,0.009753999999999999,0.35744600000000004,0.3672,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
14b.sql,0.008598000000000001,0.556828,0.565426,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
14c.sql,0.007293999999999999,0.64467,0.651964,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
15a.sql,0.016679,0.26169600000000004,0.27837500000000004,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
15b.sql,0.017242,0.029138999999999998,0.046381,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
15c.sql,0.018608,0.7239869999999999,0.7425949999999999,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
15d.sql,0.017149,0.704323,0.721472,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
16a.sql,0.010297,0.418284,0.428581,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
16b.sql,0.009824,11.646533999999999,11.656357999999999,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
16c.sql,0.009710000000000002,1.085148,1.094858,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
16d.sql,0.008994,0.876425,0.885419,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
