query_name,planning_time_s,execution_time_s,total_time_s,sweep_run,sweep_param,sweep_value,status,tee_io_overhead_pct,tee_cpu_overhead_pct,tee_gather_overhead_pct,tee_memoize_overhead_pct
q1-001.sql,0.002101,0.014528000000000001,0.016629,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q1-002.sql,0.002145,0.015884,0.018029,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q1-003.sql,0.001177,0.012478,0.013655,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q1-004.sql,0.002146,0.018283999999999998,0.020429999999999997,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q1-005.sql,0.0010680000000000002,0.017585,0.018653,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q1-006.sql,0.001907,0.014646000000000001,0.016553000000000002,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q1-007.sql,0.00197,0.01482,0.01679,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q1-008.sql,0.002212,0.016565,0.018777,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q1-009.sql,0.0020139999999999997,0.014192999999999999,0.016207,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q1-010.sql,0.0010869999999999999,0.026695,0.027782,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q10-001.sql,0.05458,0.159979,0.214559,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q10-002.sql,0.056445999999999996,0.153072,0.209518,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q10-003.sql,0.064785,0.125791,0.19057599999999997,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q10-004.sql,0.051581,0.137902,0.189483,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q10-005.sql,0.054437,0.130119,0.184556,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q10-006.sql,0.056665999999999994,0.13040000000000002,0.187066,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q10-007.sql,0.054973999999999995,0.187196,0.24217,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q10-008.sql,0.057269,0.19928700000000002,0.256556,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q10-009.sql,0.055167,0.12731399999999998,0.18248099999999998,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q10-010.sql,0.055852,0.303858,0.35971000000000003,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q11-001.sql,0.0011339999999999998,1.5049190000000001,1.506053,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q11-002.sql,0.0012729999999999998,0.044343,0.045616000000000004,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q11-003.sql,0.001193,0.08141899999999999,0.08261199999999999,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q11-004.sql,0.00116,1.288902,1.290062,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q11-005.sql,0.00125,0.0456,0.04685,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q11-006.sql,0.001954,0.534123,0.536077,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q11-007.sql,0.002535,0.20269700000000002,0.20523200000000003,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q11-008.sql,0.002458,0.139347,0.141805,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q11-009.sql,0.0022040000000000002,0.08986100000000001,0.09206500000000001,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q11-010.sql,0.002335,0.258587,0.260922,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q12-001.sql,0.012835000000000001,1.1637899999999999,1.1766249999999998,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q12-002.sql,0.012731999999999999,0.410775,0.423507,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q12-003.sql,0.012295,0.6214400000000001,0.6337350000000002,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q12-004.sql,0.010179,1.706628,1.716807,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q12-005.sql,0.009405,0.091796,0.101201,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q12-006.sql,0.008601000000000001,3.424712,3.433313,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q12-007.sql,0.010834,0.369431,0.380265,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q12-008.sql,0.012246,0.980268,0.992514,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q12-009.sql,0.012172,1.169905,1.182077,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q12-010.sql,0.013159,10.49593,10.509089,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q13-001.sql,0.055161999999999996,0.9237799999999999,0.978942,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q13-002.sql,0.048960000000000004,7.50255,7.55151,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q13-003.sql,0.046604999999999994,9.408118,9.454723,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q13-004.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.14,error,0.08,0.06,0.1,0.14
q13-005.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.14,error,0.08,0.06,0.1,0.14
q13-006.sql,0.056373,33.498242,33.554615,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q13-007.sql,0.050654000000000005,2.5087770000000003,2.5594310000000005,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q13-008.sql,0.054546,16.673295,16.727840999999998,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q13-009.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.14,error,0.08,0.06,0.1,0.14
q13-010.sql,0.056734,0.446364,0.5030979999999999,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q14-001.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.14,error,0.08,0.06,0.1,0.14
q14-002.sql,0.027222,0.705757,0.7329789999999999,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q14-003.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.14,error,0.08,0.06,0.1,0.14
q14-004.sql,0.02346,3.957191,3.980651,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q14-005.sql,0.023887000000000002,0.510603,0.53449,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q14-006.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.14,error,0.08,0.06,0.1,0.14
q14-007.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.14,error,0.08,0.06,0.1,0.14
