query_name,planning_time_s,execution_time_s,total_time_s,sweep_run,sweep_param,sweep_value,status,tee_io_overhead_pct,tee_cpu_overhead_pct,tee_gather_overhead_pct,tee_memoize_overhead_pct
q1-001.sql,0.001287,0.013443,0.01473,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q1-002.sql,0.0010840000000000001,0.015717000000000002,0.016801000000000003,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q1-003.sql,0.001071,0.014482,0.015553,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q1-004.sql,0.001077,0.018384,0.019461000000000003,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q1-005.sql,0.001222,0.016923999999999998,0.018146,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q1-006.sql,0.002011,0.017440999999999998,0.019451999999999997,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q1-007.sql,0.001982,0.015761,0.017743000000000002,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q1-008.sql,0.002058,0.016585000000000003,0.018643000000000003,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q1-009.sql,0.001878,0.014497999999999999,0.016375999999999998,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q1-010.sql,0.002049,0.026208,0.028256999999999997,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q10-001.sql,0.055254,0.154729,0.209983,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q10-002.sql,0.06196,0.16269999999999998,0.22465999999999997,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q10-003.sql,0.065697,0.126358,0.192055,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q10-004.sql,0.054901000000000005,0.131393,0.18629400000000002,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q10-005.sql,0.053571,0.133322,0.186893,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q10-006.sql,0.054154,0.136359,0.19051300000000002,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q10-007.sql,0.062231,0.192799,0.25503,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q10-008.sql,0.054848,0.20324799999999998,0.258096,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q10-009.sql,0.063234,0.129164,0.192398,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q10-010.sql,0.054515,0.29665800000000003,0.351173,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q11-001.sql,0.001307,1.517855,1.519162,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q11-002.sql,0.001516,0.053741,0.055257,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q11-003.sql,0.001184,0.069101,0.070285,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q11-004.sql,0.002233,1.3360139999999998,1.3382469999999997,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q11-005.sql,0.002518,0.05152,0.054038,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q11-006.sql,0.001242,0.500437,0.501679,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q11-007.sql,0.001446,0.216917,0.218363,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q11-008.sql,0.001828,0.137466,0.139294,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q11-009.sql,0.001018,0.06903000000000001,0.07004800000000001,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q11-010.sql,0.001335,0.219857,0.221192,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q12-001.sql,0.011252,1.1649639999999999,1.176216,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q12-002.sql,0.009118000000000001,0.42056400000000005,0.42968200000000006,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q12-003.sql,0.011267,0.6230030000000001,0.6342700000000001,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q12-004.sql,0.012444,1.729343,1.741787,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q12-005.sql,0.009614000000000001,0.097985,0.107599,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q12-006.sql,0.009026999999999999,3.5803580000000004,3.5893850000000005,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q12-007.sql,0.008087,0.378023,0.38611,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q12-008.sql,0.008239000000000002,1.025183,1.033422,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q12-009.sql,0.011256,1.3399539999999999,1.3512099999999998,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q12-010.sql,0.009266,10.55768,10.566946,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q13-001.sql,0.054467,0.911848,0.966315,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q13-002.sql,0.049603,7.511957000000001,7.561560000000001,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q13-003.sql,0.051565,9.351469,9.403034,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q13-004.sql,0.052151,39.171456,39.223607,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q13-005.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q13-006.sql,0.057366,33.19508999999999,33.252455999999995,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q13-007.sql,0.060677999999999996,2.5572489999999997,2.6179269999999994,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q13-008.sql,0.056763,16.956661,17.013424,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q13-009.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q13-010.sql,0.05533,0.46334,0.51867,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q14-001.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q14-002.sql,0.02707,0.700862,0.727932,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q14-003.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q14-004.sql,0.024815,4.215316,4.240131,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q14-005.sql,0.02501,0.513891,0.538901,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q14-006.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q14-007.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q14-008.sql,0.027174,0.147172,0.174346,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q14-009.sql,0.02557,6.94823,6.9738,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q14-010.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q15-001.sql,0.014867000000000002,0.968384,0.983251,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q15-002.sql,0.024202,0.6502640000000001,0.674466,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q15-003.sql,0.020329999999999997,3.0860920000000003,3.1064220000000002,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q15-004.sql,0.021117999999999998,0.269603,0.290721,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q15-005.sql,0.021367999999999998,0.07281900000000001,0.094187,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q15-006.sql,0.020175000000000002,0.13648,0.156655,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q15-007.sql,0.019924,0.286959,0.306883,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q15-008.sql,0.020562999999999998,0.166249,0.186812,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q15-009.sql,0.019847999999999998,1.178194,1.198042,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q15-010.sql,0.019064,0.116164,0.13522800000000001,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q16-001.sql,0.012199,0.314138,0.326337,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q16-002.sql,0.012785999999999999,0.305096,0.317882,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q16-003.sql,0.014315,0.13597399999999998,0.15028899999999998,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q16-004.sql,0.012942,1.258623,1.271565,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q16-005.sql,0.013237,0.225388,0.238625,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q16-006.sql,0.014147,0.064678,0.078825,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q16-007.sql,0.015005000000000001,0.149269,0.164274,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q16-008.sql,0.014231,0.251933,0.266164,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q16-009.sql,0.017245,0.069658,0.086903,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q16-010.sql,0.013420999999999999,0.063256,0.07667700000000001,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q2-001.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q2-002.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q2-003.sql,0.1876,2.011017,2.1986169999999996,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q2-004.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q2-005.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q2-006.sql,0.19156399999999998,1.629541,1.821105,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q2-007.sql,0.190216,1.626221,1.8164369999999999,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q2-008.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q2-009.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q2-010.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q3-001.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q3-002.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q3-003.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q3-004.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q3-005.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q3-006.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q3-007.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q3-008.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q3-009.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q3-010.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q4-001.sql,0.013877,0.126502,0.140379,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q4-002.sql,0.013635,0.16372399999999998,0.177359,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q4-003.sql,0.014531,0.157699,0.17223,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q4-004.sql,0.009432000000000001,0.050858,0.06029,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q4-005.sql,0.009091,0.108936,0.118027,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q4-006.sql,0.009604,0.110858,0.120462,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q4-007.sql,0.017390999999999997,0.206827,0.224218,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q4-008.sql,0.01393,0.130336,0.144266,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q4-009.sql,0.014846999999999999,0.08125199999999999,0.09609899999999999,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q4-010.sql,0.015882999999999998,0.095359,0.111242,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q5-001.sql,0.017418,0.024262,0.041679999999999995,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q5-002.sql,0.015411,0.10564,0.12105099999999999,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q5-003.sql,0.014933,0.10156699999999999,0.11649999999999999,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q5-004.sql,0.013935000000000001,0.12804300000000002,0.14197800000000002,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q5-005.sql,0.014936999999999999,0.105448,0.12038499999999999,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q5-006.sql,0.013311,0.23999199999999998,0.253303,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q5-007.sql,0.015659,0.496925,0.512584,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q5-008.sql,0.013985,0.212264,0.226249,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q5-009.sql,0.015401,0.039269,0.054669999999999996,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q5-010.sql,0.015978,0.018896999999999997,0.034874999999999996,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q6-001.sql,0.015103,0.026094000000000003,0.041197000000000004,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
