workload,query,best_combo,best_time,baseline_time,speedup_vs_baseline
summaries_ceb_no_geqo,9a5.sql_round1,baseline,15.200416,15.200416,1.0
summaries_ceb_no_geqo,9a6.sql_round1,jn,21.488544,33.281646,1.5488087978413057
summaries_ceb_no_geqo,9a7.sql_round1,cm,1.4708,2.249877,1.529696083763938
summaries_ceb_no_geqo,9a8.sql_round1,cm,5.604249,7.147129,1.2753053977437476
summaries_ceb_no_geqo,9a9.sql_round1,ce,0.68405,0.703997,1.029160149111907
summaries_ceb_no_geqo,9b1.sql_round1,ce,0.498365,0.502262,1.00781956999388
summaries_ceb_no_geqo,9b10.sql_round1,baseline,0.812855,0.812855,1.0
summaries_ceb_no_geqo,9b2.sql_round1,ce_cm,0.569868,0.69128,1.2130528473260473
summaries_ceb_no_geqo,9b3.sql_round1,ce_cm,0.463805,0.495607,1.0685676092323282
summaries_ceb_no_geqo,9b4.sql_round1,ce,1.030699,1.045997,1.0148423545574412
summaries_ceb_no_geqo,9b5.sql_round1,baseline,0.819516,0.819516,1.0
summaries_ceb_no_geqo,9b6.sql_round1,ce,3.470914,3.598012,1.036618020498347
summaries_ceb_no_geqo,9b7.sql_round1,ce,0.36493,0.374549,1.0263584797084373
summaries_ceb_no_geqo,9b8.sql_round1,cm,0.355117,0.359784,1.0131421475175786
summaries_ceb_no_geqo,9b9.sql_round1,baseline,0.363181,0.363181,1.0
