query_name,planning_time_s,execution_time_s,total_time_s,sweep_run,sweep_param,sweep_value,status
10a.sql,0.013031000000000001,0.408529,0.42156,1,tee_join_enumerator.jn_tax_level_limit,1,success
10b.sql,0.015229,0.241333,0.256562,1,tee_join_enumerator.jn_tax_level_limit,1,success
10c.sql,0.014954,1.904238,1.919192,1,tee_join_enumerator.jn_tax_level_limit,1,success
11a.sql,0.028332999999999997,0.062158,0.09049099999999999,1,tee_join_enumerator.jn_tax_level_limit,1,success
11b.sql,0.02846,0.020113,0.048573,1,tee_join_enumerator.jn_tax_level_limit,1,success
11c.sql,0.027081,0.17555400000000002,0.202635,1,tee_join_enumerator.jn_tax_level_limit,1,success
11d.sql,0.027072,0.16568,0.19275199999999998,1,tee_join_enumerator.jn_tax_level_limit,1,success
12a.sql,0.02583,0.165631,0.191461,1,tee_join_enumerator.jn_tax_level_limit,1,success
12b.sql,0.028146,0.072825,0.100971,1,tee_join_enumerator.jn_tax_level_limit,1,success
12c.sql,0.026227,0.551485,0.577712,1,tee_join_enumerator.jn_tax_level_limit,1,success
13a.sql,0.071852,1.014295,1.086147,1,tee_join_enumerator.jn_tax_level_limit,1,success
13b.sql,0.07306900000000001,0.497419,0.570488,1,tee_join_enumerator.jn_tax_level_limit,1,success
13c.sql,0.073463,0.462171,0.5356339999999999,1,tee_join_enumerator.jn_tax_level_limit,1,success
13d.sql,0.07312600000000001,1.587753,1.660879,1,tee_join_enumerator.jn_tax_level_limit,1,success
14a.sql,0.02689,0.34392500000000004,0.37081500000000006,1,tee_join_enumerator.jn_tax_level_limit,1,success
14b.sql,0.026762,0.13041,0.157172,1,tee_join_enumerator.jn_tax_level_limit,1,success
14c.sql,0.029223,0.667686,0.696909,1,tee_join_enumerator.jn_tax_level_limit,1,success
15a.sql,0.075982,0.252503,0.32848499999999997,1,tee_join_enumerator.jn_tax_level_limit,1,success
15b.sql,0.072984,0.024832,0.09781599999999999,1,tee_join_enumerator.jn_tax_level_limit,1,success
15c.sql,0.079906,0.48022699999999996,0.560133,1,tee_join_enumerator.jn_tax_level_limit,1,success
15d.sql,0.079455,0.538002,0.6174569999999999,1,tee_join_enumerator.jn_tax_level_limit,1,success
16a.sql,0.033929,0.191497,0.22542600000000002,1,tee_join_enumerator.jn_tax_level_limit,1,success
16b.sql,0.034381,18.749136999999997,18.783517999999997,1,tee_join_enumerator.jn_tax_level_limit,1,success
16c.sql,0.032887,1.544147,1.5770339999999998,1,tee_join_enumerator.jn_tax_level_limit,1,success
16d.sql,0.030148,1.214855,1.245003,1,tee_join_enumerator.jn_tax_level_limit,1,success
17a.sql,0.014964,10.851815,10.866779000000001,1,tee_join_enumerator.jn_tax_level_limit,1,success
17b.sql,0.014624,8.680078,8.694702,1,tee_join_enumerator.jn_tax_level_limit,1,success
17c.sql,0.013199,8.181176,8.194375,1,tee_join_enumerator.jn_tax_level_limit,1,success
17d.sql,0.01436,8.310846,8.325206,1,tee_join_enumerator.jn_tax_level_limit,1,success
17e.sql,0.011387000000000001,10.972425,10.983811999999999,1,tee_join_enumerator.jn_tax_level_limit,1,success
17f.sql,0.01322,11.232444,11.245664,1,tee_join_enumerator.jn_tax_level_limit,1,success
18a.sql,0.013117,4.419874,4.432991,1,tee_join_enumerator.jn_tax_level_limit,1,success
18b.sql,0.014797000000000001,0.175191,0.18998800000000002,1,tee_join_enumerator.jn_tax_level_limit,1,success
18c.sql,0.014383,5.563302999999999,5.577685999999999,1,tee_join_enumerator.jn_tax_level_limit,1,success
19a.sql,0.24109999999999998,0.202518,0.44361799999999996,1,tee_join_enumerator.jn_tax_level_limit,1,success
19b.sql,0.216742,0.094952,0.31169399999999997,1,tee_join_enumerator.jn_tax_level_limit,1,success
19c.sql,0.247345,1.3690879999999999,1.6164329999999998,1,tee_join_enumerator.jn_tax_level_limit,1,success
19d.sql,0.266252,5.046543,5.3127949999999995,1,tee_join_enumerator.jn_tax_level_limit,1,success
1a.sql,0.002882,0.079595,0.082477,1,tee_join_enumerator.jn_tax_level_limit,1,success
1b.sql,0.002621,0.07327,0.075891,1,tee_join_enumerator.jn_tax_level_limit,1,success
1c.sql,0.002617,0.07691500000000001,0.079532,1,tee_join_enumerator.jn_tax_level_limit,1,success
1d.sql,0.0023940000000000003,0.07630500000000001,0.07869900000000002,1,tee_join_enumerator.jn_tax_level_limit,1,success
20a.sql,0.20545,3.028024,3.2334739999999997,1,tee_join_enumerator.jn_tax_level_limit,1,success
20b.sql,0.19770500000000002,2.136529,2.334234,1,tee_join_enumerator.jn_tax_level_limit,1,success
20c.sql,0.215084,1.140325,1.355409,1,tee_join_enumerator.jn_tax_level_limit,1,success
21a.sql,0.06570999999999999,0.062683,0.12839299999999998,1,tee_join_enumerator.jn_tax_level_limit,1,success
21b.sql,0.076719,0.043982999999999994,0.12070199999999999,1,tee_join_enumerator.jn_tax_level_limit,1,success
21c.sql,0.069233,0.046767,0.116,1,tee_join_enumerator.jn_tax_level_limit,1,success
22a.sql,0.7143010000000001,0.448756,1.163057,1,tee_join_enumerator.jn_tax_level_limit,1,success
22b.sql,0.693313,0.316979,1.010292,1,tee_join_enumerator.jn_tax_level_limit,1,success
22c.sql,0.69711,0.826426,1.523536,1,tee_join_enumerator.jn_tax_level_limit,1,success
22d.sql,0.731125,0.8750359999999999,1.606161,1,tee_join_enumerator.jn_tax_level_limit,1,success
23a.sql,0.725621,0.21532099999999998,0.940942,1,tee_join_enumerator.jn_tax_level_limit,1,success
23b.sql,0.691592,0.04566,0.737252,1,tee_join_enumerator.jn_tax_level_limit,1,success
23c.sql,0.730194,0.316875,1.047069,1,tee_join_enumerator.jn_tax_level_limit,1,success
24a.sql,2.531273,0.44827300000000003,2.979546,1,tee_join_enumerator.jn_tax_level_limit,1,success
24b.sql,2.223899,0.188836,2.4127349999999996,1,tee_join_enumerator.jn_tax_level_limit,1,success
25a.sql,0.068305,2.48312,2.551425,1,tee_join_enumerator.jn_tax_level_limit,1,success
25b.sql,0.068684,0.238989,0.307673,1,tee_join_enumerator.jn_tax_level_limit,1,success
25c.sql,0.069509,8.587473,8.656982,1,tee_join_enumerator.jn_tax_level_limit,1,success
26a.sql,2.2622020000000003,1.2209469999999998,3.483149,1,tee_join_enumerator.jn_tax_level_limit,1,success
26b.sql,2.146861,0.141674,2.288535,1,tee_join_enumerator.jn_tax_level_limit,1,success
26c.sql,2.251634,4.232470999999999,6.484105,1,tee_join_enumerator.jn_tax_level_limit,1,success
27a.sql,1.9302819999999998,0.016544,1.9468259999999997,1,tee_join_enumerator.jn_tax_level_limit,1,success
27b.sql,1.9263309999999998,0.008003,1.9343339999999998,1,tee_join_enumerator.jn_tax_level_limit,1,success
27c.sql,1.9388530000000002,0.024620999999999997,1.9634740000000002,1,tee_join_enumerator.jn_tax_level_limit,1,success
28a.sql,25.360176,0.63937,25.999546,1,tee_join_enumerator.jn_tax_level_limit,1,success
28b.sql,24.570413000000002,0.43832,25.008733000000003,1,tee_join_enumerator.jn_tax_level_limit,1,success
28c.sql,24.489779,0.572654,25.062433,1,tee_join_enumerator.jn_tax_level_limit,1,success
29a.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_tax_level_limit,1,error
29b.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_tax_level_limit,1,error
29c.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_tax_level_limit,1,error
2a.sql,0.00273,0.417109,0.419839,1,tee_join_enumerator.jn_tax_level_limit,1,success
2b.sql,0.002919,0.407315,0.410234,1,tee_join_enumerator.jn_tax_level_limit,1,success
2c.sql,0.002974,0.390947,0.39392099999999997,1,tee_join_enumerator.jn_tax_level_limit,1,success
2d.sql,0.002935,0.5437949999999999,0.5467299999999999,1,tee_join_enumerator.jn_tax_level_limit,1,success
30a.sql,1.961597,3.602491,5.564088,1,tee_join_enumerator.jn_tax_level_limit,1,success
30b.sql,1.965324,0.302244,2.2675680000000003,1,tee_join_enumerator.jn_tax_level_limit,1,success
30c.sql,1.931515,3.639713,5.571228,1,tee_join_enumerator.jn_tax_level_limit,1,success
31a.sql,0.586403,1.171163,1.757566,1,tee_join_enumerator.jn_tax_level_limit,1,success
31b.sql,0.577616,0.323,0.9006160000000001,1,tee_join_enumerator.jn_tax_level_limit,1,success
31c.sql,0.594306,1.1830530000000001,1.7773590000000001,1,tee_join_enumerator.jn_tax_level_limit,1,success
32a.sql,0.0042699999999999995,0.012775,0.017044999999999998,1,tee_join_enumerator.jn_tax_level_limit,1,success
32b.sql,0.003777,0.12483499999999999,0.12861199999999998,1,tee_join_enumerator.jn_tax_level_limit,1,success
33a.sql,34.308274,0.027670999999999998,34.335944999999995,1,tee_join_enumerator.jn_tax_level_limit,1,success
33b.sql,29.292581,0.019206,29.311787,1,tee_join_enumerator.jn_tax_level_limit,1,success
33c.sql,30.49775,0.025966999999999997,30.523717,1,tee_join_enumerator.jn_tax_level_limit,1,success
3a.sql,0.0015149999999999999,0.15946700000000003,0.16098200000000001,1,tee_join_enumerator.jn_tax_level_limit,1,success
3b.sql,0.001423,0.101015,0.10243799999999999,1,tee_join_enumerator.jn_tax_level_limit,1,success
3c.sql,0.0014119999999999998,0.260866,0.262278,1,tee_join_enumerator.jn_tax_level_limit,1,success
4a.sql,0.0029590000000000003,0.10129200000000001,0.10425100000000001,1,tee_join_enumerator.jn_tax_level_limit,1,success
4b.sql,0.002867,0.051605,0.054472,1,tee_join_enumerator.jn_tax_level_limit,1,success
4c.sql,0.002749,0.11106300000000001,0.11381200000000001,1,tee_join_enumerator.jn_tax_level_limit,1,success
5a.sql,0.003306,0.104609,0.107915,1,tee_join_enumerator.jn_tax_level_limit,1,success
5b.sql,0.002815,0.09383,0.096645,1,tee_join_enumerator.jn_tax_level_limit,1,success
5c.sql,0.002985,0.143863,0.14684799999999998,1,tee_join_enumerator.jn_tax_level_limit,1,success
6a.sql,0.0027040000000000002,0.025071000000000003,0.027775000000000005,1,tee_join_enumerator.jn_tax_level_limit,1,success
6b.sql,0.0026669999999999997,0.236174,0.238841,1,tee_join_enumerator.jn_tax_level_limit,1,success
6c.sql,0.00292,0.012551999999999999,0.015472,1,tee_join_enumerator.jn_tax_level_limit,1,success
6d.sql,0.002659,6.427600999999999,6.43026,1,tee_join_enumerator.jn_tax_level_limit,1,success
6e.sql,0.00298,0.018046,0.021026,1,tee_join_enumerator.jn_tax_level_limit,1,success
6f.sql,0.002666,6.457066,6.459732,1,tee_join_enumerator.jn_tax_level_limit,1,success
