query_name,planning_time_s,execution_time_s,total_time_s,sweep_run,sweep_param,sweep_value,status
10a.sql,0.0040620000000000005,0.435062,0.439124,1,tee_join_enumerator.jn_generation_limit,10,success
10b.sql,0.003473,0.261892,0.265365,1,tee_join_enumerator.jn_generation_limit,10,success
10c.sql,0.002556,1.927212,1.929768,1,tee_join_enumerator.jn_generation_limit,10,success
11a.sql,0.006207,0.057336,0.063543,1,tee_join_enumerator.jn_generation_limit,10,success
11b.sql,0.005994,0.024905,0.030899,1,tee_join_enumerator.jn_generation_limit,10,success
11c.sql,0.005575999999999999,1.253076,1.258652,1,tee_join_enumerator.jn_generation_limit,10,success
11d.sql,0.006158,1.256795,1.2629530000000002,1,tee_join_enumerator.jn_generation_limit,10,success
12a.sql,0.006326,0.153887,0.160213,1,tee_join_enumerator.jn_generation_limit,10,success
12b.sql,0.0059889999999999995,0.076322,0.082311,1,tee_join_enumerator.jn_generation_limit,10,success
12c.sql,0.006517,0.5485460000000001,0.5550630000000001,1,tee_join_enumerator.jn_generation_limit,10,success
13a.sql,0.013558,0.993675,1.007233,1,tee_join_enumerator.jn_generation_limit,10,success
13b.sql,0.012317,0.484648,0.49696500000000005,1,tee_join_enumerator.jn_generation_limit,10,success
13c.sql,0.012044000000000001,0.457372,0.469416,1,tee_join_enumerator.jn_generation_limit,10,success
13d.sql,0.013262000000000001,1.447202,1.4604640000000002,1,tee_join_enumerator.jn_generation_limit,10,success
14a.sql,0.006428,0.34329899999999997,0.34972699999999995,1,tee_join_enumerator.jn_generation_limit,10,success
14b.sql,0.00591,0.130827,0.136737,1,tee_join_enumerator.jn_generation_limit,10,success
14c.sql,0.00512,0.710539,0.715659,1,tee_join_enumerator.jn_generation_limit,10,success
15a.sql,0.013724,0.266964,0.280688,1,tee_join_enumerator.jn_generation_limit,10,success
15b.sql,0.012944,0.025623999999999997,0.038568,1,tee_join_enumerator.jn_generation_limit,10,success
15c.sql,0.013089,0.490495,0.503584,1,tee_join_enumerator.jn_generation_limit,10,success
15d.sql,0.012496,0.46213,0.474626,1,tee_join_enumerator.jn_generation_limit,10,success
16a.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_generation_limit,10,error
16b.sql,0.010574,10.568832,10.579406,1,tee_join_enumerator.jn_generation_limit,10,success
16c.sql,0.011484,1.625846,1.63733,1,tee_join_enumerator.jn_generation_limit,10,success
16d.sql,0.011521,1.249685,1.2612059999999998,1,tee_join_enumerator.jn_generation_limit,10,success
17a.sql,0.005347,6.4337979999999995,6.439145,1,tee_join_enumerator.jn_generation_limit,10,success
17b.sql,0.004687,10.660841,10.665528,1,tee_join_enumerator.jn_generation_limit,10,success
17c.sql,0.002469,10.687466,10.689935,1,tee_join_enumerator.jn_generation_limit,10,success
17d.sql,0.004764,10.812449,10.817213,1,tee_join_enumerator.jn_generation_limit,10,success
17e.sql,0.0051790000000000004,29.336843000000002,29.342022,1,tee_join_enumerator.jn_generation_limit,10,success
17f.sql,0.005091,10.863316999999999,10.868407999999999,1,tee_join_enumerator.jn_generation_limit,10,success
18a.sql,0.004038,8.779022999999999,8.783060999999998,1,tee_join_enumerator.jn_generation_limit,10,success
18b.sql,0.004651,0.173202,0.17785299999999998,1,tee_join_enumerator.jn_generation_limit,10,success
18c.sql,0.004707,5.016902,5.021609,1,tee_join_enumerator.jn_generation_limit,10,success
19a.sql,0.015718,0.21197,0.227688,1,tee_join_enumerator.jn_generation_limit,10,success
19b.sql,0.013996999999999999,0.09744,0.111437,1,tee_join_enumerator.jn_generation_limit,10,success
19c.sql,0.015795,6.733831,6.749626,1,tee_join_enumerator.jn_generation_limit,10,success
19d.sql,0.020983,3.287057,3.30804,1,tee_join_enumerator.jn_generation_limit,10,success
1a.sql,0.00184,0.081822,0.083662,1,tee_join_enumerator.jn_generation_limit,10,success
1b.sql,0.001066,0.074099,0.075165,1,tee_join_enumerator.jn_generation_limit,10,success
1c.sql,0.001021,0.074723,0.07574399999999999,1,tee_join_enumerator.jn_generation_limit,10,success
1d.sql,0.001026,0.075682,0.076708,1,tee_join_enumerator.jn_generation_limit,10,success
20a.sql,0.010426,3.153246,3.163672,1,tee_join_enumerator.jn_generation_limit,10,success
20b.sql,0.012162000000000001,2.286931,2.299093,1,tee_join_enumerator.jn_generation_limit,10,success
20c.sql,0.01442,1.1967180000000002,1.2111380000000003,1,tee_join_enumerator.jn_generation_limit,10,success
21a.sql,0.011833999999999999,0.056832,0.068666,1,tee_join_enumerator.jn_generation_limit,10,success
21b.sql,0.012294000000000001,0.038008,0.050302,1,tee_join_enumerator.jn_generation_limit,10,success
21c.sql,0.009382999999999999,0.042402999999999996,0.051786,1,tee_join_enumerator.jn_generation_limit,10,success
22a.sql,0.038388,0.568627,0.607015,1,tee_join_enumerator.jn_generation_limit,10,success
22b.sql,0.028534,0.410116,0.43865,1,tee_join_enumerator.jn_generation_limit,10,success
22c.sql,0.028179,0.859623,0.887802,1,tee_join_enumerator.jn_generation_limit,10,success
22d.sql,0.029292000000000002,0.910601,0.939893,1,tee_join_enumerator.jn_generation_limit,10,success
23a.sql,0.033083,0.278887,0.31196999999999997,1,tee_join_enumerator.jn_generation_limit,10,success
23b.sql,0.028852,0.041290999999999994,0.070143,1,tee_join_enumerator.jn_generation_limit,10,success
23c.sql,0.033821,0.891591,0.925412,1,tee_join_enumerator.jn_generation_limit,10,success
24a.sql,0.046429000000000005,0.275471,0.3219,1,tee_join_enumerator.jn_generation_limit,10,success
24b.sql,0.08525,0.036003,0.121253,1,tee_join_enumerator.jn_generation_limit,10,success
25a.sql,0.010558999999999999,2.486647,2.4972060000000003,1,tee_join_enumerator.jn_generation_limit,10,success
25b.sql,0.014284000000000002,0.345434,0.35971800000000004,1,tee_join_enumerator.jn_generation_limit,10,success
25c.sql,0.013289,8.83702,8.850309000000001,1,tee_join_enumerator.jn_generation_limit,10,success
26a.sql,0.08102899999999999,1.231614,1.312643,1,tee_join_enumerator.jn_generation_limit,10,success
26b.sql,0.060675,0.13520400000000002,0.19587900000000003,1,tee_join_enumerator.jn_generation_limit,10,success
26c.sql,0.0611,4.171734000000001,4.232834,1,tee_join_enumerator.jn_generation_limit,10,success
27a.sql,0.078903,0.017509,0.096412,1,tee_join_enumerator.jn_generation_limit,10,success
27b.sql,0.075315,0.009068,0.08438299999999999,1,tee_join_enumerator.jn_generation_limit,10,success
27c.sql,0.07903700000000001,0.012209,0.09124600000000001,1,tee_join_enumerator.jn_generation_limit,10,success
28a.sql,0.26806,0.6005320000000001,0.868592,1,tee_join_enumerator.jn_generation_limit,10,success
28b.sql,0.263481,0.383173,0.6466540000000001,1,tee_join_enumerator.jn_generation_limit,10,success
28c.sql,0.448657,0.330257,0.778914,1,tee_join_enumerator.jn_generation_limit,10,success
29a.sql,7.013633,0.074292,7.087924999999999,1,tee_join_enumerator.jn_generation_limit,10,success
29b.sql,6.952648,0.015481,6.968129,1,tee_join_enumerator.jn_generation_limit,10,success
29c.sql,10.763191,1.2947529999999998,12.057944,1,tee_join_enumerator.jn_generation_limit,10,success
2a.sql,0.001073,0.427801,0.428874,1,tee_join_enumerator.jn_generation_limit,10,success
2b.sql,0.001238,0.415694,0.416932,1,tee_join_enumerator.jn_generation_limit,10,success
2c.sql,0.0010960000000000002,0.38693700000000003,0.388033,1,tee_join_enumerator.jn_generation_limit,10,success
2d.sql,0.000984,0.5506040000000001,0.5515880000000001,1,tee_join_enumerator.jn_generation_limit,10,success
30a.sql,0.06306199999999999,3.518367,3.581429,1,tee_join_enumerator.jn_generation_limit,10,success
30b.sql,0.056514,3.552475,3.608989,1,tee_join_enumerator.jn_generation_limit,10,success
30c.sql,0.089892,3.05128,3.141172,1,tee_join_enumerator.jn_generation_limit,10,success
31a.sql,0.032109,1.176086,1.208195,1,tee_join_enumerator.jn_generation_limit,10,success
31b.sql,0.027032,0.327687,0.354719,1,tee_join_enumerator.jn_generation_limit,10,success
31c.sql,0.030959,1.175626,1.206585,1,tee_join_enumerator.jn_generation_limit,10,success
32a.sql,0.001382,0.013654999999999999,0.015036999999999998,1,tee_join_enumerator.jn_generation_limit,10,success
32b.sql,0.001487,0.131129,0.13261599999999998,1,tee_join_enumerator.jn_generation_limit,10,success
33a.sql,0.54175,0.022451000000000002,0.564201,1,tee_join_enumerator.jn_generation_limit,10,success
33b.sql,0.555049,0.01881,0.573859,1,tee_join_enumerator.jn_generation_limit,10,success
33c.sql,0.29946100000000003,0.027746,0.327207,1,tee_join_enumerator.jn_generation_limit,10,success
3a.sql,0.000718,0.157054,0.157772,1,tee_join_enumerator.jn_generation_limit,10,success
3b.sql,0.000833,0.10943699999999999,0.11026999999999999,1,tee_join_enumerator.jn_generation_limit,10,success
3c.sql,0.0007830000000000001,0.269446,0.270229,1,tee_join_enumerator.jn_generation_limit,10,success
4a.sql,0.001289,0.112548,0.113837,1,tee_join_enumerator.jn_generation_limit,10,success
4b.sql,0.001064,0.062956,0.06402,1,tee_join_enumerator.jn_generation_limit,10,success
4c.sql,0.001832,0.09757099999999999,0.09940299999999999,1,tee_join_enumerator.jn_generation_limit,10,success
5a.sql,0.001933,0.147647,0.14958,1,tee_join_enumerator.jn_generation_limit,10,success
5b.sql,0.002143,0.098381,0.100524,1,tee_join_enumerator.jn_generation_limit,10,success
5c.sql,0.001865,0.39135000000000003,0.39321500000000004,1,tee_join_enumerator.jn_generation_limit,10,success
6a.sql,0.0020819999999999996,0.024919,0.027001,1,tee_join_enumerator.jn_generation_limit,10,success
6b.sql,0.001657,0.228981,0.23063799999999998,1,tee_join_enumerator.jn_generation_limit,10,success
6c.sql,0.001933,0.013029,0.014962000000000001,1,tee_join_enumerator.jn_generation_limit,10,success
6d.sql,0.0015789999999999999,6.171451,6.173030000000001,1,tee_join_enumerator.jn_generation_limit,10,success
6e.sql,0.00218,0.017753,0.019933000000000003,1,tee_join_enumerator.jn_generation_limit,10,success
6f.sql,0.001719,6.369958,6.371676999999999,1,tee_join_enumerator.jn_generation_limit,10,success
7a.sql,0.008683999999999999,0.874443,0.883127,1,tee_join_enumerator.jn_generation_limit,10,success
7b.sql,0.008138999999999999,0.227063,0.235202,1,tee_join_enumerator.jn_generation_limit,10,success
7c.sql,0.009513,9.235430000000001,9.244943000000001,1,tee_join_enumerator.jn_generation_limit,10,success
8a.sql,0.0030499999999999998,1.408968,1.412018,1,tee_join_enumerator.jn_generation_limit,10,success
8b.sql,0.004386999999999999,0.130403,0.13479,1,tee_join_enumerator.jn_generation_limit,10,success
8c.sql,0.004812,5.695532,5.700344,1,tee_join_enumerator.jn_generation_limit,10,success
8d.sql,0.005107,4.794812,4.799919,1,tee_join_enumerator.jn_generation_limit,10,success
9a.sql,0.00825,0.214634,0.222884,1,tee_join_enumerator.jn_generation_limit,10,success
9b.sql,0.0076760000000000005,1.507535,1.515211,1,tee_join_enumerator.jn_generation_limit,10,success
9c.sql,0.006123,0.352154,0.358277,1,tee_join_enumerator.jn_generation_limit,10,success
9d.sql,0.008236,1.988768,1.997004,1,tee_join_enumerator.jn_generation_limit,10,success
