query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,sev_io_inflation_alpha,sev_cache_size_scale,sev_spill_grace_ratio,sev_join_spill_beta,sev_join_fanout_beta,sev_join_fanout_threshold,sev_max_join_rows_factor,sev_join_rows_cap,sev_join_skip_rows,sev_small_table_threshold_pages,sev_max_pages_factor,sev_max_width_factor,sev_width_exponent,total_time_all_three,total_time_ce_jn,total_time_ce,total_time_cm_ce
10a.sql,0.43584399999999995,cm_ce,success,tee_cardinality_estimation.sev_width_exponent,1.5,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.5,0.449257,0.449044,0.44273700000000005,0.43584399999999995
10b.sql,0.25634700000000005,cm_ce,success,tee_cardinality_estimation.sev_width_exponent,1.5,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.5,0.261147,0.269818,0.26228999999999997,0.25634700000000005
10c.sql,1.6508239999999998,all_three,success,tee_cardinality_estimation.sev_width_exponent,1.5,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.5,1.6508239999999998,1.975598,1.815941,1.748761
11a.sql,0.055915000000000006,cm_ce,success,tee_cardinality_estimation.sev_width_exponent,1.5,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.5,0.17772600000000002,0.07254200000000001,0.072209,0.055915000000000006
11b.sql,0.030698000000000003,ce,success,tee_cardinality_estimation.sev_width_exponent,1.5,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.5,0.122396,0.035992,0.030698000000000003,0.037439
11c.sql,0.077457,all_three,success,tee_cardinality_estimation.sev_width_exponent,1.5,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.5,0.077457,0.197313,0.19851699999999997,0.594869
11d.sql,0.14991600000000002,cm_ce,success,tee_cardinality_estimation.sev_width_exponent,1.5,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.5,0.15839000000000003,0.180763,0.161977,0.14991600000000002
12a.sql,0.17198000000000002,cm_ce,success,tee_cardinality_estimation.sev_width_exponent,1.5,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.5,0.18270699999999998,0.185048,0.182932,0.17198000000000002
12b.sql,0.083072,cm_ce,success,tee_cardinality_estimation.sev_width_exponent,1.5,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.5,0.091598,0.09008300000000001,0.086023,0.083072
12c.sql,0.562045,ce,success,tee_cardinality_estimation.sev_width_exponent,1.5,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.5,0.6134000000000001,0.591714,0.562045,0.609312
13a.sql,1.034451,ce_jn,success,tee_cardinality_estimation.sev_width_exponent,1.5,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.5,1.262713,1.034451,1.084639,1.293251
13b.sql,0.519343,ce,success,tee_cardinality_estimation.sev_width_exponent,1.5,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.5,0.59904,0.5408229999999999,0.519343,0.567578
13c.sql,0.49107700000000004,ce,success,tee_cardinality_estimation.sev_width_exponent,1.5,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.5,0.6133949999999999,0.524374,0.49107700000000004,0.547779
13d.sql,1.5270700000000001,ce_jn,success,tee_cardinality_estimation.sev_width_exponent,1.5,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.5,1.850793,1.5270700000000001,1.656377,1.998103
