query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,sev_io_inflation_alpha,sev_cache_size_scale,sev_spill_grace_ratio,sev_join_spill_beta,sev_join_fanout_beta,sev_join_fanout_threshold,sev_max_join_rows_factor,sev_join_rows_cap,sev_join_skip_rows,sev_small_table_threshold_pages,sev_max_pages_factor,sev_max_width_factor,sev_width_exponent,total_time_all_three,total_time_ce_jn,total_time_ce,total_time_cm_ce
10a.sql,0.40978299999999995,cm_ce,success,tee_cardinality_estimation.sev_small_table_threshold_pages,1000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,1000,10.0,4.0,1.2,0.456615,0.45390899999999995,0.451178,0.40978299999999995
10b.sql,0.25293699999999997,cm_ce,success,tee_cardinality_estimation.sev_small_table_threshold_pages,1000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,1000,10.0,4.0,1.2,0.260531,0.26577999999999996,0.25979599999999997,0.25293699999999997
10c.sql,1.659155,all_three,success,tee_cardinality_estimation.sev_small_table_threshold_pages,1000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,1000,10.0,4.0,1.2,1.659155,1.9333639999999999,1.800234,1.7583229999999999
11a.sql,0.054891999999999996,cm_ce,success,tee_cardinality_estimation.sev_small_table_threshold_pages,1000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,1000,10.0,4.0,1.2,0.177256,0.070827,0.072723,0.054891999999999996
11b.sql,0.030141,ce,success,tee_cardinality_estimation.sev_small_table_threshold_pages,1000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,1000,10.0,4.0,1.2,0.132764,0.035503,0.030141,0.035679
11c.sql,0.066608,all_three,success,tee_cardinality_estimation.sev_small_table_threshold_pages,1000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,1000,10.0,4.0,1.2,0.066608,0.192152,0.20436999999999997,0.619783
11d.sql,0.140687,cm_ce,success,tee_cardinality_estimation.sev_small_table_threshold_pages,1000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,1000,10.0,4.0,1.2,0.149225,0.155981,0.15503999999999998,0.140687
12a.sql,0.159226,cm_ce,success,tee_cardinality_estimation.sev_small_table_threshold_pages,1000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,1000,10.0,4.0,1.2,0.17958500000000002,0.17211400000000002,0.18242599999999998,0.159226
12b.sql,0.085655,ce_jn,success,tee_cardinality_estimation.sev_small_table_threshold_pages,1000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,1000,10.0,4.0,1.2,0.09246399999999999,0.085655,0.08713399999999999,0.08751899999999999
12c.sql,0.560755,ce,success,tee_cardinality_estimation.sev_small_table_threshold_pages,1000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,1000,10.0,4.0,1.2,0.60973,0.5924800000000001,0.560755,0.61345
13a.sql,1.06078,ce_jn,success,tee_cardinality_estimation.sev_small_table_threshold_pages,1000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,1000,10.0,4.0,1.2,1.2610629999999998,1.06078,1.088323,1.275637
13b.sql,0.522062,ce_jn,success,tee_cardinality_estimation.sev_small_table_threshold_pages,1000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,1000,10.0,4.0,1.2,0.634226,0.522062,0.523761,0.61274
13c.sql,0.510402,ce_jn,success,tee_cardinality_estimation.sev_small_table_threshold_pages,1000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,1000,10.0,4.0,1.2,0.604275,0.510402,0.515982,0.558697
13d.sql,1.530845,ce_jn,success,tee_cardinality_estimation.sev_small_table_threshold_pages,1000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,1000,10.0,4.0,1.2,1.852687,1.530845,1.710404,1.945258
14a.sql,0.35321400000000003,cm_ce,success,tee_cardinality_estimation.sev_small_table_threshold_pages,1000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,1000,10.0,4.0,1.2,1.209084,0.375396,0.375038,0.35321400000000003
14b.sql,0.148756,ce,success,tee_cardinality_estimation.sev_small_table_threshold_pages,1000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,1000,10.0,4.0,1.2,0.181417,0.15415399999999999,0.148756,0.553578
14c.sql,0.616437,all_three,success,tee_cardinality_estimation.sev_small_table_threshold_pages,1000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,1000,10.0,4.0,1.2,0.616437,0.6762440000000001,0.653777,0.6404380000000001
15a.sql,0.265682,ce_jn,success,tee_cardinality_estimation.sev_small_table_threshold_pages,1000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,1000,10.0,4.0,1.2,0.284788,0.265682,0.28238699999999994,0.28262600000000004
15b.sql,0.041615,ce,success,tee_cardinality_estimation.sev_small_table_threshold_pages,1000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,1000,10.0,4.0,1.2,0.05314100000000001,0.045756000000000005,0.041615,0.053949000000000004
15c.sql,0.522417,ce,success,tee_cardinality_estimation.sev_small_table_threshold_pages,1000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,1000,10.0,4.0,1.2,0.75552,0.5263880000000001,0.522417,0.732987
