query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,sev_io_inflation_alpha,sev_cache_size_scale,sev_spill_grace_ratio,sev_join_spill_beta,sev_join_fanout_beta,sev_join_fanout_threshold,sev_max_join_rows_factor,sev_join_rows_cap,sev_join_skip_rows,sev_small_table_threshold_pages,sev_max_pages_factor,sev_max_width_factor,sev_width_exponent,total_time_all_three,total_time_ce_jn,total_time_ce,total_time_cm_ce
10a.sql,0.43782999999999994,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.449843,0.45322500000000004,0.448907,0.43782999999999994
10b.sql,0.25637699999999997,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.26573,0.267544,0.25637699999999997,0.261119
10c.sql,1.656125,all_three,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,1.656125,1.683183,1.824253,1.7696820000000002
11a.sql,0.060053,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.16838299999999998,0.069536,0.072326,0.060053
11b.sql,0.027802,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.114728,0.034034,0.027802,0.031229
11c.sql,0.074728,all_three,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.074728,0.18304099999999998,0.183035,0.590993
11d.sql,0.152736,all_three,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.152736,0.163575,0.167916,0.16056199999999998
12a.sql,0.164162,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.16932,0.190476,0.164162,0.17192
12b.sql,0.086031,ce_jn,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.087993,0.086031,0.087572,0.086859
12c.sql,0.540677,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.60766,0.5801919999999999,0.540677,0.60649
13a.sql,1.059376,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,1.288747,1.0911849999999998,1.059376,1.253752
13b.sql,0.489328,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.622992,0.5321589999999999,0.489328,0.589699
13c.sql,0.506737,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.5952329999999999,0.51794,0.506737,0.571799
13d.sql,1.54668,ce_jn,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,1.8679849999999998,1.54668,1.679858,1.950133
14a.sql,0.359025,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,1.1681730000000001,0.373989,0.37725,0.359025
14b.sql,0.1514,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.18133300000000002,0.155139,0.1514,0.565841
14c.sql,0.617373,all_three,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.617373,0.6963929999999999,0.646313,0.6572359999999999
15a.sql,0.26606399999999997,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.286111,0.281072,0.26606399999999997,0.283318
15b.sql,0.043298,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.047786999999999996,0.043528,0.04346,0.043298
15c.sql,0.512903,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.742602,0.5210750000000001,0.512903,0.720818
15d.sql,0.494893,ce_jn,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.736241,0.494893,0.5819580000000001,0.7383629999999999
16a.sql,0.22606500000000002,ce_jn,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.250384,0.22606500000000002,0.22697799999999999,0.426853
16b.sql,11.28461,all_three,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,11.28461,19.115478999999997,19.369759,11.828364
16c.sql,1.067594,all_three,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,1.067594,1.599368,1.5696539999999999,1.07595
16d.sql,0.8758720000000001,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.9157200000000001,1.283919,1.309228,0.8758720000000001
17a.sql,8.833431000000001,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,9.226692,10.391369000000001,10.722774999999999,8.833431000000001
17b.sql,8.39033,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,8.445996000000001,9.138306,8.992051,8.39033
17c.sql,8.168317,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,8.230831999999998,8.886578,8.85709,8.168317
17d.sql,8.160971,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,8.321396,8.973574000000001,9.050184,8.160971
17e.sql,7.862592,all_three,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,7.862592,11.458046999999999,11.972845000000001,7.869795999999999
17f.sql,9.055716,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,9.480820999999999,11.121833,11.190446,9.055716
18a.sql,4.4156830000000005,ce_jn,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,4.436316000000001,4.4156830000000005,4.456447000000001,4.587098
18b.sql,0.176784,ce_jn,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.35957100000000003,0.176784,0.188519,0.177124
18c.sql,5.655151000000001,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,5.7358210000000005,5.879362,5.655151000000001,5.657487
19a.sql,0.2244,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,3.381019,0.24182700000000001,0.2244,0.224539
19b.sql,0.116524,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.45940800000000004,0.128511,0.12413400000000001,0.116524
19c.sql,1.182343,all_three,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,1.182343,1.186246,1.450753,1.201899
19d.sql,2.689765,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,2.831268,4.967615,4.883044000000001,2.689765
1a.sql,0.08193,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.082177,0.085396,0.08193,0.08488000000000001
1b.sql,0.072922,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.078209,0.079958,0.074067,0.072922
1c.sql,0.076933,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.084106,0.09003300000000002,0.08295699999999999,0.076933
1d.sql,0.075286,ce_jn,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.077399,0.075286,0.07759400000000001,0.078358
20a.sql,3.208943,ce_jn,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,4.814209999999999,3.208943,3.3419630000000002,5.148491
20b.sql,1.478311,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,1.5956439999999998,2.279746,2.627756,1.478311
20c.sql,1.2462440000000001,ce_jn,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,1.84115,1.2462440000000001,1.462104,1.681093
21a.sql,0.061691,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.33434400000000003,0.078708,0.08671999999999999,0.061691
21b.sql,0.043407,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.217339,0.066634,0.059637,0.043407
21c.sql,0.049026,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.254569,0.05887400000000001,0.068221,0.049026
22a.sql,0.388011,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.487438,0.539661,0.46993,0.388011
22b.sql,0.335427,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.374459,0.414766,0.34179600000000004,0.335427
22c.sql,0.583521,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,1.357358,0.92917,1.44526,0.583521
22d.sql,0.852739,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.856696,0.981536,0.896572,0.852739
23a.sql,0.256339,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.36563,0.353537,0.256339,0.314291
23b.sql,0.06817100000000001,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.103308,0.093691,0.06817100000000001,0.07177900000000001
23c.sql,0.35973900000000003,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.445241,0.42732800000000004,0.364585,0.35973900000000003
24a.sql,0.270102,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.34449799999999997,0.434937,0.542431,0.270102
24b.sql,0.129157,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.24002300000000004,0.212607,0.25791000000000003,0.129157
25a.sql,2.5734640000000004,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,4.280681,2.652387,2.5734640000000004,4.2441580000000005
25b.sql,0.265295,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,3.968629,0.343979,0.265295,3.987582
25c.sql,4.0947320000000005,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,5.37694,9.363975,8.888167999999999,4.0947320000000005
26a.sql,1.014497,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,1.153538,1.4238000000000002,1.302592,1.014497
26b.sql,0.18873900000000002,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,1.5363030000000002,0.369599,0.18873900000000002,0.239383
26c.sql,3.4659539999999995,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,3.5390420000000002,4.584499,4.259830000000001,3.4659539999999995
27a.sql,0.09235600000000001,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.182573,0.17366700000000002,0.09235600000000001,0.092751
27b.sql,0.081302,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.176336,0.17195,0.081302,0.08563
27c.sql,0.090806,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.160094,0.16356900000000002,0.09865099999999999,0.090806
28a.sql,0.8527,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,1.652578,1.329836,0.8929349999999999,0.8527
28b.sql,0.622335,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,1.226314,1.084025,0.622335,0.692996
28c.sql,0.786468,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,1.8899460000000001,1.251494,0.99507,0.786468
29a.sql,2.8825510000000003,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,27.918656,25.577414,3.036106,2.8825510000000003
29b.sql,2.6275639999999996,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,26.686159999999997,25.514075999999996,2.9125110000000003,2.6275639999999996
29c.sql,5.144533,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,32.76538,32.774945,8.565742,5.144533
2a.sql,0.39866599999999996,all_three,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.39866599999999996,0.45487900000000003,0.44407099999999994,0.40400800000000003
2b.sql,0.383709,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.38525,0.43479100000000004,0.448948,0.383709
2c.sql,0.40964,ce_jn,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.557335,0.40964,0.42366000000000004,0.55033
2d.sql,0.566613,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.571102,0.595863,0.589928,0.566613
30a.sql,0.52627,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,2.7464310000000003,3.9841200000000003,4.025862,0.52627
30b.sql,0.3915,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,4.8821390000000005,4.145551,0.3915,1.1035609999999998
30c.sql,3.5080910000000003,ce_jn,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,4.248836,3.5080910000000003,3.956532,4.152039
31a.sql,1.243081,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,5.275305,1.299051,1.243081,5.559311
31b.sql,0.359198,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,4.763307999999999,0.435439,0.359198,0.9847130000000001
31c.sql,1.3023509999999998,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,5.405587,1.34717,1.3023509999999998,4.5428999999999995
32a.sql,0.015639,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.019843,0.016984,0.015639,0.01754
32b.sql,0.13212,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.13636900000000002,0.133581,0.13212,0.140032
33a.sql,0.293474,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,1.061215,0.993851,0.293474,0.314172
33b.sql,0.26559499999999997,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,1.325521,1.205635,0.26559499999999997,0.296913
33c.sql,0.21262299999999998,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,1.067753,0.9903750000000001,0.21262299999999998,0.244487
3a.sql,0.149332,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.153146,0.16991399999999998,0.164012,0.149332
3b.sql,0.10351500000000001,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.114642,0.110193,0.104614,0.10351500000000001
3c.sql,0.244461,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.26855,0.30231699999999995,0.290195,0.244461
4a.sql,0.107163,ce_jn,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.117576,0.107163,0.110681,0.109449
4b.sql,0.05526,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.06726399999999999,0.05760900000000001,0.05526,0.073935
4c.sql,0.10559,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.10974700000000001,0.11624200000000001,0.12213199999999999,0.10559
5a.sql,0.104095,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.15088200000000002,0.13939100000000001,0.104095,0.108785
5b.sql,0.09568600000000001,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.5,3.0,0.5,0.25,0.32,0.6,2.7,4.5,1.1,12000,2000,10.0,4.0,1.2,0.111738,0.10966700000000001,0.097623,0.09568600000000001
