query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,sev_io_inflation_alpha,sev_cache_size_scale,sev_spill_grace_ratio,sev_join_spill_beta,sev_join_fanout_beta,sev_join_fanout_threshold,sev_max_join_rows_factor,sev_join_rows_cap,sev_join_skip_rows,sev_small_table_threshold_pages,sev_max_pages_factor,sev_max_width_factor,sev_width_exponent,total_time_all_three,total_time_ce_jn,total_time_ce,total_time_cm_ce
10a.sql,0.436398,cm_ce,success,tee_cardinality_estimation.sev_join_spill_beta,0.3,3.0,0.5,0.25,0.3,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.450655,0.458594,0.45395399999999997,0.436398
10b.sql,0.259493,cm_ce,success,tee_cardinality_estimation.sev_join_spill_beta,0.3,3.0,0.5,0.25,0.3,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.260586,0.273292,0.261431,0.259493
10c.sql,1.664858,all_three,success,tee_cardinality_estimation.sev_join_spill_beta,0.3,3.0,0.5,0.25,0.3,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,1.664858,1.950215,1.8283539999999998,1.786977
11a.sql,0.054348,cm_ce,success,tee_cardinality_estimation.sev_join_spill_beta,0.3,3.0,0.5,0.25,0.3,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.178134,0.071235,0.071486,0.054348
11b.sql,0.0302,ce,success,tee_cardinality_estimation.sev_join_spill_beta,0.3,3.0,0.5,0.25,0.3,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.12253,0.032507,0.0302,0.035899
11c.sql,0.073154,all_three,success,tee_cardinality_estimation.sev_join_spill_beta,0.3,3.0,0.5,0.25,0.3,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.073154,0.17714000000000002,0.17599099999999998,0.621446
11d.sql,0.14703,all_three,success,tee_cardinality_estimation.sev_join_spill_beta,0.3,3.0,0.5,0.25,0.3,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.14703,0.172023,0.151776,0.15766
12a.sql,0.160782,ce,success,tee_cardinality_estimation.sev_join_spill_beta,0.3,3.0,0.5,0.25,0.3,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.170615,0.174625,0.160782,0.174763
12b.sql,0.08318600000000001,ce,success,tee_cardinality_estimation.sev_join_spill_beta,0.3,3.0,0.5,0.25,0.3,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.084377,0.086079,0.08318600000000001,0.091303
12c.sql,0.5417510000000001,ce,success,tee_cardinality_estimation.sev_join_spill_beta,0.3,3.0,0.5,0.25,0.3,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.625107,0.5767819999999999,0.5417510000000001,0.620761
