query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,sev_io_inflation_alpha,sev_cache_size_scale,sev_spill_grace_ratio,sev_join_spill_beta,sev_join_fanout_beta,sev_join_fanout_threshold,sev_max_join_rows_factor,sev_join_rows_cap,sev_join_skip_rows,sev_small_table_threshold_pages,sev_max_pages_factor,sev_max_width_factor,sev_width_exponent,total_time_all_three,total_time_ce_jn,total_time_ce,total_time_cm_ce
10a.sql,0.424958,ce,success,tee_cardinality_estimation.sev_max_width_factor,6.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,6.0,1.2,0.43478799999999995,0.45302699999999996,0.424958,0.435095
10b.sql,0.243869,ce,success,tee_cardinality_estimation.sev_max_width_factor,6.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,6.0,1.2,0.26270699999999997,0.271071,0.243869,0.26187199999999994
10c.sql,1.655182,all_three,success,tee_cardinality_estimation.sev_max_width_factor,6.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,6.0,1.2,1.655182,1.943869,1.844254,1.752474
11a.sql,0.056599,cm_ce,success,tee_cardinality_estimation.sev_max_width_factor,6.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,6.0,1.2,0.171863,0.070922,0.07010200000000001,0.056599
11b.sql,0.029674,ce,success,tee_cardinality_estimation.sev_max_width_factor,6.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,6.0,1.2,0.129724,0.034756999999999996,0.029674,0.037725999999999996
11c.sql,0.076572,all_three,success,tee_cardinality_estimation.sev_max_width_factor,6.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,6.0,1.2,0.076572,0.176445,0.1798,0.6400899999999999
11d.sql,0.138464,all_three,success,tee_cardinality_estimation.sev_max_width_factor,6.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,6.0,1.2,0.138464,0.171564,0.18120099999999997,0.150084
12a.sql,0.17168500000000003,all_three,success,tee_cardinality_estimation.sev_max_width_factor,6.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,6.0,1.2,0.17168500000000003,0.184269,0.177373,0.17941900000000002
12b.sql,0.08262,cm_ce,success,tee_cardinality_estimation.sev_max_width_factor,6.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,6.0,1.2,0.096391,0.088922,0.08386300000000001,0.08262
12c.sql,0.546385,ce,success,tee_cardinality_estimation.sev_max_width_factor,6.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,6.0,1.2,0.5801789999999999,0.575143,0.546385,0.611055
13a.sql,1.072913,ce_jn,success,tee_cardinality_estimation.sev_max_width_factor,6.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,6.0,1.2,1.268414,1.072913,1.0990430000000002,1.27202
