query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,sev_io_inflation_alpha,sev_cache_size_scale,sev_spill_grace_ratio,sev_join_spill_beta,sev_join_fanout_beta,sev_join_fanout_threshold,sev_max_join_rows_factor,sev_join_rows_cap,sev_join_skip_rows,sev_small_table_threshold_pages,sev_max_pages_factor,sev_max_width_factor,sev_width_exponent,total_time_all_three,total_time_ce_jn,total_time_ce,total_time_cm_ce
10a.sql,0.43703800000000004,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.447387,0.460753,0.45830999999999994,0.43703800000000004
10b.sql,0.250454,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.265298,0.276589,0.250454,0.25639500000000004
10c.sql,1.650028,all_three,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,1.650028,1.954029,1.82863,1.764747
11a.sql,0.053120999999999995,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.17045500000000002,0.070276,0.06890199999999999,0.053120999999999995
11b.sql,0.031030000000000002,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.118557,0.034868,0.031030000000000002,0.036926
11c.sql,0.080948,all_three,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.080948,0.185895,0.186284,0.599997
11d.sql,0.140715,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.166157,0.158614,0.19262800000000002,0.140715
12a.sql,0.170234,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.170787,0.176085,0.17615,0.170234
12b.sql,0.083161,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.087697,0.086923,0.083161,0.08350700000000001
12c.sql,0.5758070000000001,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.628508,0.578753,0.5758070000000001,0.615579
13a.sql,1.05913,ce_jn,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,1.269457,1.05913,1.102149,1.271684
13b.sql,0.515657,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.6379929999999999,0.553329,0.515657,0.577022
13c.sql,0.5096930000000001,ce_jn,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.5926530000000001,0.5096930000000001,0.512141,0.5863550000000001
13d.sql,1.5350719999999998,ce_jn,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,1.8658460000000001,1.5350719999999998,1.667791,1.9818179999999999
14a.sql,0.35812900000000003,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,1.1706139999999998,0.37734500000000004,0.381712,0.35812900000000003
14b.sql,0.15258499999999997,ce_jn,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.178446,0.15258499999999997,0.15480899999999997,0.5601689999999999
14c.sql,0.615976,all_three,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.615976,0.689217,0.642071,0.646305
15a.sql,0.27253299999999997,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.286047,0.289537,0.286375,0.27253299999999997
15b.sql,0.042114,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.045118,0.047583,0.042152999999999996,0.042114
15c.sql,0.509041,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.752223,0.527973,0.509041,0.708175
15d.sql,0.513682,ce_jn,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.734424,0.513682,0.5795140000000001,0.7334839999999999
16a.sql,0.21760900000000002,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.24497499999999997,0.231139,0.21760900000000002,0.427204
16b.sql,11.309239,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,11.830854,19.493774,19.412419999999997,11.309239
16c.sql,1.054579,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,1.061508,1.6235289999999998,1.5698860000000001,1.054579
16d.sql,0.884493,all_three,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.884493,1.292992,1.236474,0.9427180000000001
17a.sql,8.623067,all_three,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,8.623067,10.593077999999998,10.839806000000001,9.101567
17b.sql,8.236514000000001,all_three,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,8.236514000000001,9.088417,9.080964,8.310764
17c.sql,7.8701360000000005,all_three,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,7.8701360000000005,9.062807,8.993814999999998,8.077518
17d.sql,7.962108999999999,all_three,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,7.962108999999999,9.241535,8.776795,8.190749
17e.sql,7.446239,all_three,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,7.446239,11.645931999999998,11.697462,7.822996
17f.sql,8.900986,all_three,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,8.900986,11.248944,11.146771,9.397225
18a.sql,4.431169000000001,ce_jn,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,4.433459000000001,4.431169000000001,4.440712,4.538695
18b.sql,0.17361600000000002,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.336795,0.187617,0.17361600000000002,0.18067199999999997
18c.sql,5.645173000000001,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,5.737722000000001,5.894221,5.645173000000001,5.708601
19a.sql,0.216907,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,3.394091,0.242431,0.216907,0.22564100000000004
19b.sql,0.112231,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.43775600000000003,0.121146,0.112231,0.11709699999999999
19c.sql,1.187394,ce_jn,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,1.19574,1.187394,1.455611,1.218382
19d.sql,2.746064,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,2.8983869999999996,4.930693,4.787679,2.746064
1a.sql,0.085802,ce_jn,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.094421,0.085802,0.09029899999999999,0.092205
1b.sql,0.073077,all_three,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.073077,0.080558,0.07843499999999999,0.074167
1c.sql,0.079287,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.080831,0.082592,0.08664899999999999,0.079287
1d.sql,0.07560299999999999,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.075907,0.08059999999999999,0.07913400000000001,0.07560299999999999
20a.sql,3.231154,ce_jn,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,4.815608,3.231154,3.4449609999999997,5.121512000000001
20b.sql,1.386727,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,1.597022,2.287282,2.700322,1.386727
20c.sql,1.295976,ce_jn,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,1.7796130000000001,1.295976,1.4372470000000002,1.5874229999999998
21a.sql,0.059265000000000005,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.307234,0.07813,0.08684599999999999,0.059265000000000005
21b.sql,0.043147,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.227209,0.055335999999999996,0.058357,0.043147
21c.sql,0.046749,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.253949,0.063061,0.064908,0.046749
22a.sql,0.405364,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.523628,0.547301,0.47061699999999995,0.405364
22b.sql,0.336217,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.37612,0.408628,0.338204,0.336217
22c.sql,0.585858,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,1.3666440000000002,0.9609089999999999,1.415675,0.585858
22d.sql,0.8431259999999999,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.855422,0.970006,0.8958339999999999,0.8431259999999999
23a.sql,0.25536800000000004,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.37255299999999997,0.33968,0.25536800000000004,0.31001
23b.sql,0.066287,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.10209499999999999,0.08967900000000001,0.066287,0.070376
23c.sql,0.355898,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.444528,0.448123,0.372125,0.355898
24a.sql,0.27305199999999996,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.338796,0.439399,0.555222,0.27305199999999996
24b.sql,0.138272,cm_ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,0.24098999999999998,0.199937,0.286485,0.138272
25a.sql,2.613166,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,4.253603999999999,2.7145619999999995,2.613166,4.268768000000001
25b.sql,0.263507,ce,success,tee_cardinality_estimation.sev_max_join_rows_factor,4.0,3.0,0.5,0.25,0.32,0.6,2.7,4.0,1.1,12000,2000,10.0,4.0,1.2,3.982175,0.38488700000000003,0.263507,3.923536
