query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,sev_io_inflation_alpha,sev_cache_size_scale,sev_spill_grace_ratio,sev_join_spill_beta,sev_join_fanout_beta,sev_join_fanout_threshold,sev_max_join_rows_factor,sev_join_rows_cap,sev_join_skip_rows,sev_small_table_threshold_pages,sev_max_pages_factor,sev_max_width_factor,sev_width_exponent,total_time_all_three,total_time_ce_jn,total_time_ce,total_time_cm_ce
10a.sql,0.430786,cm_ce,success,tee_cardinality_estimation.sev_join_fanout_threshold,2.9,3.0,0.5,0.25,0.32,0.6,2.9,3.5,1.1,12000,2000,10.0,4.0,1.2,0.458052,0.452522,0.45296600000000004,0.430786
10b.sql,0.253248,cm_ce,success,tee_cardinality_estimation.sev_join_fanout_threshold,2.9,3.0,0.5,0.25,0.32,0.6,2.9,3.5,1.1,12000,2000,10.0,4.0,1.2,0.266789,0.264847,0.26160700000000003,0.253248
10c.sql,1.656239,all_three,success,tee_cardinality_estimation.sev_join_fanout_threshold,2.9,3.0,0.5,0.25,0.32,0.6,2.9,3.5,1.1,12000,2000,10.0,4.0,1.2,1.656239,1.944231,1.817487,1.739897
11a.sql,0.05621999999999999,cm_ce,success,tee_cardinality_estimation.sev_join_fanout_threshold,2.9,3.0,0.5,0.25,0.32,0.6,2.9,3.5,1.1,12000,2000,10.0,4.0,1.2,0.17573499999999997,0.065055,0.074263,0.05621999999999999
11b.sql,0.030698000000000003,ce,success,tee_cardinality_estimation.sev_join_fanout_threshold,2.9,3.0,0.5,0.25,0.32,0.6,2.9,3.5,1.1,12000,2000,10.0,4.0,1.2,0.124349,0.034907,0.030698000000000003,0.033576
11c.sql,0.073091,all_three,success,tee_cardinality_estimation.sev_join_fanout_threshold,2.9,3.0,0.5,0.25,0.32,0.6,2.9,3.5,1.1,12000,2000,10.0,4.0,1.2,0.073091,0.183947,0.18653300000000003,0.5914260000000001
11d.sql,0.132539,cm_ce,success,tee_cardinality_estimation.sev_join_fanout_threshold,2.9,3.0,0.5,0.25,0.32,0.6,2.9,3.5,1.1,12000,2000,10.0,4.0,1.2,0.164246,0.170593,0.171964,0.132539
12a.sql,0.16631400000000002,ce_jn,success,tee_cardinality_estimation.sev_join_fanout_threshold,2.9,3.0,0.5,0.25,0.32,0.6,2.9,3.5,1.1,12000,2000,10.0,4.0,1.2,0.180869,0.16631400000000002,0.187806,0.167691
12b.sql,0.081972,ce,success,tee_cardinality_estimation.sev_join_fanout_threshold,2.9,3.0,0.5,0.25,0.32,0.6,2.9,3.5,1.1,12000,2000,10.0,4.0,1.2,0.08780199999999999,0.089977,0.081972,0.086868
12c.sql,0.56247,ce_jn,success,tee_cardinality_estimation.sev_join_fanout_threshold,2.9,3.0,0.5,0.25,0.32,0.6,2.9,3.5,1.1,12000,2000,10.0,4.0,1.2,0.575516,0.56247,0.573362,0.593323
13a.sql,1.0842829999999999,ce_jn,success,tee_cardinality_estimation.sev_join_fanout_threshold,2.9,3.0,0.5,0.25,0.32,0.6,2.9,3.5,1.1,12000,2000,10.0,4.0,1.2,1.284214,1.0842829999999999,1.094004,1.27538
13b.sql,0.515182,ce,success,tee_cardinality_estimation.sev_join_fanout_threshold,2.9,3.0,0.5,0.25,0.32,0.6,2.9,3.5,1.1,12000,2000,10.0,4.0,1.2,0.6189970000000001,0.538138,0.515182,0.604073
