query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,sev_io_inflation_alpha,sev_cache_size_scale,sev_spill_grace_ratio,sev_join_spill_beta,sev_join_fanout_beta,sev_join_fanout_threshold,sev_max_join_rows_factor,sev_join_rows_cap,sev_join_skip_rows,sev_small_table_threshold_pages,sev_max_pages_factor,sev_max_width_factor,sev_width_exponent,total_time_all_three,total_time_ce_jn,total_time_ce,total_time_cm_ce
10a.sql,0.43675800000000004,ce,success,tee_cardinality_estimation.sev_join_fanout_beta,0.5,3.0,0.5,0.25,0.32,0.5,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.45803099999999997,0.45022700000000004,0.43675800000000004,0.441685
10b.sql,0.238006,all_three,success,tee_cardinality_estimation.sev_join_fanout_beta,0.5,3.0,0.5,0.25,0.32,0.5,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.238006,0.250991,0.257744,0.258727
10c.sql,1.659361,all_three,success,tee_cardinality_estimation.sev_join_fanout_beta,0.5,3.0,0.5,0.25,0.32,0.5,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,1.659361,1.9476689999999999,1.8199899999999998,1.7422309999999999
11a.sql,0.05638,cm_ce,success,tee_cardinality_estimation.sev_join_fanout_beta,0.5,3.0,0.5,0.25,0.32,0.5,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.176738,0.070357,0.074343,0.05638
11b.sql,0.032394,ce,success,tee_cardinality_estimation.sev_join_fanout_beta,0.5,3.0,0.5,0.25,0.32,0.5,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.12545800000000001,0.033885,0.032394,0.03846
11c.sql,0.069363,all_three,success,tee_cardinality_estimation.sev_join_fanout_beta,0.5,3.0,0.5,0.25,0.32,0.5,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.069363,0.189455,0.184161,0.5929239999999999
11d.sql,0.15601900000000002,ce_jn,success,tee_cardinality_estimation.sev_join_fanout_beta,0.5,3.0,0.5,0.25,0.32,0.5,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.16489399999999999,0.15601900000000002,0.18313000000000001,0.16150799999999998
12a.sql,0.172439,cm_ce,success,tee_cardinality_estimation.sev_join_fanout_beta,0.5,3.0,0.5,0.25,0.32,0.5,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.175269,0.17614999999999997,0.185476,0.172439
12b.sql,0.07769,cm_ce,success,tee_cardinality_estimation.sev_join_fanout_beta,0.5,3.0,0.5,0.25,0.32,0.5,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.08692599999999999,0.08803300000000001,0.08636100000000001,0.07769
12c.sql,0.556476,ce,success,tee_cardinality_estimation.sev_join_fanout_beta,0.5,3.0,0.5,0.25,0.32,0.5,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.582744,0.593423,0.556476,0.612197
13a.sql,1.0861359999999998,ce,success,tee_cardinality_estimation.sev_join_fanout_beta,0.5,3.0,0.5,0.25,0.32,0.5,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,1.244984,1.095489,1.0861359999999998,1.2512699999999999
13b.sql,0.518877,ce,success,tee_cardinality_estimation.sev_join_fanout_beta,0.5,3.0,0.5,0.25,0.32,0.5,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.614095,0.530501,0.518877,0.54823
13c.sql,0.503161,ce,success,tee_cardinality_estimation.sev_join_fanout_beta,0.5,3.0,0.5,0.25,0.32,0.5,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.6019180000000001,0.52752,0.503161,0.5692349999999999
13d.sql,1.561108,ce_jn,success,tee_cardinality_estimation.sev_join_fanout_beta,0.5,3.0,0.5,0.25,0.32,0.5,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,1.838263,1.561108,1.694577,1.976626
14a.sql,0.364137,cm_ce,success,tee_cardinality_estimation.sev_join_fanout_beta,0.5,3.0,0.5,0.25,0.32,0.5,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,1.2159250000000001,0.373269,0.384478,0.364137
14b.sql,0.14896199999999998,ce,success,tee_cardinality_estimation.sev_join_fanout_beta,0.5,3.0,0.5,0.25,0.32,0.5,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.190867,0.157161,0.14896199999999998,0.560367
14c.sql,0.631605,ce,success,tee_cardinality_estimation.sev_join_fanout_beta,0.5,3.0,0.5,0.25,0.32,0.5,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.638204,0.6772959999999999,0.631605,0.647114
15a.sql,0.278056,ce,success,tee_cardinality_estimation.sev_join_fanout_beta,0.5,3.0,0.5,0.25,0.32,0.5,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.291438,0.28440099999999996,0.278056,0.27883500000000006
15b.sql,0.040826,ce,success,tee_cardinality_estimation.sev_join_fanout_beta,0.5,3.0,0.5,0.25,0.32,0.5,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.051466,0.044256000000000004,0.040826,0.046431
15c.sql,0.49298099999999995,ce,success,tee_cardinality_estimation.sev_join_fanout_beta,0.5,3.0,0.5,0.25,0.32,0.5,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.7314309999999999,0.5250009999999999,0.49298099999999995,0.715398
15d.sql,0.48119900000000004,ce_jn,success,tee_cardinality_estimation.sev_join_fanout_beta,0.5,3.0,0.5,0.25,0.32,0.5,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.7451070000000001,0.48119900000000004,0.584748,0.701397
16a.sql,0.217645,ce,success,tee_cardinality_estimation.sev_join_fanout_beta,0.5,3.0,0.5,0.25,0.32,0.5,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.260095,0.227242,0.217645,0.439681
16b.sql,11.789711,cm_ce,success,tee_cardinality_estimation.sev_join_fanout_beta,0.5,3.0,0.5,0.25,0.32,0.5,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,11.984019,19.558839,19.080462999999998,11.789711
16c.sql,1.0921109999999998,cm_ce,success,tee_cardinality_estimation.sev_join_fanout_beta,0.5,3.0,0.5,0.25,0.32,0.5,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,1.1098309999999998,1.602268,1.5777720000000002,1.0921109999999998
16d.sql,0.9012070000000001,cm_ce,success,tee_cardinality_estimation.sev_join_fanout_beta,0.5,3.0,0.5,0.25,0.32,0.5,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.9669589999999999,1.292136,1.267921,0.9012070000000001
17a.sql,8.919855,all_three,success,tee_cardinality_estimation.sev_join_fanout_beta,0.5,3.0,0.5,0.25,0.32,0.5,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,8.919855,10.375248,10.746977999999999,9.050842
17b.sql,8.083452,all_three,success,tee_cardinality_estimation.sev_join_fanout_beta,0.5,3.0,0.5,0.25,0.32,0.5,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,8.083452,9.081902999999999,9.228160999999998,8.377108000000002
17c.sql,7.903198000000001,all_three,success,tee_cardinality_estimation.sev_join_fanout_beta,0.5,3.0,0.5,0.25,0.32,0.5,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,7.903198000000001,8.928636,8.939286,8.145493
