query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,sev_io_inflation_alpha,sev_cache_size_scale,sev_spill_grace_ratio,sev_join_spill_beta,sev_join_fanout_beta,sev_join_fanout_threshold,sev_max_join_rows_factor,sev_join_rows_cap,sev_join_skip_rows,sev_small_table_threshold_pages,sev_max_pages_factor,sev_max_width_factor,sev_width_exponent,total_time_all_three,total_time_ce_jn,total_time_ce,total_time_cm_ce
10a.sql,0.43089,ce,success,tee_cardinality_estimation.sev_cache_size_scale,0.4,3.0,0.4,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.45278100000000004,0.464665,0.43089,0.44865000000000005
10b.sql,0.25148299999999996,cm_ce,success,tee_cardinality_estimation.sev_cache_size_scale,0.4,3.0,0.4,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.263301,0.263491,0.271688,0.25148299999999996
10c.sql,1.6591310000000001,all_three,success,tee_cardinality_estimation.sev_cache_size_scale,0.4,3.0,0.4,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,1.6591310000000001,1.945536,1.786881,1.7797409999999998
11a.sql,0.060273,cm_ce,success,tee_cardinality_estimation.sev_cache_size_scale,0.4,3.0,0.4,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.17842000000000002,0.06753,0.07240300000000001,0.060273
11b.sql,0.028103000000000003,ce,success,tee_cardinality_estimation.sev_cache_size_scale,0.4,3.0,0.4,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.120893,0.034989,0.028103000000000003,0.034064000000000004
11c.sql,0.071814,all_three,success,tee_cardinality_estimation.sev_cache_size_scale,0.4,3.0,0.4,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.071814,0.202907,0.192934,0.5979159999999999
11d.sql,0.150613,all_three,success,tee_cardinality_estimation.sev_cache_size_scale,0.4,3.0,0.4,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.150613,0.19067,0.17324,0.17290299999999997
12a.sql,0.172258,all_three,success,tee_cardinality_estimation.sev_cache_size_scale,0.4,3.0,0.4,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.172258,0.17373000000000002,0.183314,0.176755
12b.sql,0.08366099999999999,ce,success,tee_cardinality_estimation.sev_cache_size_scale,0.4,3.0,0.4,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.09565299999999999,0.10207,0.08366099999999999,0.09345600000000001
12c.sql,0.54525,ce_jn,success,tee_cardinality_estimation.sev_cache_size_scale,0.4,3.0,0.4,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.631971,0.54525,0.5607169999999999,0.596225
13a.sql,1.06669,ce_jn,success,tee_cardinality_estimation.sev_cache_size_scale,0.4,3.0,0.4,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,1.260389,1.06669,1.1112900000000001,1.30762
13b.sql,0.528572,ce_jn,success,tee_cardinality_estimation.sev_cache_size_scale,0.4,3.0,0.4,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.613507,0.528572,0.528739,0.5810850000000001
13c.sql,0.514148,ce,success,tee_cardinality_estimation.sev_cache_size_scale,0.4,3.0,0.4,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.602334,0.515955,0.514148,0.5635450000000001
13d.sql,1.516831,ce_jn,success,tee_cardinality_estimation.sev_cache_size_scale,0.4,3.0,0.4,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,1.8438480000000002,1.516831,1.708702,1.968553
14a.sql,0.36318300000000003,cm_ce,success,tee_cardinality_estimation.sev_cache_size_scale,0.4,3.0,0.4,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,1.2155890000000003,0.38127,0.37509000000000003,0.36318300000000003
14b.sql,0.15245299999999998,ce,success,tee_cardinality_estimation.sev_cache_size_scale,0.4,3.0,0.4,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.18692299999999998,0.164703,0.15245299999999998,0.5612440000000001
14c.sql,0.632621,all_three,success,tee_cardinality_estimation.sev_cache_size_scale,0.4,3.0,0.4,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.632621,0.696511,0.6456149999999999,0.654139
15a.sql,0.26965300000000003,cm_ce,success,tee_cardinality_estimation.sev_cache_size_scale,0.4,3.0,0.4,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.28481199999999995,0.304389,0.281038,0.26965300000000003
15b.sql,0.041264999999999996,ce,success,tee_cardinality_estimation.sev_cache_size_scale,0.4,3.0,0.4,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.051713,0.047902,0.041264999999999996,0.045791000000000005
15c.sql,0.5107309999999999,ce,success,tee_cardinality_estimation.sev_cache_size_scale,0.4,3.0,0.4,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.731501,0.52372,0.5107309999999999,0.715557
15d.sql,0.491935,ce_jn,success,tee_cardinality_estimation.sev_cache_size_scale,0.4,3.0,0.4,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.749006,0.491935,0.577955,0.72422
16a.sql,0.226917,ce_jn,success,tee_cardinality_estimation.sev_cache_size_scale,0.4,3.0,0.4,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.268088,0.226917,0.23134700000000002,0.42451500000000003
16b.sql,11.2782,cm_ce,success,tee_cardinality_estimation.sev_cache_size_scale,0.4,3.0,0.4,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,11.812814,19.235433,19.658711,11.2782
16c.sql,1.114587,all_three,success,tee_cardinality_estimation.sev_cache_size_scale,0.4,3.0,0.4,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,1.114587,1.607339,1.605249,1.146846
16d.sql,0.876141,cm_ce,success,tee_cardinality_estimation.sev_cache_size_scale,0.4,3.0,0.4,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.946656,1.288767,1.271533,0.876141
