query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,sev_io_inflation_alpha,sev_cache_size_scale,sev_spill_grace_ratio,sev_join_spill_beta,sev_join_fanout_beta,sev_join_fanout_threshold,sev_max_join_rows_factor,sev_join_rows_cap,sev_join_skip_rows,sev_small_table_threshold_pages,sev_max_pages_factor,sev_max_width_factor,sev_width_exponent,total_time_all_three,total_time_ce_jn,total_time_ce,total_time_cm_ce
10a.sql,0.438322,ce_jn,success,tee_cardinality_estimation.sev_join_fanout_threshold,2.8,3.0,0.5,0.25,0.32,0.6,2.8,3.5,1.1,12000,2000,10.0,4.0,1.2,0.451383,0.438322,0.449886,0.441033
10b.sql,0.254538,ce,success,tee_cardinality_estimation.sev_join_fanout_threshold,2.8,3.0,0.5,0.25,0.32,0.6,2.8,3.5,1.1,12000,2000,10.0,4.0,1.2,0.255884,0.27117099999999994,0.254538,0.262663
10c.sql,1.641495,all_three,success,tee_cardinality_estimation.sev_join_fanout_threshold,2.8,3.0,0.5,0.25,0.32,0.6,2.8,3.5,1.1,12000,2000,10.0,4.0,1.2,1.641495,1.948302,1.803694,1.749984
11a.sql,0.050810999999999995,cm_ce,success,tee_cardinality_estimation.sev_join_fanout_threshold,2.8,3.0,0.5,0.25,0.32,0.6,2.8,3.5,1.1,12000,2000,10.0,4.0,1.2,0.176879,0.06857100000000001,0.07366600000000001,0.050810999999999995
11b.sql,0.030626999999999998,ce,success,tee_cardinality_estimation.sev_join_fanout_threshold,2.8,3.0,0.5,0.25,0.32,0.6,2.8,3.5,1.1,12000,2000,10.0,4.0,1.2,0.123137,0.031233999999999998,0.030626999999999998,0.035659
11c.sql,0.075517,all_three,success,tee_cardinality_estimation.sev_join_fanout_threshold,2.8,3.0,0.5,0.25,0.32,0.6,2.8,3.5,1.1,12000,2000,10.0,4.0,1.2,0.075517,0.183563,0.18070399999999998,0.59307
11d.sql,0.16262400000000002,cm_ce,success,tee_cardinality_estimation.sev_join_fanout_threshold,2.8,3.0,0.5,0.25,0.32,0.6,2.8,3.5,1.1,12000,2000,10.0,4.0,1.2,0.168075,0.16741299999999998,0.19096400000000002,0.16262400000000002
12a.sql,0.172905,all_three,success,tee_cardinality_estimation.sev_join_fanout_threshold,2.8,3.0,0.5,0.25,0.32,0.6,2.8,3.5,1.1,12000,2000,10.0,4.0,1.2,0.172905,0.17685299999999998,0.173403,0.177637
12b.sql,0.076721,ce,success,tee_cardinality_estimation.sev_join_fanout_threshold,2.8,3.0,0.5,0.25,0.32,0.6,2.8,3.5,1.1,12000,2000,10.0,4.0,1.2,0.08609000000000001,0.087631,0.076721,0.089997
12c.sql,0.5215179999999999,ce,success,tee_cardinality_estimation.sev_join_fanout_threshold,2.8,3.0,0.5,0.25,0.32,0.6,2.8,3.5,1.1,12000,2000,10.0,4.0,1.2,0.58353,0.6011350000000001,0.5215179999999999,0.5984320000000001
13a.sql,1.03237,ce_jn,success,tee_cardinality_estimation.sev_join_fanout_threshold,2.8,3.0,0.5,0.25,0.32,0.6,2.8,3.5,1.1,12000,2000,10.0,4.0,1.2,1.2776930000000002,1.03237,1.098273,1.279176
13b.sql,0.506704,ce,success,tee_cardinality_estimation.sev_join_fanout_threshold,2.8,3.0,0.5,0.25,0.32,0.6,2.8,3.5,1.1,12000,2000,10.0,4.0,1.2,0.6111249999999999,0.539763,0.506704,0.5512270000000001
13c.sql,0.49557,ce,success,tee_cardinality_estimation.sev_join_fanout_threshold,2.8,3.0,0.5,0.25,0.32,0.6,2.8,3.5,1.1,12000,2000,10.0,4.0,1.2,0.608273,0.507036,0.49557,0.580371
13d.sql,1.517867,ce_jn,success,tee_cardinality_estimation.sev_join_fanout_threshold,2.8,3.0,0.5,0.25,0.32,0.6,2.8,3.5,1.1,12000,2000,10.0,4.0,1.2,1.8504159999999998,1.517867,1.702436,2.007484
14a.sql,0.35340800000000006,cm_ce,success,tee_cardinality_estimation.sev_join_fanout_threshold,2.8,3.0,0.5,0.25,0.32,0.6,2.8,3.5,1.1,12000,2000,10.0,4.0,1.2,1.198159,0.3742960000000001,0.378211,0.35340800000000006
14b.sql,0.15200799999999998,ce_jn,success,tee_cardinality_estimation.sev_join_fanout_threshold,2.8,3.0,0.5,0.25,0.32,0.6,2.8,3.5,1.1,12000,2000,10.0,4.0,1.2,0.184744,0.15200799999999998,0.15249100000000002,0.556419
14c.sql,0.6404259999999999,all_three,success,tee_cardinality_estimation.sev_join_fanout_threshold,2.8,3.0,0.5,0.25,0.32,0.6,2.8,3.5,1.1,12000,2000,10.0,4.0,1.2,0.6404259999999999,0.694803,0.646109,0.6437
