query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,sev_io_inflation_alpha,sev_cache_size_scale,sev_spill_grace_ratio,sev_join_spill_beta,sev_join_fanout_beta,sev_join_fanout_threshold,sev_max_join_rows_factor,sev_join_rows_cap,sev_join_skip_rows,sev_small_table_threshold_pages,sev_max_pages_factor,sev_max_width_factor,sev_width_exponent,total_time_all_three,total_time_ce_jn,total_time_ce,total_time_cm_ce
10a.sql,0.42783499999999997,cm_ce,success,tee_cardinality_estimation.sev_max_width_factor,2.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,2.0,1.2,0.460174,0.450909,0.43945199999999995,0.42783499999999997
10b.sql,0.255392,ce_jn,success,tee_cardinality_estimation.sev_max_width_factor,2.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,2.0,1.2,0.258127,0.255392,0.26634,0.26205999999999996
10c.sql,1.6615170000000001,all_three,success,tee_cardinality_estimation.sev_max_width_factor,2.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,2.0,1.2,1.6615170000000001,1.9942969999999998,1.795599,1.765011
11a.sql,0.056622,cm_ce,success,tee_cardinality_estimation.sev_max_width_factor,2.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,2.0,1.2,0.176771,0.070694,0.073144,0.056622
11b.sql,0.031059,ce,success,tee_cardinality_estimation.sev_max_width_factor,2.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,2.0,1.2,0.130856,0.036124,0.031059,0.03687
11c.sql,0.07409299999999999,all_three,success,tee_cardinality_estimation.sev_max_width_factor,2.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,2.0,1.2,0.07409299999999999,0.200273,0.200657,0.593358
11d.sql,0.14487999999999998,all_three,success,tee_cardinality_estimation.sev_max_width_factor,2.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,2.0,1.2,0.14487999999999998,0.17924199999999998,0.169511,0.160721
12a.sql,0.16067399999999998,all_three,success,tee_cardinality_estimation.sev_max_width_factor,2.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,2.0,1.2,0.16067399999999998,0.177086,0.174527,0.175862
12b.sql,0.085167,cm_ce,success,tee_cardinality_estimation.sev_max_width_factor,2.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,2.0,1.2,0.091021,0.09426200000000001,0.08571699999999999,0.085167
12c.sql,0.5836939999999999,ce,success,tee_cardinality_estimation.sev_max_width_factor,2.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,2.0,1.2,0.634781,0.591423,0.5836939999999999,0.596219
13a.sql,1.097943,ce_jn,success,tee_cardinality_estimation.sev_max_width_factor,2.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,2.0,1.2,1.2554500000000002,1.097943,1.114292,1.274669
13b.sql,0.532031,ce,success,tee_cardinality_estimation.sev_max_width_factor,2.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,2.0,1.2,0.62887,0.546118,0.532031,0.584734
13c.sql,0.513607,ce,success,tee_cardinality_estimation.sev_max_width_factor,2.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,2.0,1.2,0.598249,0.527196,0.513607,0.5747950000000001
13d.sql,1.55226,ce_jn,success,tee_cardinality_estimation.sev_max_width_factor,2.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,2.0,1.2,1.8741240000000001,1.55226,1.642406,1.9714200000000002
14a.sql,0.34361200000000003,cm_ce,success,tee_cardinality_estimation.sev_max_width_factor,2.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,2.0,1.2,1.220311,0.372483,0.356552,0.34361200000000003
14b.sql,0.14468400000000003,ce,success,tee_cardinality_estimation.sev_max_width_factor,2.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,2.0,1.2,0.186057,0.15617499999999998,0.14468400000000003,0.557819
14c.sql,0.6241829999999999,ce,success,tee_cardinality_estimation.sev_max_width_factor,2.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,2.0,1.2,0.644807,0.7033400000000001,0.6241829999999999,0.657308
15a.sql,0.252382,cm_ce,success,tee_cardinality_estimation.sev_max_width_factor,2.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,2.0,1.2,0.28592999999999996,0.29111,0.279638,0.252382
15b.sql,0.041185,ce,success,tee_cardinality_estimation.sev_max_width_factor,2.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,2.0,1.2,0.049297999999999995,0.048653,0.041185,0.043409
15c.sql,0.499226,ce,success,tee_cardinality_estimation.sev_max_width_factor,2.0,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,2.0,1.2,0.741668,0.511431,0.499226,0.736387
