query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,sev_io_inflation_alpha,sev_cache_size_scale,sev_spill_grace_ratio,sev_join_spill_beta,sev_join_fanout_beta,sev_join_fanout_threshold,sev_max_join_rows_factor,sev_join_rows_cap,sev_join_skip_rows,sev_small_table_threshold_pages,sev_max_pages_factor,sev_max_width_factor,sev_width_exponent,total_time_all_three,total_time_ce_jn,total_time_ce,total_time_cm_ce
10a.sql,0.43840299999999993,ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,0.449135,0.44300599999999996,0.43840299999999993,0.452933
10b.sql,0.25620800000000005,cm_ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,0.258845,0.258768,0.262738,0.25620800000000005
10c.sql,1.7555040000000002,cm_ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,1.9268599999999998,1.937443,1.845218,1.7555040000000002
11a.sql,0.055428,cm_ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,0.178639,0.071367,0.072811,0.055428
11b.sql,0.027267,ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,0.123997,0.036174,0.027267,0.036673
11c.sql,0.06798,cm_ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,0.10046,0.078055,0.068077,0.06798
11d.sql,0.055853,cm_ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,0.077155,0.07992,0.07063900000000001,0.055853
12a.sql,0.15705199999999997,all_three,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,0.15705199999999997,0.1749,0.17910199999999998,0.17721900000000002
12b.sql,0.08629200000000001,all_three,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,0.08629200000000001,0.08646999999999999,0.087895,0.08713200000000001
12c.sql,0.5344450000000001,ce_jn,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,0.613944,0.5344450000000001,0.561995,0.602994
13a.sql,1.015075,ce_jn,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,1.2499479999999998,1.015075,1.084069,1.27827
13b.sql,0.519365,ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,0.627336,0.527899,0.519365,0.580341
13c.sql,0.502468,ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,0.609157,0.5267120000000001,0.502468,0.564605
13d.sql,1.599083,ce_jn,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,1.862687,1.599083,3.4831739999999995,1.994363
14a.sql,0.35925799999999997,cm_ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,1.1711260000000001,0.362126,0.359942,0.35925799999999997
14b.sql,0.146971,ce_jn,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,0.650953,0.146971,0.151483,0.5634859999999999
14c.sql,0.628711,ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,0.638876,0.667709,0.628711,0.643263
15a.sql,0.264158,cm_ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,0.28944899999999996,0.288276,0.285656,0.264158
15b.sql,0.042455999999999994,ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,0.05062,0.049283,0.042455999999999994,0.045606999999999995
15c.sql,0.5016959999999999,ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,0.7572780000000001,0.50586,0.5016959999999999,0.7150869999999999
15d.sql,0.49713599999999997,ce_jn,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,0.739245,0.49713599999999997,0.5627519999999999,0.509093
16a.sql,0.220861,ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,0.25150500000000003,0.22805599999999998,0.220861,0.414578
16b.sql,11.31903,cm_ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,11.50323,19.607685,18.889184,11.31903
16c.sql,1.0606790000000001,all_three,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,1.0606790000000001,1.630302,1.5986869999999997,1.1128820000000001
16d.sql,0.878335,all_three,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,0.878335,1.284641,1.276428,0.955653
17a.sql,8.988801,all_three,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,8.988801,10.599172,10.572023999999999,9.031058000000002
17b.sql,8.003563,cm_ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,8.306044,9.291184999999999,8.865212,8.003563
17c.sql,8.239758,all_three,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,8.239758,8.937737,8.965656000000001,8.343651000000001
17d.sql,8.245568,cm_ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,8.319438,9.113880000000002,8.934569,8.245568
17e.sql,7.722699,all_three,success,tee_cardinality_estimation.sev_join_rows_cap,1.3,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.3,12000,2000,10.0,4.0,1.2,7.722699,11.709999,11.72867,7.773764
