query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,sev_io_inflation_alpha,sev_cache_size_scale,sev_spill_grace_ratio,sev_join_spill_beta,sev_join_fanout_beta,sev_join_fanout_threshold,sev_max_join_rows_factor,sev_join_rows_cap,sev_join_skip_rows,sev_small_table_threshold_pages,sev_max_pages_factor,sev_max_width_factor,sev_width_exponent,total_time_all_three,total_time_ce_jn,total_time_ce,total_time_cm_ce
10a.sql,0.41284400000000004,all_three,success,tee_cardinality_estimation.sev_join_spill_beta,0.36,3.0,0.5,0.25,0.36,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.41284400000000004,0.444822,0.43993,0.432961
10b.sql,0.255532,ce,success,tee_cardinality_estimation.sev_join_spill_beta,0.36,3.0,0.5,0.25,0.36,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.25923799999999997,0.268091,0.255532,0.257953
10c.sql,1.674285,all_three,success,tee_cardinality_estimation.sev_join_spill_beta,0.36,3.0,0.5,0.25,0.36,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,1.674285,1.9538970000000002,1.8276059999999998,1.770869
11a.sql,0.055254,cm_ce,success,tee_cardinality_estimation.sev_join_spill_beta,0.36,3.0,0.5,0.25,0.36,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.179579,0.072967,0.076435,0.055254
11b.sql,0.031076999999999997,ce,success,tee_cardinality_estimation.sev_join_spill_beta,0.36,3.0,0.5,0.25,0.36,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.125714,0.033963999999999994,0.031076999999999997,0.037166000000000005
11c.sql,0.07051500000000001,all_three,success,tee_cardinality_estimation.sev_join_spill_beta,0.36,3.0,0.5,0.25,0.36,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.07051500000000001,0.183995,0.22211,0.5933039999999999
11d.sql,0.14734600000000003,cm_ce,success,tee_cardinality_estimation.sev_join_spill_beta,0.36,3.0,0.5,0.25,0.36,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.14857099999999998,0.180312,0.187269,0.14734600000000003
12a.sql,0.171184,ce,success,tee_cardinality_estimation.sev_join_spill_beta,0.36,3.0,0.5,0.25,0.36,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.18129199999999998,0.176255,0.171184,0.177355
12b.sql,0.08404699999999998,ce,success,tee_cardinality_estimation.sev_join_spill_beta,0.36,3.0,0.5,0.25,0.36,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.092899,0.089413,0.08404699999999998,0.086568
12c.sql,0.57006,ce,success,tee_cardinality_estimation.sev_join_spill_beta,0.36,3.0,0.5,0.25,0.36,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.609308,0.59366,0.57006,0.609947
13a.sql,1.079173,ce_jn,success,tee_cardinality_estimation.sev_join_spill_beta,0.36,3.0,0.5,0.25,0.36,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,1.295905,1.079173,1.1236730000000001,1.283938
13b.sql,0.516377,ce_jn,success,tee_cardinality_estimation.sev_join_spill_beta,0.36,3.0,0.5,0.25,0.36,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.63553,0.516377,0.5321710000000001,0.6066149999999999
13c.sql,0.51593,ce,success,tee_cardinality_estimation.sev_join_spill_beta,0.36,3.0,0.5,0.25,0.36,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.613449,0.525331,0.51593,0.571378
13d.sql,1.534189,ce_jn,success,tee_cardinality_estimation.sev_join_spill_beta,0.36,3.0,0.5,0.25,0.36,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,1.853047,1.534189,1.663342,2.009617
14a.sql,0.37867199999999995,ce_jn,success,tee_cardinality_estimation.sev_join_spill_beta,0.36,3.0,0.5,0.25,0.36,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,1.22508,0.37867199999999995,0.38,0.3815720000000001
14b.sql,0.15308899999999998,ce,success,tee_cardinality_estimation.sev_join_spill_beta,0.36,3.0,0.5,0.25,0.36,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.195778,0.159846,0.15308899999999998,0.5866549999999999
14c.sql,0.65942,ce,success,tee_cardinality_estimation.sev_join_spill_beta,0.36,3.0,0.5,0.25,0.36,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.661611,0.736062,0.65942,0.6620039999999999
15a.sql,0.278489,all_three,success,tee_cardinality_estimation.sev_join_spill_beta,0.36,3.0,0.5,0.25,0.36,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.278489,0.28358099999999997,0.28305700000000006,0.284494
15b.sql,0.042258000000000004,ce,success,tee_cardinality_estimation.sev_join_spill_beta,0.36,3.0,0.5,0.25,0.36,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.049234,0.05744099999999999,0.042258000000000004,0.045371999999999996
15c.sql,0.503869,ce,success,tee_cardinality_estimation.sev_join_spill_beta,0.36,3.0,0.5,0.25,0.36,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.744273,0.516643,0.503869,0.7364400000000001
