query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,sev_io_inflation_alpha,sev_cache_size_scale,sev_spill_grace_ratio,sev_join_spill_beta,sev_join_fanout_beta,sev_join_fanout_threshold,sev_max_join_rows_factor,sev_join_rows_cap,sev_join_skip_rows,sev_small_table_threshold_pages,sev_max_pages_factor,sev_max_width_factor,sev_width_exponent,total_time_all_three,total_time_ce_jn,total_time_ce,total_time_cm_ce
10a.sql,0.444574,ce,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.46137100000000003,0.459692,0.444574,0.445059
10b.sql,0.255911,ce,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.267088,0.25998,0.255911,0.263552
10c.sql,1.648691,all_three,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,1.648691,1.9600109999999997,1.818797,1.761908
11a.sql,0.054804000000000005,cm_ce,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.17772700000000002,0.068423,0.072742,0.054804000000000005
11b.sql,0.029822,ce,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.11741200000000002,0.037764,0.029822,0.035032
11c.sql,0.070123,all_three,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.070123,0.19527700000000003,0.18737800000000002,0.593302
11d.sql,0.138372,all_three,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.138372,0.176136,0.172371,0.158602
12a.sql,0.176746,cm_ce,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.179951,0.186397,0.177444,0.176746
12b.sql,0.08649,ce_jn,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.091739,0.08649,0.08729999999999999,0.091478
12c.sql,0.5730679999999999,ce,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.6291460000000001,0.5784900000000001,0.5730679999999999,0.6205259999999999
13a.sql,1.068234,ce_jn,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,1.281155,1.068234,1.0781879999999997,1.278016
13b.sql,0.518745,ce,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.60603,0.5350940000000001,0.518745,0.5845699999999999
13c.sql,0.506645,ce,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.620275,0.5120939999999999,0.506645,0.582861
13d.sql,1.516613,ce_jn,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,1.833912,1.516613,1.6768120000000002,1.990984
14a.sql,0.354869,cm_ce,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,1.279388,0.37132699999999996,0.375562,0.354869
14b.sql,0.153665,ce,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.18850899999999998,0.168579,0.153665,0.543159
14c.sql,0.6288729999999999,cm_ce,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.640934,0.712185,0.6631430000000001,0.6288729999999999
15a.sql,0.26072799999999996,all_three,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.26072799999999996,0.287002,0.27941900000000003,0.275586
15b.sql,0.042734,ce,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.05048,0.047433,0.042734,0.045445
15c.sql,0.5120589999999999,ce,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.747125,0.5150480000000001,0.5120589999999999,0.7169209999999999
15d.sql,0.489162,ce_jn,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.751092,0.489162,0.576705,0.7299420000000001
16a.sql,0.227158,ce,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.257864,0.228362,0.227158,0.43485
16b.sql,11.666005000000002,all_three,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,11.666005000000002,19.29376,19.630295,12.059701
16c.sql,1.0926339999999999,cm_ce,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,1.107027,1.5887189999999998,1.616942,1.0926339999999999
16d.sql,0.905741,cm_ce,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.915195,1.2871970000000001,1.2897750000000001,0.905741
17a.sql,8.835909999999998,cm_ce,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,8.935457,10.466643999999999,10.706147,8.835909999999998
17b.sql,8.265717,cm_ce,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,8.558166,9.143383,9.03035,8.265717
17c.sql,8.060105,cm_ce,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,8.122043999999999,8.896373,8.392747,8.060105
17d.sql,8.165386,all_three,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,8.165386,9.003114,8.582055,8.478841999999998
17e.sql,7.783657,all_three,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,7.783657,11.668209000000001,11.33038,8.004546
17f.sql,9.269941,all_three,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,9.269941,11.225784999999998,10.978335,9.418721
18a.sql,4.3977949999999995,all_three,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,4.3977949999999995,4.433974,4.494331999999999,4.595651
18b.sql,0.182781,ce,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.35577000000000003,0.191366,0.182781,0.185231
18c.sql,5.635609,ce,success,tee_cardinality_estimation.sev_io_inflation_alpha,4.0,4.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,5.694658,5.896145,5.635609,5.692019
