query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,sev_io_inflation_alpha,sev_cache_size_scale,sev_spill_grace_ratio,sev_join_spill_beta,sev_join_fanout_beta,sev_join_fanout_threshold,sev_max_join_rows_factor,sev_join_rows_cap,sev_join_skip_rows,sev_small_table_threshold_pages,sev_max_pages_factor,sev_max_width_factor,sev_width_exponent,total_time_all_three,total_time_ce_jn,total_time_ce,total_time_cm_ce
10a.sql,0.424604,cm_ce,success,tee_cardinality_estimation.sev_spill_grace_ratio,0.35,3.0,0.5,0.35,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.452255,0.46061899999999995,0.43264899999999995,0.424604
10b.sql,0.250971,cm_ce,success,tee_cardinality_estimation.sev_spill_grace_ratio,0.35,3.0,0.5,0.35,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.260881,0.262172,0.257937,0.250971
10c.sql,1.650865,all_three,success,tee_cardinality_estimation.sev_spill_grace_ratio,0.35,3.0,0.5,0.35,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,1.650865,1.971187,1.834218,1.760125
11a.sql,0.056857000000000005,cm_ce,success,tee_cardinality_estimation.sev_spill_grace_ratio,0.35,3.0,0.5,0.35,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.169315,0.079732,0.0748,0.056857000000000005
11b.sql,0.029522,ce,success,tee_cardinality_estimation.sev_spill_grace_ratio,0.35,3.0,0.5,0.35,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.119402,0.037672,0.029522,0.035948
11c.sql,0.069486,all_three,success,tee_cardinality_estimation.sev_spill_grace_ratio,0.35,3.0,0.5,0.35,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.069486,0.182162,0.171101,0.5934210000000001
11d.sql,0.12977699999999998,cm_ce,success,tee_cardinality_estimation.sev_spill_grace_ratio,0.35,3.0,0.5,0.35,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.15637399999999999,0.192388,0.202206,0.12977699999999998
12a.sql,0.17190200000000003,all_three,success,tee_cardinality_estimation.sev_spill_grace_ratio,0.35,3.0,0.5,0.35,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.17190200000000003,0.179434,0.18342799999999998,0.176566
12b.sql,0.082029,cm_ce,success,tee_cardinality_estimation.sev_spill_grace_ratio,0.35,3.0,0.5,0.35,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.08433600000000001,0.094963,0.086794,0.082029
12c.sql,0.554953,ce,success,tee_cardinality_estimation.sev_spill_grace_ratio,0.35,3.0,0.5,0.35,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.6340549999999999,0.582604,0.554953,0.623048
13a.sql,1.0777260000000002,ce_jn,success,tee_cardinality_estimation.sev_spill_grace_ratio,0.35,3.0,0.5,0.35,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,1.289047,1.0777260000000002,1.0786499999999999,1.26701
13b.sql,0.538485,ce,success,tee_cardinality_estimation.sev_spill_grace_ratio,0.35,3.0,0.5,0.35,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.627366,0.5536559999999999,0.538485,0.587032
13c.sql,0.5049699999999999,ce,success,tee_cardinality_estimation.sev_spill_grace_ratio,0.35,3.0,0.5,0.35,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.603901,0.507349,0.5049699999999999,0.562378
13d.sql,1.5249540000000001,ce_jn,success,tee_cardinality_estimation.sev_spill_grace_ratio,0.35,3.0,0.5,0.35,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,1.8811589999999998,1.5249540000000001,1.678274,2.009067
14a.sql,0.346665,cm_ce,success,tee_cardinality_estimation.sev_spill_grace_ratio,0.35,3.0,0.5,0.35,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,1.2784920000000002,0.38026800000000005,0.370419,0.346665
14b.sql,0.149272,ce,success,tee_cardinality_estimation.sev_spill_grace_ratio,0.35,3.0,0.5,0.35,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.185297,0.154113,0.149272,0.54222
14c.sql,0.623078,ce,success,tee_cardinality_estimation.sev_spill_grace_ratio,0.35,3.0,0.5,0.35,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.671272,0.6942140000000001,0.623078,0.6323460000000001
15a.sql,0.27493900000000004,cm_ce,success,tee_cardinality_estimation.sev_spill_grace_ratio,0.35,3.0,0.5,0.35,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.277057,0.284108,0.277368,0.27493900000000004
15b.sql,0.041287000000000004,ce,success,tee_cardinality_estimation.sev_spill_grace_ratio,0.35,3.0,0.5,0.35,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.2,0.051864999999999994,0.046188,0.041287000000000004,0.042304
