query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,sev_io_inflation_alpha,sev_cache_size_scale,sev_spill_grace_ratio,sev_join_spill_beta,sev_join_fanout_beta,sev_join_fanout_threshold,sev_max_join_rows_factor,sev_join_rows_cap,sev_join_skip_rows,sev_small_table_threshold_pages,sev_max_pages_factor,sev_max_width_factor,sev_width_exponent,total_time_all_three,total_time_ce_jn,total_time_ce,total_time_cm_ce
10a.sql,0.408017,ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,0.44093899999999997,0.448403,0.408017,0.439988
10b.sql,0.258216,ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,0.270416,0.263462,0.258216,0.261109
10c.sql,1.6629800000000001,all_three,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,1.6629800000000001,1.941702,1.827796,1.757321
11a.sql,0.05616,cm_ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,0.178102,0.06970799999999999,0.073946,0.05616
11b.sql,0.032727,ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,0.12246900000000001,0.039912,0.032727,0.034052
11c.sql,0.063404,all_three,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,0.063404,0.190072,0.186405,0.5986049999999999
11d.sql,0.147922,cm_ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,0.168658,0.17757799999999999,0.166975,0.147922
12a.sql,0.15190399999999998,ce_jn,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,0.172341,0.15190399999999998,0.166165,0.17910399999999999
12b.sql,0.082191,cm_ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,0.093707,0.09043999999999999,0.090738,0.082191
12c.sql,0.559005,ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,0.627349,0.56905,0.559005,0.605673
13a.sql,1.066927,ce_jn,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,1.302338,1.066927,1.0850309999999999,1.308424
13b.sql,0.510022,ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,0.636661,0.5371110000000001,0.510022,0.585647
13c.sql,0.51166,ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,0.6184550000000001,0.527122,0.51166,0.536011
13d.sql,1.546802,ce_jn,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,1.8662539999999999,1.546802,1.672452,1.9327409999999998
14a.sql,0.347837,cm_ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,1.215131,0.37173600000000007,0.372208,0.347837
14b.sql,0.14833000000000002,ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,0.186544,0.155423,0.14833000000000002,0.5848380000000001
14c.sql,0.624084,cm_ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,0.641576,0.696121,0.6576150000000001,0.624084
15a.sql,0.2793840000000001,cm_ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,0.287579,0.288586,0.282949,0.2793840000000001
15b.sql,0.041981,ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,0.046856,0.048044,0.041981,0.047165
15c.sql,0.517335,ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,0.752698,0.540496,0.517335,0.696264
15d.sql,0.49124399999999996,ce_jn,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,0.7513590000000001,0.49124399999999996,0.580194,0.73208
16a.sql,0.22265100000000002,ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,0.246371,0.229708,0.22265100000000002,0.429322
16b.sql,11.509161999999998,cm_ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,11.893304,19.5049,19.375647999999998,11.509161999999998
16c.sql,1.0886280000000002,cm_ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,1.114717,1.592199,1.592986,1.0886280000000002
16d.sql,0.913797,cm_ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,0.932316,1.273129,1.2645140000000001,0.913797
17a.sql,8.649316,all_three,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,8.649316,10.49423,10.593143000000001,9.065779000000001
17b.sql,7.911504,all_three,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,7.911504,8.821292,8.794098,8.311715999999999
17c.sql,7.736593000000001,cm_ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,7.738487,8.602924,8.653431000000001,7.736593000000001
17d.sql,7.848428999999999,cm_ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,8.178147000000001,8.861016999999999,8.82994,7.848428999999999
17e.sql,7.478037999999999,cm_ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,7.742627,11.476248,11.625831999999999,7.478037999999999
17f.sql,9.306863000000002,cm_ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,9.374305,11.165282,11.354625,9.306863000000002
18a.sql,4.410084,ce_jn,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,4.426935,4.410084,4.488554,4.576226
18b.sql,0.17173,ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,0.341358,0.18868000000000001,0.17173,0.176088
18c.sql,5.617553,ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,5.732406,5.838671,5.617553,5.625217
19a.sql,0.22012500000000002,ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,3.391432,0.23316,0.22012500000000002,0.23621
19b.sql,0.105054,ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,0.42877200000000004,0.127748,0.105054,0.12026300000000001
19c.sql,1.179385,all_three,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,1.179385,1.1994989999999999,1.49376,1.2145689999999998
19d.sql,2.6481350000000003,cm_ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,2.777241,4.956597,4.907037,2.6481350000000003
1a.sql,0.07830100000000001,cm_ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,0.091032,0.08471699999999999,0.085439,0.07830100000000001
1b.sql,0.07543799999999999,cm_ce,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,0.09203800000000001,0.08584800000000001,0.075599,0.07543799999999999
1c.sql,0.08048,all_three,success,tee_cardinality_estimation.sev_join_skip_rows,16000,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,16000,2000,10.0,4.0,1.2,0.08048,0.08439200000000001,0.08763,0.082328
