query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,sev_io_inflation_alpha,sev_cache_size_scale,sev_spill_grace_ratio,sev_join_spill_beta,sev_join_fanout_beta,sev_join_fanout_threshold,sev_max_join_rows_factor,sev_join_rows_cap,sev_join_skip_rows,sev_small_table_threshold_pages,sev_max_pages_factor,sev_max_width_factor,sev_width_exponent,total_time_all_three,total_time_ce_jn,total_time_ce,total_time_cm_ce
10a.sql,0.42735900000000004,ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.2,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.2,12000,2000,10.0,4.0,1.2,0.44691499999999995,0.443404,0.42735900000000004,0.448205
10b.sql,0.24638000000000002,all_three,success,tee_cardinality_estimation.sev_join_rows_cap,1.2,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.2,12000,2000,10.0,4.0,1.2,0.24638000000000002,0.262309,0.263147,0.254075
10c.sql,1.765921,cm_ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.2,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.2,12000,2000,10.0,4.0,1.2,1.776483,1.942864,1.797704,1.765921
11a.sql,0.052573,cm_ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.2,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.2,12000,2000,10.0,4.0,1.2,0.17888400000000002,0.072003,0.073571,0.052573
11b.sql,0.028562,ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.2,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.2,12000,2000,10.0,4.0,1.2,0.127027,0.034407,0.028562,0.037848
11c.sql,0.06306199999999999,all_three,success,tee_cardinality_estimation.sev_join_rows_cap,1.2,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.2,12000,2000,10.0,4.0,1.2,0.06306199999999999,0.079998,0.941893,0.595374
11d.sql,0.060337999999999996,ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.2,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.2,12000,2000,10.0,4.0,1.2,0.084235,0.079131,0.060337999999999996,0.06618900000000001
12a.sql,0.15810100000000002,ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.2,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.2,12000,2000,10.0,4.0,1.2,0.172407,0.161229,0.15810100000000002,0.173467
12b.sql,0.081673,ce_jn,success,tee_cardinality_estimation.sev_join_rows_cap,1.2,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.2,12000,2000,10.0,4.0,1.2,0.091447,0.081673,0.087907,0.086932
12c.sql,0.577284,ce_jn,success,tee_cardinality_estimation.sev_join_rows_cap,1.2,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.2,12000,2000,10.0,4.0,1.2,0.6156959999999999,0.577284,0.5797939999999999,0.6102190000000001
13a.sql,1.059194,ce_jn,success,tee_cardinality_estimation.sev_join_rows_cap,1.2,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.2,12000,2000,10.0,4.0,1.2,1.286613,1.059194,1.1096409999999999,1.268488
13b.sql,0.527446,ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.2,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.2,12000,2000,10.0,4.0,1.2,0.6150739999999999,0.530366,0.527446,0.56803
13c.sql,0.5183070000000001,ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.2,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.2,12000,2000,10.0,4.0,1.2,0.5929350000000001,0.518809,0.5183070000000001,0.5671229999999999
13d.sql,1.5263099999999998,ce_jn,success,tee_cardinality_estimation.sev_join_rows_cap,1.2,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.2,12000,2000,10.0,4.0,1.2,1.9031919999999998,1.5263099999999998,1.6932919999999998,2.006981
14a.sql,0.35678899999999997,cm_ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.2,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.2,12000,2000,10.0,4.0,1.2,1.167587,0.364851,0.36139099999999996,0.35678899999999997
14b.sql,0.144034,ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.2,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.2,12000,2000,10.0,4.0,1.2,0.17913700000000002,0.14538199999999998,0.144034,0.555327
14c.sql,0.6140779999999999,all_three,success,tee_cardinality_estimation.sev_join_rows_cap,1.2,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.2,12000,2000,10.0,4.0,1.2,0.6140779999999999,0.667933,0.622682,0.64797
15a.sql,0.253018,ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.2,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.2,12000,2000,10.0,4.0,1.2,0.284695,0.26550199999999996,0.253018,0.26371199999999995
15b.sql,0.042641,ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.2,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.2,12000,2000,10.0,4.0,1.2,0.050436999999999996,0.047839000000000007,0.042641,0.044043
15c.sql,0.499462,ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.2,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.2,12000,2000,10.0,4.0,1.2,0.7685489999999999,0.525979,0.499462,0.721286
15d.sql,0.5019309999999999,ce_jn,success,tee_cardinality_estimation.sev_join_rows_cap,1.2,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.2,12000,2000,10.0,4.0,1.2,0.7288169999999999,0.5019309999999999,0.573504,0.505236
16a.sql,0.224353,ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.2,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.2,12000,2000,10.0,4.0,1.2,0.243263,0.227264,0.224353,0.425466
16b.sql,11.703390999999998,cm_ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.2,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.2,12000,2000,10.0,4.0,1.2,11.748054,19.627102999999998,18.726663000000002,11.703390999999998
16c.sql,1.073624,cm_ce,success,tee_cardinality_estimation.sev_join_rows_cap,1.2,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.2,12000,2000,10.0,4.0,1.2,1.162134,1.612312,1.534397,1.073624
16d.sql,0.905726,all_three,success,tee_cardinality_estimation.sev_join_rows_cap,1.2,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.2,12000,2000,10.0,4.0,1.2,0.905726,1.2463330000000001,1.2664090000000001,0.946899
17a.sql,8.895268,all_three,success,tee_cardinality_estimation.sev_join_rows_cap,1.2,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.2,12000,2000,10.0,4.0,1.2,8.895268,10.548788,10.567171,8.956034
17b.sql,8.236118000000001,all_three,success,tee_cardinality_estimation.sev_join_rows_cap,1.2,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.2,12000,2000,10.0,4.0,1.2,8.236118000000001,9.193123,8.922680000000001,8.479371
