query_name,fastest_total_time_s,fastest_source,status,sweep_param,sweep_value,sev_io_inflation_alpha,sev_cache_size_scale,sev_spill_grace_ratio,sev_join_spill_beta,sev_join_fanout_beta,sev_join_fanout_threshold,sev_max_join_rows_factor,sev_join_rows_cap,sev_join_skip_rows,sev_small_table_threshold_pages,sev_max_pages_factor,sev_max_width_factor,sev_width_exponent,total_time_all_three,total_time_ce_jn,total_time_ce,total_time_cm_ce
10a.sql,0.43330199999999996,cm_ce,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,0.464335,0.453634,0.44063599999999997,0.43330199999999996
10b.sql,0.237199,ce,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,0.261077,0.250667,0.237199,0.253025
10c.sql,1.655539,all_three,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,1.655539,1.954133,1.795848,1.74154
11a.sql,0.057226,cm_ce,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,0.170119,0.06750199999999999,0.073968,0.057226
11b.sql,0.032203999999999997,ce,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,0.122449,0.032508999999999996,0.032203999999999997,0.036968
11c.sql,0.066157,all_three,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,0.066157,0.19397999999999999,0.180822,0.59592
11d.sql,0.13586399999999998,all_three,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,0.13586399999999998,0.157582,0.143748,0.139088
12a.sql,0.149194,cm_ce,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,0.175492,0.17035299999999998,0.171808,0.149194
12b.sql,0.081676,ce,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,0.088852,0.08314,0.081676,0.083674
12c.sql,0.550691,ce_jn,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,0.623101,0.550691,0.557856,0.60841
13a.sql,1.0629210000000002,ce_jn,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,1.282109,1.0629210000000002,1.100702,1.275245
13b.sql,0.509164,ce,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,0.630414,0.540178,0.509164,0.5803879999999999
13c.sql,0.493323,ce,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,0.577118,0.539896,0.493323,0.556636
13d.sql,1.5669680000000001,ce_jn,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,1.856261,1.5669680000000001,1.6759689999999998,1.987989
14a.sql,0.342042,cm_ce,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,1.202165,0.37418500000000005,0.36828,0.342042
14b.sql,0.15089799999999998,ce,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,0.19051300000000002,0.15476099999999998,0.15089799999999998,0.5390459999999999
14c.sql,0.6367619999999999,ce,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,0.636829,0.676946,0.6367619999999999,0.6451469999999999
15a.sql,0.27444999999999997,ce,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,0.282957,0.282881,0.27444999999999997,0.28084
15b.sql,0.04025,ce,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,0.043478,0.046382,0.04025,0.046567
15c.sql,0.503779,ce,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,0.742233,0.5205919999999999,0.503779,0.7254110000000001
15d.sql,0.49490500000000004,ce_jn,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,0.749777,0.49490500000000004,0.574599,0.7216
16a.sql,0.220189,ce,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,0.245003,0.22915800000000003,0.220189,0.43325500000000006
16b.sql,11.681394000000001,cm_ce,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,11.900013,19.717129,19.550696000000002,11.681394000000001
16c.sql,1.0917560000000002,all_three,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,1.0917560000000002,1.612217,1.5922319999999999,1.0965420000000001
16d.sql,0.920867,cm_ce,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,0.9340240000000001,1.2892400000000002,1.3110359999999999,0.920867
17a.sql,8.908548,cm_ce,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,9.178531999999999,10.624409,10.672631999999998,8.908548
17b.sql,7.910976999999999,all_three,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,7.910976999999999,9.197761,9.109392000000001,8.321808
17c.sql,8.020271,cm_ce,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,8.164857,8.969418,8.299116000000001,8.020271
17d.sql,8.200688000000001,all_three,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,8.200688000000001,9.167886000000001,9.109118999999998,8.200956000000001
17e.sql,7.742026,cm_ce,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,7.867827,11.808767,11.771090000000001,7.742026
17f.sql,8.900605,all_three,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,8.900605,11.577133,11.072303999999999,9.287524000000001
18a.sql,4.418234999999999,ce_jn,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,4.420914000000001,4.418234999999999,4.481044999999999,4.512503000000001
18b.sql,0.160951,cm_ce,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,0.351804,0.179951,0.172408,0.160951
18c.sql,5.640556999999999,cm_ce,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,5.740401,5.826905,5.68559,5.640556999999999
19a.sql,0.218816,ce,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,3.441697,0.245369,0.218816,0.230144
19b.sql,0.11510599999999999,cm_ce,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,0.43853699999999995,0.133359,0.116855,0.11510599999999999
19c.sql,1.1675600000000002,all_three,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,1.1675600000000002,1.2356109999999998,1.4483180000000002,1.2067510000000001
19d.sql,2.641125,cm_ce,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,2.79476,5.089609,4.846426,2.641125
1a.sql,0.08027,cm_ce,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,0.081265,0.08492899999999999,0.081865,0.08027
1b.sql,0.074488,ce_jn,success,tee_cardinality_estimation.sev_width_exponent,1.1,3.0,0.5,0.25,0.32,0.6,2.7,3.5,1.1,12000,2000,10.0,4.0,1.1,0.08347500000000001,0.074488,0.074721,0.07766599999999999
