query_name,planning_time_s,execution_time_s,total_time_s,sweep_run,sweep_param,sweep_value,status,tee_io_overhead_pct,tee_cpu_overhead_pct,tee_gather_overhead_pct,tee_memoize_overhead_pct
10a.sql,0.005618000000000001,0.476293,0.48191100000000003,1,tee_cost_model.io_overhead_pct,0.04,success,0.04,0.06,0.1,0.12
10b.sql,0.004211,0.25479599999999997,0.259007,1,tee_cost_model.io_overhead_pct,0.04,success,0.04,0.06,0.1,0.12
10c.sql,0.004999,1.7852000000000001,1.790199,1,tee_cost_model.io_overhead_pct,0.04,success,0.04,0.06,0.1,0.12
11a.sql,0.01031,0.047951,0.058261,1,tee_cost_model.io_overhead_pct,0.04,success,0.04,0.06,0.1,0.12
11b.sql,0.008179,0.02725,0.035429,1,tee_cost_model.io_overhead_pct,0.04,success,0.04,0.06,0.1,0.12
11c.sql,0.008569,0.5759160000000001,0.5844850000000001,1,tee_cost_model.io_overhead_pct,0.04,success,0.04,0.06,0.1,0.12
11d.sql,0.004928,0.152735,0.157663,1,tee_cost_model.io_overhead_pct,0.04,success,0.04,0.06,0.1,0.12
12a.sql,0.009182000000000001,0.163828,0.17301,1,tee_cost_model.io_overhead_pct,0.04,success,0.04,0.06,0.1,0.12
12b.sql,0.006743000000000001,0.07082,0.077563,1,tee_cost_model.io_overhead_pct,0.04,success,0.04,0.06,0.1,0.12
12c.sql,0.007147000000000001,0.5925009999999999,0.599648,1,tee_cost_model.io_overhead_pct,0.04,success,0.04,0.06,0.1,0.12
13a.sql,0.012171,1.3243230000000001,1.336494,1,tee_cost_model.io_overhead_pct,0.04,success,0.04,0.06,0.1,0.12
13b.sql,0.012202,0.612514,0.624716,1,tee_cost_model.io_overhead_pct,0.04,success,0.04,0.06,0.1,0.12
13c.sql,0.010650999999999999,0.595854,0.606505,1,tee_cost_model.io_overhead_pct,0.04,success,0.04,0.06,0.1,0.12
13d.sql,0.013417,2.062004,2.075421,1,tee_cost_model.io_overhead_pct,0.04,success,0.04,0.06,0.1,0.12
14a.sql,0.007539,0.36785500000000004,0.37539400000000006,1,tee_cost_model.io_overhead_pct,0.04,success,0.04,0.06,0.1,0.12
