query_name,planning_time_s,execution_time_s,total_time_s,sweep_run,sweep_param,sweep_value,status,tee_io_overhead_pct,tee_cpu_overhead_pct,tee_gather_overhead_pct,tee_memoize_overhead_pct
10a.sql,0.002313,0.432725,0.43503800000000004,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
10b.sql,0.0030800000000000003,0.24276699999999998,0.24584699999999998,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
10c.sql,0.005762,1.774549,1.780311,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
11a.sql,0.010230000000000001,0.046689,0.056919000000000004,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
11b.sql,0.007019,0.029701,0.03672,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
11c.sql,0.007329,0.621585,0.6289140000000001,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
11d.sql,0.006127,0.144566,0.150693,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
12a.sql,0.0061600000000000005,0.153811,0.159971,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
12b.sql,0.010161,0.07429999999999999,0.084461,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
12c.sql,0.010448,0.6120460000000001,0.6224940000000001,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
13a.sql,0.013914999999999999,1.3037290000000001,1.317644,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
13b.sql,0.011134999999999999,0.5914640000000001,0.6025990000000001,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
13c.sql,0.011266,0.582009,0.593275,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
13d.sql,0.013332,2.028769,2.042101,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
14a.sql,0.004333999999999999,0.355628,0.359962,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
14b.sql,0.005537,0.5400750000000001,0.5456120000000001,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
14c.sql,0.008192999999999999,0.649676,0.657869,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
15a.sql,0.016256,0.263189,0.279445,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
15b.sql,0.016021,0.028598,0.044619,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
15c.sql,0.016940999999999998,0.711536,0.7284769999999999,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
15d.sql,0.018704000000000002,0.701057,0.7197610000000001,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
16a.sql,0.011398,0.43194499999999997,0.443343,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
16b.sql,0.01148,12.247273999999999,12.258754,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
16c.sql,0.012033,1.1310989999999999,1.1431319999999998,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
16d.sql,0.011541000000000001,0.9089299999999999,0.9204709999999999,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
17a.sql,0.006407,8.871628000000001,8.878035,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
17b.sql,0.004915,7.977688,7.982602999999999,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
17c.sql,0.003774,7.892189,7.895963,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
17d.sql,0.005082,8.134854,8.139936,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
17e.sql,0.006261,7.764571,7.770832,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
17f.sql,0.004574,9.470706,9.47528,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
18a.sql,0.006412,4.627429,4.633841,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
18b.sql,0.006293999999999999,0.171452,0.177746,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
18c.sql,0.006105,5.664983,5.671088,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
19a.sql,0.023084,0.19403399999999998,0.21711799999999998,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
19b.sql,0.022345,0.094015,0.11636,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
19c.sql,0.025559000000000002,1.257548,1.2831070000000002,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
19d.sql,0.026344000000000003,2.667067,2.6934109999999998,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
1a.sql,0.001918,0.081099,0.08301700000000001,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
1b.sql,0.001618,0.076836,0.078454,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
1c.sql,0.0016200000000000001,0.08666700000000001,0.088287,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
1d.sql,0.001738,0.077942,0.07968,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
20a.sql,0.018706,5.206842,5.225548,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
20b.sql,0.017376000000000003,1.43936,1.456736,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
20c.sql,0.016922,1.674499,1.691421,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
21a.sql,0.015968,0.044044,0.060011999999999996,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
21b.sql,0.016021,0.030482,0.046503,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
21c.sql,0.010792,0.034506999999999996,0.04529899999999999,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
22a.sql,0.035153,0.351539,0.386692,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
22b.sql,0.03511,0.30533,0.34043999999999996,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
22c.sql,0.036005,0.554015,0.59002,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
22d.sql,0.035825,0.7963899999999999,0.8322149999999999,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
23a.sql,0.033414,0.280757,0.314171,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
23b.sql,0.027648,0.037700000000000004,0.065348,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
23c.sql,0.032854,0.31673700000000005,0.34959100000000004,1,tee_cost_model.gather_overhead_pct,0.12,success,0.08,0.06,0.12,0.12
