query_name,planning_time_s,execution_time_s,total_time_s,sweep_run,sweep_param,sweep_value,status,tee_io_overhead_pct,tee_cpu_overhead_pct,tee_gather_overhead_pct,tee_memoize_overhead_pct
10a.sql,0.003269,0.435579,0.438848,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
10b.sql,0.002637,0.248959,0.251596,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
10c.sql,0.005357,1.775841,1.781198,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
11a.sql,0.010308,0.048841999999999997,0.059149999999999994,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
11b.sql,0.009944000000000001,0.026757000000000003,0.036701000000000004,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
11c.sql,0.009779,0.584134,0.593913,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
11d.sql,0.010157999999999999,0.14763900000000002,0.15779700000000002,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
12a.sql,0.010621,0.17253100000000002,0.183152,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
12b.sql,0.011471,0.075909,0.08738,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
12c.sql,0.010485,0.6238680000000001,0.6343530000000001,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
13a.sql,0.014132,1.2757239999999999,1.289856,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
13b.sql,0.012388,0.5848690000000001,0.597257,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
13c.sql,0.012532999999999999,0.563081,0.5756140000000001,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
13d.sql,0.013726,2.034747,2.048473,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
14a.sql,0.00637,0.344687,0.351057,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
14b.sql,0.006012,0.532366,0.538378,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
14c.sql,0.005993,0.644455,0.650448,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
15a.sql,0.015538999999999999,0.253633,0.269172,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
15b.sql,0.015139,0.03004,0.045179,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
15c.sql,0.015346,0.7026950000000001,0.718041,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
15d.sql,0.017145,0.706035,0.7231799999999999,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
16a.sql,0.010997,0.421557,0.432554,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
16b.sql,0.010137,11.842431000000001,11.852568000000002,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
16c.sql,0.011914,1.153865,1.165779,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
16d.sql,0.009352000000000001,0.911328,0.92068,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
17a.sql,0.004697,9.073401,9.078098,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
17b.sql,0.0044020000000000005,8.420513000000001,8.424915000000002,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
17c.sql,0.005019999999999999,8.396281,8.401301,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
17d.sql,0.003111,8.269931,8.273042,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
17e.sql,0.0029289999999999997,7.81958,7.822509,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
17f.sql,0.005234,9.612611999999999,9.617845999999998,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
18a.sql,0.006463,4.621163999999999,4.6276269999999995,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
18b.sql,0.0060999999999999995,0.179269,0.185369,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
18c.sql,0.006096,5.770819,5.776915000000001,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
19a.sql,0.020753,0.216795,0.23754799999999998,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
19b.sql,0.021065,0.094546,0.115611,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
19c.sql,0.026716999999999998,1.207155,1.233872,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
19d.sql,0.027978000000000003,2.701906,2.729884,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
1a.sql,0.0011790000000000001,0.09183,0.093009,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
1b.sql,0.001004,0.075928,0.076932,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
1c.sql,0.002,0.076564,0.078564,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
1d.sql,0.0017729999999999998,0.07280400000000001,0.074577,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
20a.sql,0.018607,5.098067,5.116674000000001,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
20b.sql,0.011657,1.4343650000000001,1.4460220000000001,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
20c.sql,0.012242000000000001,1.627663,1.6399050000000002,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
21a.sql,0.015985,0.043725,0.05971,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
21b.sql,0.013982,0.027199,0.041181,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
21c.sql,0.015973,0.030475000000000002,0.046448,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
22a.sql,0.034182000000000004,0.356964,0.391146,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
22b.sql,0.033664,0.29393,0.32759400000000005,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
22c.sql,0.036433,0.5387190000000001,0.5751520000000001,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
22d.sql,0.038093,0.798543,0.836636,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
23a.sql,0.035892,0.270407,0.306299,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
23b.sql,0.034527,0.037476,0.07200300000000001,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
23c.sql,0.033417999999999996,0.316032,0.34945,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
24a.sql,0.08817799999999999,0.184608,0.272786,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
24b.sql,0.073947,0.055466999999999995,0.129414,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
25a.sql,0.013876,4.2824290000000005,4.296305,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
25b.sql,0.013099,3.852272,3.865371,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
25c.sql,0.016117999999999997,4.07919,4.095307999999999,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
26a.sql,0.056174,0.9229120000000001,0.9790860000000001,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
26b.sql,0.053628,0.17851499999999998,0.232143,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
26c.sql,0.062055,3.228218,3.290273,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
27a.sql,0.088768,0.009022,0.09779,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
27b.sql,0.085868,0.004921,0.090789,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
27c.sql,0.083083,0.010125,0.093208,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
28a.sql,0.241606,0.604209,0.845815,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
28b.sql,0.22994399999999998,0.478363,0.708307,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
28c.sql,0.24672999999999998,0.5317390000000001,0.7784690000000001,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
29a.sql,2.334275,0.596568,2.930843,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
29b.sql,2.312492,0.346932,2.6594240000000005,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
29c.sql,2.7765479999999996,2.450614,5.227162,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
2a.sql,0.0010149999999999998,0.39370299999999997,0.39471799999999996,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
2b.sql,0.0012050000000000001,0.388327,0.389532,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
2c.sql,0.001361,0.578,0.5793609999999999,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
2d.sql,0.001173,0.55913,0.560303,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
30a.sql,0.078773,0.43262,0.511393,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
30b.sql,0.07717600000000001,1.055802,1.1329779999999998,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
30c.sql,0.079379,4.094984,4.1743630000000005,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
31a.sql,0.044271,5.5064459999999995,5.550717,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
31b.sql,0.04064,0.968189,1.008829,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
31c.sql,0.048042,4.5175,4.565542,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
32a.sql,0.0027029999999999997,0.015127,0.01783,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
32b.sql,0.002313,0.14130500000000001,0.14361800000000002,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
33a.sql,0.28651499999999996,0.026102,0.312617,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
33b.sql,0.27197000000000005,0.028352,0.30032200000000003,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
33c.sql,0.20434,0.025728,0.230068,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
3a.sql,0.001549,0.154694,0.156243,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
3b.sql,0.001281,0.10679999999999999,0.108081,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
3c.sql,0.001374,0.248955,0.250329,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
4a.sql,0.002109,0.113596,0.115705,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
4b.sql,0.0019850000000000002,0.064513,0.066498,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
4c.sql,0.001847,0.107612,0.109459,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
5a.sql,0.002233,0.106501,0.108734,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
5b.sql,0.001817,0.108527,0.110344,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
5c.sql,0.002088,0.147928,0.150016,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
6a.sql,0.0019399999999999999,0.024984000000000003,0.026924000000000003,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
6b.sql,0.0017439999999999999,0.24613300000000002,0.24787700000000001,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
6c.sql,0.0019950000000000002,0.013500999999999999,0.015496,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
6d.sql,0.0017809999999999998,4.930863,4.932644000000001,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
6e.sql,0.0022559999999999998,0.021418,0.023674,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
6f.sql,0.0016040000000000002,5.658857,5.660461000000001,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
7a.sql,0.01052,0.553125,0.563645,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
7b.sql,0.009776,0.178364,0.18814,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
7c.sql,0.009923,1.331578,1.3415009999999998,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
8a.sql,0.006308,1.4697390000000001,1.476047,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
8b.sql,0.004823,0.353587,0.35841,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
8c.sql,0.0051459999999999995,3.429998,3.4351439999999998,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
8d.sql,0.006389000000000001,1.146006,1.152395,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
9a.sql,0.009795,0.214548,0.224343,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
9b.sql,0.011191000000000001,0.304882,0.316073,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
9c.sql,0.008519,0.35649400000000003,0.36501300000000003,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
9d.sql,0.01182,2.804746,2.8165660000000003,1,tee_cost_model.gather_overhead_pct,0.08,success,0.08,0.06,0.08,0.12
