query_name,planning_time_s,execution_time_s,total_time_s,sweep_run,sweep_param,sweep_value,status
10a.sql,0.009507999999999999,0.411339,0.420847,1,tee_join_enumerator.jn_io_weight,3.0,success
10b.sql,0.010618,0.22360400000000002,0.234222,1,tee_join_enumerator.jn_io_weight,3.0,success
10c.sql,0.008627000000000001,1.581487,1.590114,1,tee_join_enumerator.jn_io_weight,3.0,success
11a.sql,0.011486000000000001,0.152194,0.16368,1,tee_join_enumerator.jn_io_weight,3.0,success
11b.sql,0.00899,0.09783,0.10682,1,tee_join_enumerator.jn_io_weight,3.0,success
11c.sql,0.010820999999999999,0.067661,0.078482,1,tee_join_enumerator.jn_io_weight,3.0,success
11d.sql,0.014769000000000001,0.136534,0.151303,1,tee_join_enumerator.jn_io_weight,3.0,success
12a.sql,0.007195,0.14262,0.149815,1,tee_join_enumerator.jn_io_weight,3.0,success
12b.sql,0.013312,0.075632,0.08894400000000001,1,tee_join_enumerator.jn_io_weight,3.0,success
12c.sql,0.013999000000000001,0.550418,0.564417,1,tee_join_enumerator.jn_io_weight,3.0,success
13a.sql,0.019843,1.138989,1.158832,1,tee_join_enumerator.jn_io_weight,3.0,success
13b.sql,0.019226,0.561432,0.580658,1,tee_join_enumerator.jn_io_weight,3.0,success
13c.sql,0.016689,0.517752,0.5344409999999999,1,tee_join_enumerator.jn_io_weight,3.0,success
13d.sql,0.018018999999999997,1.703345,1.7213640000000001,1,tee_join_enumerator.jn_io_weight,3.0,success
14a.sql,0.012698000000000001,1.080694,1.0933920000000001,1,tee_join_enumerator.jn_io_weight,3.0,success
14b.sql,0.011549,0.154609,0.166158,1,tee_join_enumerator.jn_io_weight,3.0,success
14c.sql,0.012773999999999999,0.6112000000000001,0.623974,1,tee_join_enumerator.jn_io_weight,3.0,success
15a.sql,0.021581,0.24076,0.262341,1,tee_join_enumerator.jn_io_weight,3.0,success
15b.sql,0.021295,0.027745000000000002,0.04904,1,tee_join_enumerator.jn_io_weight,3.0,success
15c.sql,0.026936,0.7061649999999999,0.7331009999999999,1,tee_join_enumerator.jn_io_weight,3.0,success
15d.sql,0.024758,0.682802,0.70756,1,tee_join_enumerator.jn_io_weight,3.0,success
16a.sql,0.016547,0.229113,0.24566000000000002,1,tee_join_enumerator.jn_io_weight,3.0,success
16b.sql,0.015532,10.915888,10.931420000000001,1,tee_join_enumerator.jn_io_weight,3.0,success
16c.sql,0.015460000000000002,0.981367,0.996827,1,tee_join_enumerator.jn_io_weight,3.0,success
16d.sql,0.017086999999999998,0.814813,0.8319,1,tee_join_enumerator.jn_io_weight,3.0,success
17a.sql,0.010591,8.109,8.119591,1,tee_join_enumerator.jn_io_weight,3.0,success
17b.sql,0.010876,7.898404,7.90928,1,tee_join_enumerator.jn_io_weight,3.0,success
17c.sql,0.011028,7.581118999999999,7.592146999999999,1,tee_join_enumerator.jn_io_weight,3.0,success
17d.sql,0.007352,7.846861,7.854213,1,tee_join_enumerator.jn_io_weight,3.0,success
17e.sql,0.009574999999999998,7.281299,7.290874,1,tee_join_enumerator.jn_io_weight,3.0,success
17f.sql,0.010055999999999999,8.74023,8.750286000000001,1,tee_join_enumerator.jn_io_weight,3.0,success
18a.sql,0.009224999999999999,4.072365,4.081589999999999,1,tee_join_enumerator.jn_io_weight,3.0,success
18b.sql,0.010177,0.315235,0.325412,1,tee_join_enumerator.jn_io_weight,3.0,success
18c.sql,0.009593,5.361406,5.370998999999999,1,tee_join_enumerator.jn_io_weight,3.0,success
19a.sql,0.041478,8.02679,8.068268,1,tee_join_enumerator.jn_io_weight,3.0,success
19b.sql,0.037846,0.42585700000000004,0.46370300000000003,1,tee_join_enumerator.jn_io_weight,3.0,success
19c.sql,0.043311999999999996,1.100284,1.143596,1,tee_join_enumerator.jn_io_weight,3.0,success
19d.sql,0.048999,2.725037,2.7740359999999997,1,tee_join_enumerator.jn_io_weight,3.0,success
1a.sql,0.002144,0.08298699999999999,0.08513099999999998,1,tee_join_enumerator.jn_io_weight,3.0,success
1b.sql,0.001323,0.09198,0.09330300000000001,1,tee_join_enumerator.jn_io_weight,3.0,success
1c.sql,0.001926,0.079565,0.081491,1,tee_join_enumerator.jn_io_weight,3.0,success
1d.sql,0.00093,0.07506600000000001,0.07599600000000001,1,tee_join_enumerator.jn_io_weight,3.0,success
20a.sql,0.029268000000000002,4.515668,4.544936,1,tee_join_enumerator.jn_io_weight,3.0,success
20b.sql,0.026959,1.46983,1.496789,1,tee_join_enumerator.jn_io_weight,3.0,success
20c.sql,0.033794,1.634392,1.6681860000000002,1,tee_join_enumerator.jn_io_weight,3.0,success
21a.sql,0.020422999999999997,0.273298,0.293721,1,tee_join_enumerator.jn_io_weight,3.0,success
21b.sql,0.018256,0.181221,0.199477,1,tee_join_enumerator.jn_io_weight,3.0,success
21c.sql,0.019744,0.216029,0.235773,1,tee_join_enumerator.jn_io_weight,3.0,success
22a.sql,0.069997,0.402311,0.47230799999999995,1,tee_join_enumerator.jn_io_weight,3.0,success
22b.sql,0.076866,0.278592,0.355458,1,tee_join_enumerator.jn_io_weight,3.0,success
22c.sql,0.076003,1.176696,1.252699,1,tee_join_enumerator.jn_io_weight,3.0,success
22d.sql,0.072256,0.728499,0.800755,1,tee_join_enumerator.jn_io_weight,3.0,success
23a.sql,0.062566,0.28710399999999997,0.34967,1,tee_join_enumerator.jn_io_weight,3.0,success
23b.sql,0.056860999999999995,0.036301,0.093162,1,tee_join_enumerator.jn_io_weight,3.0,success
23c.sql,0.062519,0.34589299999999995,0.40841199999999994,1,tee_join_enumerator.jn_io_weight,3.0,success
24a.sql,0.162018,0.173216,0.33523400000000003,1,tee_join_enumerator.jn_io_weight,3.0,success
24b.sql,0.17345,0.060367,0.233817,1,tee_join_enumerator.jn_io_weight,3.0,success
25a.sql,0.022187000000000002,4.001710999999999,4.023897999999999,1,tee_join_enumerator.jn_io_weight,3.0,success
25b.sql,0.021995,3.733232,3.755227,1,tee_join_enumerator.jn_io_weight,3.0,success
25c.sql,0.018411999999999998,4.963311,4.981723,1,tee_join_enumerator.jn_io_weight,3.0,success
26a.sql,0.159913,0.948576,1.108489,1,tee_join_enumerator.jn_io_weight,3.0,success
26b.sql,0.16523,1.27676,1.4419899999999999,1,tee_join_enumerator.jn_io_weight,3.0,success
26c.sql,0.137775,3.2075,3.345275,1,tee_join_enumerator.jn_io_weight,3.0,success
27a.sql,0.15437299999999998,0.009573,0.16394599999999998,1,tee_join_enumerator.jn_io_weight,3.0,success
27b.sql,0.143873,0.007201,0.151074,1,tee_join_enumerator.jn_io_weight,3.0,success
27c.sql,0.14802500000000002,0.008286,0.156311,1,tee_join_enumerator.jn_io_weight,3.0,success
28a.sql,0.731899,0.800938,1.532837,1,tee_join_enumerator.jn_io_weight,3.0,success
28b.sql,0.732328,0.423008,1.155336,1,tee_join_enumerator.jn_io_weight,3.0,success
28c.sql,0.51542,1.215523,1.730943,1,tee_join_enumerator.jn_io_weight,3.0,success
