query_name,planning_time_s,execution_time_s,total_time_s,sweep_run,sweep_param,sweep_value,status,tee_io_overhead_pct,tee_cpu_overhead_pct,tee_gather_overhead_pct,tee_memoize_overhead_pct
10a.sql,0.007147000000000001,0.43991,0.44705700000000004,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
10b.sql,0.007542,0.246368,0.25391,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
10c.sql,0.011122,1.637901,1.6490230000000001,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
11a.sql,0.012695,0.15929400000000002,0.17198900000000003,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
11b.sql,0.010496,0.1062,0.11669600000000001,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
11c.sql,0.014443,0.057378,0.071821,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
11d.sql,0.015782,0.132684,0.148466,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
12a.sql,0.012602,0.157251,0.169853,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
12b.sql,0.008551,0.07155299999999999,0.080104,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
12c.sql,0.013263,0.5655309999999999,0.5787939999999999,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
13a.sql,0.01939,1.20792,1.2273100000000001,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
13b.sql,0.018466,0.5879719999999999,0.6064379999999999,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
13c.sql,0.018358,0.515548,0.533906,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
13d.sql,0.020468,1.843385,1.863853,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
14a.sql,0.007498,1.148329,1.155827,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
14b.sql,0.012756,0.169245,0.182001,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
14c.sql,0.013921,0.610976,0.6248969999999999,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
15a.sql,0.016923999999999998,0.26741000000000004,0.28433400000000003,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
15b.sql,0.022376,0.028333999999999998,0.05071,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
15c.sql,0.024987,0.7346480000000001,0.7596350000000001,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
15d.sql,0.023893,0.708175,0.732068,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
16a.sql,0.015746,0.23449,0.250236,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
16b.sql,0.01744,11.90503,11.92247,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
16c.sql,0.020765000000000002,1.0789659999999999,1.0997309999999998,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
16d.sql,0.017376000000000003,0.8974310000000001,0.9148070000000001,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
17a.sql,0.011016,8.996,9.007016,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
17b.sql,0.007122,8.228397000000001,8.235519000000002,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
17c.sql,0.009922,8.026387,8.036309,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
17d.sql,0.008022,8.431972,8.439994,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
17e.sql,0.010898999999999999,7.7633339999999995,7.774233,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
17f.sql,0.011420999999999999,9.184909,9.19633,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
18a.sql,0.01075,4.25174,4.26249,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
18b.sql,0.010727,0.334895,0.345622,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
18c.sql,0.009957,5.5247,5.534657,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
19a.sql,0.043953000000000006,3.4535039999999997,3.497457,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
19b.sql,0.036893,0.432322,0.469215,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
19c.sql,0.045314,1.166061,1.211375,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
19d.sql,0.049686999999999995,2.8197840000000003,2.8694710000000003,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
1a.sql,0.00175,0.084153,0.08590300000000001,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
1b.sql,0.00204,0.075033,0.077073,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
1c.sql,0.0010509999999999999,0.081411,0.082462,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
1d.sql,0.001935,0.07286100000000001,0.07479600000000002,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
20a.sql,0.03075,4.802777,4.833527,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
20b.sql,0.027834,1.5664639999999999,1.5942979999999998,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
20c.sql,0.050686,1.745737,1.796423,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
21a.sql,0.020273,0.306046,0.32631899999999997,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
21b.sql,0.016182,0.193471,0.209653,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
21c.sql,0.015246000000000001,0.225373,0.240619,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
22a.sql,0.07608,0.40865199999999996,0.48473199999999994,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
22b.sql,0.07589499999999999,0.284059,0.359954,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
22c.sql,0.076871,1.20614,1.283011,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
22d.sql,0.064952,0.7475539999999999,0.812506,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
23a.sql,0.064444,0.28680700000000003,0.35125100000000004,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
