query_name,planning_time_s,execution_time_s,total_time_s,sweep_run,sweep_param,sweep_value,status,tee_io_overhead_pct,tee_cpu_overhead_pct,tee_gather_overhead_pct,tee_memoize_overhead_pct
10a.sql,0.007354,0.44621,0.453564,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
10b.sql,0.011089,0.243092,0.254181,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
10c.sql,0.009914999999999998,1.647146,1.657061,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
11a.sql,0.013574,0.1705,0.18407400000000002,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
11b.sql,0.013141,0.108403,0.121544,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
11c.sql,0.013013,0.058033,0.071046,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
11d.sql,0.014897,0.148146,0.163043,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
12a.sql,0.014638,0.156245,0.170883,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
12b.sql,0.01439,0.075174,0.089564,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
12c.sql,0.015219,0.598634,0.613853,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
13a.sql,0.019352,1.241376,1.260728,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
13b.sql,0.018586,0.580414,0.599,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
13c.sql,0.019061,0.570381,0.589442,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
13d.sql,0.01425,1.782582,1.7968320000000002,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
14a.sql,0.012443,1.195781,1.208224,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
14b.sql,0.016199,0.172564,0.188763,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
14c.sql,0.013513,0.62787,0.641383,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
15a.sql,0.023407,0.265604,0.289011,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
15b.sql,0.023885999999999998,0.029212,0.05309799999999999,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
15c.sql,0.024960999999999997,0.7175549999999999,0.742516,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
15d.sql,0.024562,0.740502,0.765064,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
16a.sql,0.015771,0.238981,0.254752,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
16b.sql,0.017288,12.362509,12.379797,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
16c.sql,0.017103,1.104096,1.121199,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
16d.sql,0.01566,0.902649,0.918309,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
17a.sql,0.007301,9.009949,9.01725,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
17b.sql,0.008898999999999999,8.273622999999999,8.282521999999998,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
17c.sql,0.010686,8.096153000000001,8.106839,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
17d.sql,0.009569000000000001,8.104746,8.114315000000001,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
17e.sql,0.00521,7.744052,7.749262,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
17f.sql,0.010702,9.063307,9.074009,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
18a.sql,0.010452999999999999,4.261347,4.2718,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
18b.sql,0.008497999999999999,0.33455900000000005,0.34305700000000006,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
18c.sql,0.008412000000000001,5.481073,5.489485,1,tee_cost_model.io_overhead_pct,0.12,success,0.12,0.06,0.1,0.12
