query_name,planning_time_s,execution_time_s,total_time_s,sweep_run,sweep_param,sweep_value,status,tee_io_overhead_pct,tee_cpu_overhead_pct,tee_gather_overhead_pct,tee_memoize_overhead_pct
q1-001.sql,0.002342,0.017873,0.020215,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q1-002.sql,0.001972,0.016578,0.018549999999999997,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q1-003.sql,0.0010969999999999999,0.014769000000000001,0.015866,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q1-004.sql,0.0010760000000000001,0.021327000000000002,0.022403000000000003,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q1-005.sql,0.001139,0.019231,0.020370000000000003,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q1-006.sql,0.001062,0.015445,0.016507,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q1-007.sql,0.0010609999999999999,0.014228999999999999,0.015289999999999998,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q1-008.sql,0.001054,0.013826,0.014879999999999999,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q1-009.sql,0.001049,0.015636,0.016685000000000002,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q1-010.sql,0.001183,0.027341,0.028524,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q10-001.sql,0.053704,0.151553,0.205257,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q10-002.sql,0.055374,0.15653399999999998,0.21190799999999999,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q10-003.sql,0.055388,0.128773,0.184161,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q10-004.sql,0.057281,0.12977,0.187051,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q10-005.sql,0.056154,0.130999,0.187153,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q10-006.sql,0.062282,0.13091399999999997,0.19319599999999998,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q10-007.sql,0.058816,0.181082,0.239898,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q10-008.sql,0.05078,0.194878,0.245658,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q10-009.sql,0.056745,0.128183,0.18492799999999998,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q10-010.sql,0.055380000000000006,0.282723,0.338103,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q11-001.sql,0.002406,1.5227950000000001,1.525201,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q11-002.sql,0.002438,0.054373,0.056811,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q11-003.sql,0.002045,0.087357,0.08940200000000001,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q11-004.sql,0.002021,1.362242,1.364263,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q11-005.sql,0.002316,0.047494999999999996,0.049810999999999994,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q11-006.sql,0.0020710000000000004,0.556902,0.558973,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q11-007.sql,0.002331,0.213797,0.216128,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q11-008.sql,0.0022389999999999997,0.13886199999999999,0.14110099999999998,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q11-009.sql,0.002085,0.079322,0.08140700000000001,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q11-010.sql,0.002441,0.216974,0.219415,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q12-001.sql,0.008074,1.108671,1.1167449999999999,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q12-002.sql,0.011412,0.08965300000000001,0.10106500000000002,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q12-003.sql,0.010771000000000001,0.115422,0.126193,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q12-004.sql,0.010749,0.769008,0.779757,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q12-005.sql,0.010784,0.041967,0.052751,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q12-006.sql,0.010837999999999999,1.052347,1.0631849999999998,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q12-007.sql,0.011408,0.31196199999999996,0.32336999999999994,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q12-008.sql,0.010519,0.508488,0.519007,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q12-009.sql,0.012676,1.15517,1.167846,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q12-010.sql,0.012537000000000001,7.37708,7.389617,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q13-001.sql,0.055250999999999995,0.813562,0.8688130000000001,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q13-002.sql,0.049104,7.639902,7.689006,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q13-003.sql,0.050671,9.376507,9.427178,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q13-004.sql,0.050565,43.779461000000005,43.830026000000004,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q13-005.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q13-006.sql,0.051669,33.54381,33.595479,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q13-007.sql,0.056021,1.926455,1.9824760000000001,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q13-008.sql,0.059708,16.842671,16.902379,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q13-009.sql,0.048463,19.384037,19.4325,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q13-010.sql,0.052969999999999996,0.47174,0.52471,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q14-001.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q14-002.sql,0.025349,0.7200639999999999,0.7454129999999999,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q14-003.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q14-004.sql,0.018864000000000002,4.051751,4.070615,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q14-005.sql,0.028056,0.629811,0.657867,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q14-006.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q14-007.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q14-008.sql,0.024637,0.156028,0.180665,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q14-009.sql,0.0253,6.983936,7.009236,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q14-010.sql,0.0,60.0,60.0,1,tee_cost_model.memoize_overhead_pct,0.1,error,0.08,0.06,0.1,0.1
q15-001.sql,0.019158,1.137057,1.156215,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q15-002.sql,0.020416,0.6222179999999999,0.6426339999999999,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q15-003.sql,0.017706,0.5179320000000001,0.5356380000000001,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q15-004.sql,0.024443000000000003,0.232345,0.256788,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q15-005.sql,0.022776,0.16744900000000001,0.190225,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q15-006.sql,0.0206,0.15476499999999999,0.175365,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q15-007.sql,0.020374,0.366182,0.386556,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q15-008.sql,0.017957,0.341644,0.359601,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q15-009.sql,0.018453,0.8526609999999999,0.8711139999999999,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
q15-010.sql,0.019828,0.117073,0.136901,1,tee_cost_model.memoize_overhead_pct,0.1,success,0.08,0.06,0.1,0.1
