query_name,planning_time_s,execution_time_s,total_time_s,sweep_run,sweep_param,sweep_value,status
q1-001.sql,0.002126,0.017835,0.019961,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q1-002.sql,0.001176,0.015544,0.01672,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q1-003.sql,0.001081,0.016899,0.01798,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q1-004.sql,0.0011539999999999999,0.01678,0.017934,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q1-005.sql,0.001047,0.013654999999999999,0.014701999999999998,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q1-006.sql,0.001125,0.015134,0.016259,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q1-007.sql,0.000896,0.010957000000000001,0.011853,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q1-008.sql,0.001011,0.011179999999999999,0.012190999999999999,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q1-009.sql,0.00108,0.016628,0.017708,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q1-010.sql,0.000933,0.011398,0.012331,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q10-001.sql,0.051541,0.16153299999999998,0.21307399999999999,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q10-002.sql,0.049210000000000004,0.153762,0.202972,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q10-003.sql,0.050127000000000005,0.125533,0.17566,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q10-004.sql,0.04952,0.129632,0.179152,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q10-005.sql,0.04498,0.129159,0.174139,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q10-006.sql,0.049967,0.126635,0.17660199999999998,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q10-007.sql,0.050825,0.183106,0.233931,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q10-008.sql,0.048324,0.19240000000000002,0.24072400000000002,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q10-009.sql,0.047907,0.129623,0.17753,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q10-010.sql,0.050283,0.284221,0.334504,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q11-001.sql,0.002496,1.594114,1.59661,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q11-002.sql,0.002366,0.044142,0.046508,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q11-003.sql,0.002074,0.073551,0.07562500000000001,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q11-004.sql,0.002145,1.314319,1.316464,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q11-005.sql,0.0012490000000000001,0.062981,0.06423,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q11-006.sql,0.0011200000000000001,0.503178,0.504298,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q11-007.sql,0.001367,0.21154900000000001,0.21291600000000002,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q11-008.sql,0.002391,0.136584,0.13897500000000002,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q11-009.sql,0.002083,0.040569,0.042652,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q11-010.sql,0.001965,0.219448,0.221413,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q12-001.sql,0.012284000000000002,1.016662,1.028946,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q12-002.sql,0.011151999999999999,0.08722400000000001,0.098376,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q12-003.sql,0.010556,0.10376099999999999,0.11431699999999999,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q12-004.sql,0.011122,0.6409279999999999,0.6520499999999999,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q12-005.sql,0.008622999999999999,0.033429,0.042052,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q12-006.sql,0.008646000000000001,0.6787770000000001,0.6874230000000001,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q12-007.sql,0.011712,0.30270199999999997,0.31441399999999997,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q12-008.sql,0.011835,0.493256,0.505091,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q12-009.sql,0.008733000000000001,0.955062,0.963795,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q12-010.sql,0.010293,7.921532,7.931825,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q13-001.sql,0.052182,0.42558300000000004,0.47776500000000005,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q13-002.sql,0.046962000000000004,18.457361000000002,18.504323000000003,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q13-003.sql,0.049991999999999995,11.598823,11.648814999999999,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q13-004.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,5.0,error
q13-005.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,5.0,error
q13-006.sql,0.048542,14.837923,14.886465,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q13-007.sql,0.050618,2.809913,2.860531,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q13-008.sql,0.053956000000000004,2.737682,2.791638,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q13-009.sql,0.047019,56.432471,56.47949,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q13-010.sql,0.048284,0.23244800000000002,0.28073200000000004,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q14-001.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,5.0,error
q14-002.sql,0.027039999999999998,1.6901359999999999,1.7171759999999998,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q14-003.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,5.0,error
q14-004.sql,0.025546,5.7139489999999995,5.739495,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q14-005.sql,0.025394,0.535196,0.56059,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q14-006.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,5.0,error
q14-007.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,5.0,error
q14-008.sql,0.024120000000000003,0.123142,0.147262,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q14-009.sql,0.023576,7.214093,7.237669,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q14-010.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,5.0,error
q15-001.sql,0.021002,0.785526,0.8065279999999999,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q15-002.sql,0.020967,1.178713,1.1996799999999999,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q15-003.sql,0.019350000000000003,0.55298,0.57233,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q15-004.sql,0.023118,0.256438,0.279556,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q15-005.sql,0.022524000000000002,0.195242,0.21776600000000002,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q15-006.sql,0.020626000000000002,0.243112,0.263738,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q15-007.sql,0.018882000000000003,0.06386,0.08274200000000001,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q15-008.sql,0.018837,0.19482,0.21365699999999999,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q15-009.sql,0.017472,0.14749500000000001,0.16496700000000003,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q15-010.sql,0.019417999999999998,0.056292999999999996,0.075711,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q16-001.sql,0.012728,0.590934,0.6036619999999999,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q16-002.sql,0.014817,1.204622,1.2194390000000002,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q16-003.sql,0.014046,0.120245,0.134291,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q16-004.sql,0.01517,1.228925,1.244095,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q16-005.sql,0.008317999999999999,0.5679500000000001,0.5762680000000001,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q16-006.sql,0.012175,0.279377,0.291552,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q16-007.sql,0.013656,0.146501,0.160157,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q16-008.sql,0.013011,0.237644,0.250655,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q16-009.sql,0.013155,0.084637,0.097792,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q16-010.sql,0.012853,0.05949,0.072343,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q2-001.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,5.0,error
q2-002.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,5.0,error
q2-003.sql,0.181929,1.386164,1.568093,1,tee_join_enumerator.jn_rmp_weight,5.0,success
q2-004.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,5.0,error
