query_name,planning_time_s,execution_time_s,total_time_s,sweep_run,sweep_param,sweep_value,status
10a.sql,0.003281,1.567673,1.5709540000000002,1,tee_join_enumerator.jn_tax_level_limit,5,success
10b.sql,0.003281,0.253233,0.25651399999999996,1,tee_join_enumerator.jn_tax_level_limit,5,success
10c.sql,0.003574,1.9163109999999999,1.9198849999999998,1,tee_join_enumerator.jn_tax_level_limit,5,success
11a.sql,0.003065,0.044354,0.047418999999999996,1,tee_join_enumerator.jn_tax_level_limit,5,success
11b.sql,0.003163,0.6658160000000001,0.6689790000000001,1,tee_join_enumerator.jn_tax_level_limit,5,success
11c.sql,0.002283,0.068621,0.070904,1,tee_join_enumerator.jn_tax_level_limit,5,success
11d.sql,0.002341,0.17099899999999998,0.17334,1,tee_join_enumerator.jn_tax_level_limit,5,success
12a.sql,0.001601,0.210145,0.211746,1,tee_join_enumerator.jn_tax_level_limit,5,success
12b.sql,0.001619,0.133407,0.135026,1,tee_join_enumerator.jn_tax_level_limit,5,success
12c.sql,0.00329,0.7653,0.76859,1,tee_join_enumerator.jn_tax_level_limit,5,success
13a.sql,0.003852,0.410843,0.41469500000000004,1,tee_join_enumerator.jn_tax_level_limit,5,success
13b.sql,0.0051340000000000005,0.185761,0.190895,1,tee_join_enumerator.jn_tax_level_limit,5,success
13c.sql,0.004724,0.12292,0.127644,1,tee_join_enumerator.jn_tax_level_limit,5,success
13d.sql,0.00326,2.034561,2.037821,1,tee_join_enumerator.jn_tax_level_limit,5,success
14a.sql,0.002698,0.519644,0.522342,1,tee_join_enumerator.jn_tax_level_limit,5,success
14b.sql,0.002287,0.105392,0.107679,1,tee_join_enumerator.jn_tax_level_limit,5,success
14c.sql,0.001769,1.6611150000000001,1.662884,1,tee_join_enumerator.jn_tax_level_limit,5,success
15a.sql,0.006014,0.43192,0.43793400000000005,1,tee_join_enumerator.jn_tax_level_limit,5,success
15b.sql,0.0039239999999999995,0.42903600000000003,0.43296,1,tee_join_enumerator.jn_tax_level_limit,5,success
15c.sql,0.006961,0.493825,0.5007860000000001,1,tee_join_enumerator.jn_tax_level_limit,5,success
15d.sql,0.00692,0.5474450000000001,0.5543650000000001,1,tee_join_enumerator.jn_tax_level_limit,5,success
16a.sql,0.004362,0.42977699999999996,0.43413899999999994,1,tee_join_enumerator.jn_tax_level_limit,5,success
16b.sql,0.005186,17.96842,17.973605999999997,1,tee_join_enumerator.jn_tax_level_limit,5,success
16c.sql,0.005522,1.50209,1.507612,1,tee_join_enumerator.jn_tax_level_limit,5,success
16d.sql,0.005606,1.307326,1.312932,1,tee_join_enumerator.jn_tax_level_limit,5,success
17a.sql,0.0035960000000000002,10.809026,10.812622,1,tee_join_enumerator.jn_tax_level_limit,5,success
17b.sql,0.003877,21.296092,21.299969,1,tee_join_enumerator.jn_tax_level_limit,5,success
17c.sql,0.003578,12.679137,12.682715,1,tee_join_enumerator.jn_tax_level_limit,5,success
17d.sql,0.003792,12.696218,12.70001,1,tee_join_enumerator.jn_tax_level_limit,5,success
17e.sql,0.0031880000000000003,10.964542,10.96773,1,tee_join_enumerator.jn_tax_level_limit,5,success
17f.sql,0.003509,21.903353,21.906862,1,tee_join_enumerator.jn_tax_level_limit,5,success
18a.sql,0.003186,1.494115,1.497301,1,tee_join_enumerator.jn_tax_level_limit,5,success
18b.sql,0.003534,0.823006,0.82654,1,tee_join_enumerator.jn_tax_level_limit,5,success
18c.sql,0.003431,6.29104,6.294471,1,tee_join_enumerator.jn_tax_level_limit,5,success
19a.sql,0.012544000000000001,3.952225,3.964769,1,tee_join_enumerator.jn_tax_level_limit,5,success
19b.sql,0.009044,0.23591399999999998,0.24495799999999998,1,tee_join_enumerator.jn_tax_level_limit,5,success
19c.sql,0.010355,1.20617,1.2165249999999999,1,tee_join_enumerator.jn_tax_level_limit,5,success
19d.sql,0.011259,2.949083,2.960342,1,tee_join_enumerator.jn_tax_level_limit,5,success
1a.sql,0.002007,0.079264,0.081271,1,tee_join_enumerator.jn_tax_level_limit,5,success
1b.sql,0.001441,0.207173,0.208614,1,tee_join_enumerator.jn_tax_level_limit,5,success
1c.sql,0.0015689999999999999,0.080018,0.081587,1,tee_join_enumerator.jn_tax_level_limit,5,success
1d.sql,0.001588,0.075238,0.076826,1,tee_join_enumerator.jn_tax_level_limit,5,success
20a.sql,0.004875,38.762605,38.76748,1,tee_join_enumerator.jn_tax_level_limit,5,success
20b.sql,0.004889999999999999,9.858360000000001,9.86325,1,tee_join_enumerator.jn_tax_level_limit,5,success
20c.sql,0.009753,1.3089600000000001,1.318713,1,tee_join_enumerator.jn_tax_level_limit,5,success
21a.sql,0.004707,0.059278,0.063985,1,tee_join_enumerator.jn_tax_level_limit,5,success
21b.sql,0.003317,0.109045,0.112362,1,tee_join_enumerator.jn_tax_level_limit,5,success
21c.sql,0.007273,0.048154,0.055427000000000004,1,tee_join_enumerator.jn_tax_level_limit,5,success
22a.sql,0.012268000000000001,1.329526,1.341794,1,tee_join_enumerator.jn_tax_level_limit,5,success
22b.sql,0.015174,1.090163,1.105337,1,tee_join_enumerator.jn_tax_level_limit,5,success
