query_name,planning_time_s,execution_time_s,total_time_s,sweep_run,sweep_param,sweep_value,status
10a.sql,0.009089,0.433252,0.44234100000000004,1,tee_join_enumerator.jn_generation_limit,25,success
10b.sql,0.008593,0.229157,0.23775,1,tee_join_enumerator.jn_generation_limit,25,success
10c.sql,0.008063,1.9583620000000002,1.966425,1,tee_join_enumerator.jn_generation_limit,25,success
11a.sql,0.014459,0.043857,0.058316,1,tee_join_enumerator.jn_generation_limit,25,success
11b.sql,0.012058,0.098871,0.110929,1,tee_join_enumerator.jn_generation_limit,25,success
11c.sql,0.015749,0.486243,0.501992,1,tee_join_enumerator.jn_generation_limit,25,success
11d.sql,0.01828,0.12273300000000001,0.141013,1,tee_join_enumerator.jn_generation_limit,25,success
12a.sql,0.015722,0.13781000000000002,0.153532,1,tee_join_enumerator.jn_generation_limit,25,success
12b.sql,0.017674,0.079378,0.097052,1,tee_join_enumerator.jn_generation_limit,25,success
12c.sql,0.018106999999999998,0.537682,0.555789,1,tee_join_enumerator.jn_generation_limit,25,success
13a.sql,0.025288,1.207682,1.23297,1,tee_join_enumerator.jn_generation_limit,25,success
13b.sql,0.025516999999999998,0.55972,0.585237,1,tee_join_enumerator.jn_generation_limit,25,success
13c.sql,0.027263000000000003,0.541814,0.569077,1,tee_join_enumerator.jn_generation_limit,25,success
13d.sql,0.03234,1.782114,1.814454,1,tee_join_enumerator.jn_generation_limit,25,success
14a.sql,0.016898,0.322248,0.339146,1,tee_join_enumerator.jn_generation_limit,25,success
14b.sql,0.017491,0.16896899999999998,0.18646,1,tee_join_enumerator.jn_generation_limit,25,success
14c.sql,0.017175999999999997,0.5752999999999999,0.5924759999999999,1,tee_join_enumerator.jn_generation_limit,25,success
15a.sql,0.030396,0.252593,0.282989,1,tee_join_enumerator.jn_generation_limit,25,success
15b.sql,0.030284,0.026372,0.056656,1,tee_join_enumerator.jn_generation_limit,25,success
15c.sql,0.035139000000000004,0.7110380000000001,0.7461770000000001,1,tee_join_enumerator.jn_generation_limit,25,success
15d.sql,0.035277,0.697287,0.732564,1,tee_join_enumerator.jn_generation_limit,25,success
16a.sql,0.021762,0.22127000000000002,0.24303200000000003,1,tee_join_enumerator.jn_generation_limit,25,success
16b.sql,0.021952000000000003,11.030997,11.052949,1,tee_join_enumerator.jn_generation_limit,25,success
