query_name,planning_time_s,execution_time_s,total_time_s,sweep_run,sweep_param,sweep_value,status,tee_io_overhead_pct,tee_cpu_overhead_pct,tee_gather_overhead_pct,tee_memoize_overhead_pct
q1-001.sql,0.001891,0.016725,0.018616,1,tee_cost_model.gather_overhead_pct,0.14,success,0.08,0.06,0.14,0.12
q1-002.sql,0.001933,0.016668,0.018601,1,tee_cost_model.gather_overhead_pct,0.14,success,0.08,0.06,0.14,0.12
q1-003.sql,0.0020299999999999997,0.016983,0.019013000000000002,1,tee_cost_model.gather_overhead_pct,0.14,success,0.08,0.06,0.14,0.12
q1-004.sql,0.001889,0.022298,0.024187,1,tee_cost_model.gather_overhead_pct,0.14,success,0.08,0.06,0.14,0.12
q1-005.sql,0.001118,0.019236999999999997,0.020354999999999998,1,tee_cost_model.gather_overhead_pct,0.14,success,0.08,0.06,0.14,0.12
q1-006.sql,0.001374,0.012226,0.013600000000000001,1,tee_cost_model.gather_overhead_pct,0.14,success,0.08,0.06,0.14,0.12
q1-007.sql,0.002032,0.016568000000000003,0.018600000000000002,1,tee_cost_model.gather_overhead_pct,0.14,success,0.08,0.06,0.14,0.12
q1-008.sql,0.001258,0.015893,0.017151,1,tee_cost_model.gather_overhead_pct,0.14,success,0.08,0.06,0.14,0.12
q1-009.sql,0.001026,0.013399,0.014425,1,tee_cost_model.gather_overhead_pct,0.14,success,0.08,0.06,0.14,0.12
q1-010.sql,0.001072,0.031741,0.032812999999999995,1,tee_cost_model.gather_overhead_pct,0.14,success,0.08,0.06,0.14,0.12
q10-001.sql,0.157193,0.155309,0.312502,1,tee_cost_model.gather_overhead_pct,0.14,success,0.08,0.06,0.14,0.12
q10-002.sql,0.158664,0.149376,0.30804,1,tee_cost_model.gather_overhead_pct,0.14,success,0.08,0.06,0.14,0.12
q10-003.sql,0.153425,0.125075,0.27849999999999997,1,tee_cost_model.gather_overhead_pct,0.14,success,0.08,0.06,0.14,0.12
q10-004.sql,0.16084800000000002,0.13230099999999997,0.293149,1,tee_cost_model.gather_overhead_pct,0.14,success,0.08,0.06,0.14,0.12
