query_name,planning_time_s,execution_time_s,total_time_s,sweep_run,sweep_param,sweep_value,status,tee_io_overhead_pct,tee_cpu_overhead_pct,tee_gather_overhead_pct,tee_memoize_overhead_pct
q1-001.sql,0.000986,0.013983,0.014969,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q1-002.sql,0.00212,0.01768,0.0198,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q1-003.sql,0.001986,0.016399,0.018385,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q1-004.sql,0.0012230000000000001,0.019850000000000003,0.021073,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q1-005.sql,0.001976,0.019719999999999998,0.021695999999999997,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q1-006.sql,0.002112,0.018622,0.020734,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q1-007.sql,0.001219,0.015856,0.017075,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q1-008.sql,0.002019,0.016985,0.019004,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q1-009.sql,0.001925,0.016387,0.018312,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q1-010.sql,0.0010960000000000002,0.040174,0.04127,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q10-001.sql,0.16031600000000001,0.1569,0.31721600000000005,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q10-002.sql,0.161718,0.149274,0.310992,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q10-003.sql,0.170417,0.124155,0.294572,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q10-004.sql,0.158434,0.132517,0.29095099999999996,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q10-005.sql,0.164404,0.130061,0.294465,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q10-006.sql,0.158808,0.131738,0.29054599999999997,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q10-007.sql,0.159674,0.179083,0.338757,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q10-008.sql,0.157664,0.194012,0.351676,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q10-009.sql,0.157578,0.13048300000000002,0.288061,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q10-010.sql,0.161805,0.268358,0.43016299999999996,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q11-001.sql,0.002287,1.529944,1.532231,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q11-002.sql,0.0024159999999999997,0.041613,0.044029,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q11-003.sql,0.0021379999999999997,0.087998,0.09013600000000001,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q11-004.sql,0.001158,1.32236,1.323518,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q11-005.sql,0.0023610000000000003,0.079544,0.081905,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q11-006.sql,0.002024,0.485097,0.487121,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q11-007.sql,0.002372,0.212644,0.215016,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
q11-008.sql,0.0024159999999999997,0.134012,0.136428,1,tee_cost_model.memoize_overhead_pct,0.14,success,0.08,0.06,0.1,0.14
