query_name,planning_time_s,execution_time_s,total_time_s,sweep_run,sweep_param,sweep_value,status,tee_io_overhead_pct,tee_cpu_overhead_pct,tee_gather_overhead_pct,tee_memoize_overhead_pct
q1-001.sql,0.001955,0.016236,0.018191,1,tee_cost_model.memoize_overhead_pct,0.16,success,0.08,0.06,0.1,0.16
q1-002.sql,0.0019399999999999999,0.018333,0.020273,1,tee_cost_model.memoize_overhead_pct,0.16,success,0.08,0.06,0.1,0.16
q1-003.sql,0.001976,0.015195,0.017171,1,tee_cost_model.memoize_overhead_pct,0.16,success,0.08,0.06,0.1,0.16
q1-004.sql,0.0021469999999999996,0.024222,0.026369,1,tee_cost_model.memoize_overhead_pct,0.16,success,0.08,0.06,0.1,0.16
q1-005.sql,0.0020819999999999996,0.018260000000000002,0.020342000000000002,1,tee_cost_model.memoize_overhead_pct,0.16,success,0.08,0.06,0.1,0.16
q1-006.sql,0.001981,0.017047999999999997,0.019028999999999997,1,tee_cost_model.memoize_overhead_pct,0.16,success,0.08,0.06,0.1,0.16
q1-007.sql,0.00212,0.018123999999999998,0.020243999999999998,1,tee_cost_model.memoize_overhead_pct,0.16,success,0.08,0.06,0.1,0.16
q1-008.sql,0.001103,0.014252,0.015355,1,tee_cost_model.memoize_overhead_pct,0.16,success,0.08,0.06,0.1,0.16
q1-009.sql,0.001081,0.015962,0.017043,1,tee_cost_model.memoize_overhead_pct,0.16,success,0.08,0.06,0.1,0.16
q1-010.sql,0.001085,0.046091,0.047176,1,tee_cost_model.memoize_overhead_pct,0.16,success,0.08,0.06,0.1,0.16
q10-001.sql,0.158884,0.154047,0.31293099999999996,1,tee_cost_model.memoize_overhead_pct,0.16,success,0.08,0.06,0.1,0.16
q10-002.sql,0.164291,0.151846,0.316137,1,tee_cost_model.memoize_overhead_pct,0.16,success,0.08,0.06,0.1,0.16
q10-003.sql,0.15776099999999998,0.13151300000000002,0.28927400000000003,1,tee_cost_model.memoize_overhead_pct,0.16,success,0.08,0.06,0.1,0.16
q10-004.sql,0.15805000000000002,0.13217199999999998,0.290222,1,tee_cost_model.memoize_overhead_pct,0.16,success,0.08,0.06,0.1,0.16
q10-005.sql,0.167929,0.127884,0.295813,1,tee_cost_model.memoize_overhead_pct,0.16,success,0.08,0.06,0.1,0.16
q10-006.sql,0.173152,0.140173,0.31332499999999996,1,tee_cost_model.memoize_overhead_pct,0.16,success,0.08,0.06,0.1,0.16
q10-007.sql,0.158326,0.17694900000000002,0.335275,1,tee_cost_model.memoize_overhead_pct,0.16,success,0.08,0.06,0.1,0.16
q10-008.sql,0.154151,0.188882,0.34303300000000003,1,tee_cost_model.memoize_overhead_pct,0.16,success,0.08,0.06,0.1,0.16
q10-009.sql,0.159608,0.132496,0.29210400000000003,1,tee_cost_model.memoize_overhead_pct,0.16,success,0.08,0.06,0.1,0.16
q10-010.sql,0.156766,0.27,0.426766,1,tee_cost_model.memoize_overhead_pct,0.16,success,0.08,0.06,0.1,0.16
q11-001.sql,0.0013369999999999999,1.5213489999999998,1.5226859999999998,1,tee_cost_model.memoize_overhead_pct,0.16,success,0.08,0.06,0.1,0.16
q11-002.sql,0.002369,0.054049999999999994,0.056419,1,tee_cost_model.memoize_overhead_pct,0.16,success,0.08,0.06,0.1,0.16
