query_name,planning_time_s,execution_time_s,total_time_s,sweep_run,sweep_param,sweep_value,status,tee_io_overhead_pct,tee_cpu_overhead_pct,tee_gather_overhead_pct,tee_memoize_overhead_pct
q1-001.sql,0.001996,0.016402,0.018398,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
q1-002.sql,0.002209,0.014912000000000002,0.017121,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
q1-003.sql,0.001926,0.01899,0.020916,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
q1-004.sql,0.002081,0.020627,0.022708,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
q1-005.sql,0.0021309999999999996,0.018607,0.020738,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
q1-006.sql,0.001213,0.013295999999999999,0.014509,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
q1-007.sql,0.0010869999999999999,0.015488,0.016575,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
q1-008.sql,0.0009310000000000001,0.015323999999999999,0.016255,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
q1-009.sql,0.001203,0.015592,0.016795,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
q1-010.sql,0.001365,0.027618,0.028983000000000002,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
q10-001.sql,0.16042599999999999,0.156929,0.317355,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
q10-002.sql,0.15904,0.144151,0.303191,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
q10-003.sql,0.16059700000000002,0.13406700000000002,0.29466400000000004,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
q10-004.sql,0.161712,0.134784,0.296496,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
q10-005.sql,0.158803,0.13178499999999999,0.29058799999999996,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
q10-006.sql,0.159672,0.13356800000000002,0.29324000000000006,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
q10-007.sql,0.163547,0.181536,0.34508300000000003,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
q10-008.sql,0.161519,0.18769999999999998,0.34921899999999995,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
q10-009.sql,0.157248,0.125719,0.28296699999999997,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
q10-010.sql,0.157989,0.259346,0.417335,1,tee_cost_model.memoize_overhead_pct,0.18,success,0.08,0.06,0.1,0.18
