query_name,planning_time_s,execution_time_s,total_time_s,sweep_run,sweep_param,sweep_value,status
q1-001.sql,0.0012410000000000001,0.015749,0.016989999999999998,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q1-002.sql,0.001183,0.012966,0.014149,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q1-003.sql,0.001312,0.013604,0.014916,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q1-004.sql,0.001729,0.020983,0.022712000000000003,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q1-005.sql,0.001851,0.018044,0.019895,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q1-006.sql,0.0017929999999999999,0.016437999999999998,0.018230999999999997,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q1-007.sql,0.0008399999999999999,0.013699,0.014539,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q1-008.sql,0.001237,0.01452,0.015757,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q1-009.sql,0.001486,0.015867,0.017353,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q1-010.sql,0.001016,0.026517,0.027533,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q10-001.sql,0.05258,0.153705,0.206285,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q10-002.sql,0.060235,0.16124000000000002,0.22147500000000003,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q10-003.sql,0.061141,0.138434,0.199575,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q10-004.sql,0.052611,0.129855,0.182466,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q10-005.sql,0.054379,0.13028399999999998,0.18466299999999997,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q10-006.sql,0.052253,0.129928,0.18218099999999998,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q10-007.sql,0.051886,0.191329,0.24321500000000001,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q10-008.sql,0.054481,0.217378,0.27185899999999996,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q10-009.sql,0.056237999999999996,0.127196,0.18343399999999999,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q10-010.sql,0.053444000000000005,0.291983,0.345427,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q11-001.sql,0.0012909999999999998,1.419872,1.421163,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q11-002.sql,0.002367,0.048857,0.051224,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q11-003.sql,0.0023,0.063338,0.065638,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q11-004.sql,0.0023250000000000002,1.302206,1.3045309999999999,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q11-005.sql,0.0011200000000000001,0.042725,0.043845,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q11-006.sql,0.001659,0.524531,0.5261899999999999,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q11-007.sql,0.001259,0.2025,0.20375900000000002,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q11-008.sql,0.0015760000000000001,0.123416,0.12499199999999999,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q11-009.sql,0.001105,0.068285,0.06939,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q11-010.sql,0.002333,0.229906,0.232239,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q12-001.sql,0.012303000000000001,1.104627,1.11693,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q12-002.sql,0.011545999999999999,0.40005399999999997,0.41159999999999997,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q12-003.sql,0.012711,0.594412,0.6071230000000001,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q12-004.sql,0.012844,1.729868,1.742712,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q12-005.sql,0.010941000000000001,0.08892,0.099861,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q12-006.sql,0.010372999999999999,3.450103,3.460476,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q12-007.sql,0.01145,0.370124,0.381574,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q12-008.sql,0.010731999999999998,0.959057,0.969789,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q12-009.sql,0.012494,1.069439,1.081933,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q12-010.sql,0.01268,10.016808000000001,10.029488,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q13-001.sql,0.053466,0.83109,0.884556,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q13-002.sql,0.049324,7.633294,7.682618000000001,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q13-003.sql,0.051406,9.423376000000001,9.474782000000001,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q13-004.sql,0.050631999999999996,58.458674,58.509306,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q13-005.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,2.0,error
q13-006.sql,0.062308999999999996,39.463392,39.525701,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q13-007.sql,0.053336,2.458665,2.5120009999999997,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q13-008.sql,0.050289,16.751677,16.801966,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q13-009.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,2.0,error
q13-010.sql,0.050454,0.443998,0.494452,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q14-001.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,2.0,error
q14-002.sql,0.027942,0.7086979999999999,0.73664,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q14-003.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,2.0,error
q14-004.sql,0.024472,4.212199,4.236671,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q14-005.sql,0.026726,0.6256929999999999,0.652419,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q14-006.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,2.0,error
q14-007.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,2.0,error
q14-008.sql,0.01993,0.151126,0.171056,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q14-009.sql,0.023566,7.054745,7.078310999999999,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q14-010.sql,0.0,60.0,60.0,1,tee_join_enumerator.jn_rmp_weight,2.0,error
q15-001.sql,0.020045999999999998,0.743253,0.7632990000000001,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q15-002.sql,0.023155000000000002,0.581997,0.605152,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q15-003.sql,0.018925,3.0629839999999997,3.0819089999999996,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q15-004.sql,0.023339,0.266522,0.289861,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q15-005.sql,0.021939,0.070517,0.092456,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q15-006.sql,0.021619,0.14603200000000002,0.16765100000000002,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q15-007.sql,0.018475000000000002,0.28059500000000004,0.29907000000000006,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q15-008.sql,0.020526,0.177813,0.198339,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q15-009.sql,0.021112,1.144066,1.165178,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q15-010.sql,0.019517,0.12285599999999999,0.142373,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q16-001.sql,0.013253000000000001,0.29575799999999997,0.309011,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q16-002.sql,0.013945,0.292293,0.306238,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q16-003.sql,0.015011,0.127186,0.142197,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q16-004.sql,0.012951,1.2070239999999999,1.2199749999999998,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q16-005.sql,0.013897,0.255667,0.26956399999999997,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q16-006.sql,0.014757999999999999,0.053252,0.06801,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q16-007.sql,0.013643,0.141761,0.155404,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q16-008.sql,0.014957000000000002,0.23186299999999999,0.24681999999999998,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q16-009.sql,0.013123,0.066274,0.079397,1,tee_join_enumerator.jn_rmp_weight,2.0,success
q16-010.sql,0.013928000000000001,0.059653,0.073581,1,tee_join_enumerator.jn_rmp_weight,2.0,success
